name,stars,price,price_per_person,rating,opinions,distance_from_centre,free_cancellation,breakfast,city,date,adults,children
Via Amsterdam,3,304,60.8,8.1,17049,6600.0,True,False,Amsterdam,2025-05-15 21:26:12.790106,5,0
Hans Brinker Hostel Amsterdam,0,236,47.2,7.8,10202,1100.0,True,False,Amsterdam,2025-05-15 21:26:12.790106,5,0
Generator Amsterdam,3,340,68.0,7.8,5158,2200.0,True,False,Amsterdam,2025-05-15 21:26:12.790106,5,0
Chasse Hotel,4,409,81.8,8.7,3757,2200.0,True,False,Amsterdam,2025-05-15 21:26:12.790106,5,0
Travel Hotel Amsterdam,2,255,51.0,6.5,2010,350.0,True,False,Amsterdam,2025-05-15 21:26:12.790106,5,0
Amsterdam ID Aparthotel,3,626,125.2,8.7,1816,4300.0,True,False,Amsterdam,2025-05-15 21:26:12.790106,5,0
Hotel Old Quarter,2,450,90.0,7.4,3509,500.0,True,False,Amsterdam,2025-05-15 21:26:12.790106,5,0
Eric Vökel Boutique Apartments - Riverfront Suites,3,1048,209.6,9.0,60,2300.0,True,False,Amsterdam,2025-05-15 21:26:12.790106,5,0
Weber Hotel 117,2,867,173.4,7.9,487,1200.0,True,False,Amsterdam,2025-05-15 21:26:12.790106,5,0
A-Train Hotel,3,535,107.0,8.5,2913,700.0,True,False,Amsterdam,2025-05-15 21:26:12.790106,5,0
Conservatorium Hotel,5,5133,1026.6,8.9,313,1900.0,True,False,Amsterdam,2025-05-15 21:26:12.790106,5,0
Chassé Hotel Residency,4,509,101.8,8.9,1297,3200.0,True,False,Amsterdam,2025-05-15 21:26:12.790106,5,0
Hotel & bar Royal taste Amsterdam,0,395,79.0,7.9,1159,450.0,True,False,Amsterdam,2025-05-15 21:26:12.790106,5,0
Amsterdam Teleport Hotel,3,383,76.6,7.6,8604,4300.0,True,False,Amsterdam,2025-05-15 21:26:12.790106,5,0
Gypsy Waggon - A villa on wheels,3,196,39.2,7.0,59,7200.0,True,False,Amsterdam,2025-05-15 21:26:12.790106,5,0
The Social Hub Amsterdam City,4,1075,215.0,8.4,8146,2400.0,True,False,Amsterdam,2025-05-15 21:26:12.790106,5,0
MEININGER Hotel Amsterdam Amstel,0,552,110.4,8.1,4496,3500.0,True,False,Amsterdam,2025-05-15 21:26:12.790106,5,0
MEININGER Hotel Amsterdam City West,0,696,139.2,8.1,6453,4300.0,True,False,Amsterdam,2025-05-15 21:26:12.790106,5,0
Delta Hotel City Center,3,613,122.6,6.6,3565,400.0,True,False,Amsterdam,2025-05-15 21:26:12.790106,5,0
Hotel Sebastians,4,904,180.8,8.9,1622,700.0,True,False,Amsterdam,2025-05-15 21:26:12.790106,5,0
ITC Hotel,2,540,108.0,6.4,1643,1200.0,True,False,Amsterdam,2025-05-15 21:26:12.790106,5,0
Weber Hotel,2,707,141.4,8.1,1349,1200.0,True,False,Amsterdam,2025-05-15 21:26:12.790106,5,0
Hotel Damrak Inn,2,1059,211.8,7.1,1784,300.0,True,False,Amsterdam,2025-05-15 21:26:12.790106,5,0
Aston City Hotel,2,890,178.0,4.9,926,1700.0,True,False,Amsterdam,2025-05-15 21:26:12.790106,5,0
Amigo Hotel,0,2229,445.8,5.9,2980,3000.0,True,False,Amsterdam,2025-05-15 21:26:12.790106,5,0
Hotel King's Court,3,11146,2229.2,7.8,1427,4000.0,True,False,Amsterdam,2025-05-15 21:26:12.790106,5,0
Hotel Casa Amsterdam,3,469,93.8,8.8,10035,3100.0,True,False,Amsterdam,2025-05-15 21:26:12.790106,5,0
Fletcher Hotel Amsterdam,4,699,139.8,7.2,3805,9400.0,True,False,Amsterdam,2025-05-15 21:26:12.790106,5,0
YOTEL Amsterdam,4,2227,445.4,8.1,8746,2200.0,True,False,Amsterdam,2025-05-15 21:26:12.790106,5,0
Leonardo Royal Hotel Amsterdam,4,439,87.8,8.2,7785,4800.0,True,False,Amsterdam,2025-05-15 21:26:12.790106,5,0
Pension Homeland,0,424,84.8,8.7,3521,1600.0,True,False,Amsterdam,2025-05-15 21:26:12.790106,5,0
Mercure Amsterdam City Hotel,4,419,83.8,8.3,4038,4400.0,True,False,Amsterdam,2025-05-15 21:26:12.790106,5,0
Catalonia Vondel Amsterdam,4,502,100.4,8.4,131,1500.0,True,False,Amsterdam,2025-05-15 21:26:12.790106,5,0
"Radisson Blu Hotel, Amsterdam City Center",4,1220,244.0,8.4,7279,400.0,True,False,Amsterdam,2025-05-15 21:26:12.790106,5,0
Leonardo Hotel Amsterdam City Center,4,457,91.4,7.4,2389,1600.0,True,False,Amsterdam,2025-05-15 21:26:12.790106,5,0
Leonardo Hotel Amsterdam Rembrandtpark,4,492,98.4,8.1,8946,3400.0,True,False,Amsterdam,2025-05-15 21:26:12.790106,5,0
easyHotel Amsterdam Arena Boulevard,0,471,94.2,7.3,7528,7500.0,True,False,Amsterdam,2025-05-15 21:26:12.790106,5,0
NH City Centre Amsterdam,4,803,160.6,8.2,4921,450.0,True,False,Amsterdam,2025-05-15 21:26:12.790106,5,0
La Corte Sconta B&B,0,401,80.2,8.9,263,6400.0,True,False,Amsterdam,2025-05-15 21:26:12.790106,5,0
ibis Amsterdam City West,3,538,107.6,7.7,4091,3600.0,True,False,Amsterdam,2025-05-15 21:26:12.790106,5,0
OZO Hotels Arena Amsterdam,4,1133,226.6,7.4,8318,8400.0,True,False,Amsterdam,2025-05-15 21:26:12.790106,5,0
Hotel Fine Harmony,3,519,103.8,7.9,1578,800.0,True,False,Amsterdam,2025-05-15 21:26:12.790106,5,0
Park Inn by Radisson Amsterdam City West,4,673,134.6,8.0,19946,3900.0,True,False,Amsterdam,2025-05-15 21:26:12.790106,5,0
Avani Museum Quarter Amsterdam Hotel,4,722,144.4,7.8,1431,2000.0,True,False,Amsterdam,2025-05-15 21:26:12.790106,5,0
Leonardo Boutique Museumhotel,4,683,136.6,7.7,3477,1400.0,True,False,Amsterdam,2025-05-15 21:26:12.790106,5,0
Hotel Nes,3,688,137.6,8.1,3423,600.0,True,False,Amsterdam,2025-05-15 21:26:12.790106,5,0
Bob W Amsterdam Noord,4,719,143.8,8.8,929,2800.0,True,False,Amsterdam,2025-05-15 21:26:12.790106,5,0
Park Plaza Vondelpark Amsterdam,4,922,184.4,8.6,3601,2700.0,True,False,Amsterdam,2025-05-15 21:26:12.790106,5,0
Grand Hotel Downtown,4,981,196.2,7.7,3679,1600.0,True,False,Amsterdam,2025-05-15 21:26:12.790106,5,0
Park Plaza Victoria Amsterdam,4,1146,229.2,8.5,9231,600.0,True,False,Amsterdam,2025-05-15 21:26:12.790106,5,0
The July - Boat & Co,4,849,169.8,9.2,2117,2500.0,True,False,Amsterdam,2025-05-15 21:26:12.790106,5,0
Hampton by Hilton Amsterdam Centre East,4,1001,200.2,8.4,3335,2800.0,True,False,Amsterdam,2025-05-15 21:26:12.790106,5,0
Hilton Amsterdam,5,1024,204.8,8.0,1266,2800.0,True,False,Amsterdam,2025-05-15 21:26:12.790106,5,0
Hotel Amsterdam De Roode Leeuw,4,879,175.8,7.6,3236,100.0,True,False,Amsterdam,2025-05-15 21:26:12.790106,5,0
Boutique Apartments Amsterdam,4,718,143.6,8.9,2247,4200.0,True,False,Amsterdam,2025-05-15 21:26:12.790106,5,0
Mercure Amsterdam Sloterdijk Station,4,731,146.2,8.4,5013,4300.0,True,False,Amsterdam,2025-05-15 21:26:12.790106,5,0
DoubleTree by Hilton Amsterdam - NDSM Wharf,4,857,171.4,8.4,2801,3100.0,True,False,Amsterdam,2025-05-15 21:26:12.790106,5,0
Hyatt Regency Amsterdam,5,1276,255.2,8.4,2871,1800.0,True,False,Amsterdam,2025-05-15 21:26:12.790106,5,0
"Corendon Amsterdam New-West, a Tribute Portfolio Hotel",4,1151,230.2,8.1,8256,5100.0,True,False,Amsterdam,2025-05-15 21:26:12.790106,5,0
Van der Valk Hotel Amsterdam - Amstel,4,1672,334.4,8.7,6193,4600.0,True,False,Amsterdam,2025-05-15 21:26:12.790106,5,0
The Sixteen,3,985,197.0,7.7,891,700.0,True,False,Amsterdam,2025-05-15 21:26:12.790106,5,0
Hotel Espresso,3,1377,275.4,7.4,1964,1600.0,True,False,Amsterdam,2025-05-15 21:26:12.790106,5,0
De L’Europe Amsterdam – The Leading Hotels of the World,5,1867,373.4,8.8,469,600.0,True,False,Amsterdam,2025-05-15 21:26:12.790106,5,0
Hotel City Garden Amsterdam,3,2116,423.2,7.1,3712,1900.0,True,False,Amsterdam,2025-05-15 21:26:12.790106,5,0
Room Mate Aitana,4,3278,655.6,8.4,11186,1300.0,True,False,Amsterdam,2025-05-15 21:26:12.790106,5,0
Andaz Amsterdam Prinsengracht - a concept by Hyatt,5,1731,346.2,8.8,949,900.0,True,False,Amsterdam,2025-05-15 21:26:12.790106,5,0
Element Amsterdam,4,1257,251.4,8.7,1433,4700.0,True,False,Amsterdam,2025-05-15 21:26:12.790106,5,0
The Delphi - Amsterdam Townhouse,4,1605,321.0,8.5,1662,2700.0,True,False,Amsterdam,2025-05-15 21:26:12.790106,5,0
Hotel Fita,3,1395,279.0,8.7,1613,1800.0,True,False,Amsterdam,2025-05-15 21:26:12.790106,5,0
Q-Factory Hotel,3,1557,311.4,7.1,3607,3100.0,True,False,Amsterdam,2025-05-15 21:26:12.790106,5,0
SUPPER Hotel,4,2606,521.2,7.3,676,700.0,True,False,Amsterdam,2025-05-15 21:26:12.790106,5,0
Hotel Fogo Amsterdam,3,294,58.8,7.3,1033,8400.0,True,False,Amsterdam,2025-05-15 21:26:12.790106,5,0
Hotel CC,3,2116,423.2,7.9,5303,500.0,True,False,Amsterdam,2025-05-15 21:26:12.790106,5,0
Ciao Papa Hotel Amsterdam Central Station,3,1373,274.6,8.1,1312,700.0,True,False,Amsterdam,2025-05-15 21:26:12.790106,5,0
Hotel Allure,3,1271,254.2,7.6,2439,1700.0,True,False,Amsterdam,2025-05-15 21:26:12.790106,5,0
Hotel Mansion,3,1322,264.4,7.8,2065,800.0,True,False,Amsterdam,2025-05-15 21:26:12.790106,5,0
