name,stars,price,price_per_person,rating,opinions,distance_from_centre,free_cancellation,breakfast,city,date,adults,children
Amsterdam Teleport Hotel,3,647,71.89,7.6,8615,4300.0,True,False,Amsterdam,2025-01-11,9,0
Postillion Hotel Amsterdam,4,886,98.44,8.6,10075,4800.0,True,False,Amsterdam,2025-01-11,9,0
MEININGER Hotel Amsterdam City West,0,329,36.56,8.1,6462,4300.0,True,False,Amsterdam,2025-01-11,9,0
Via Amsterdam,3,288,32.0,8.1,17055,6600.0,True,False,Amsterdam,2025-01-11,9,0
The Alfred Hotel,3,513,57.0,7.3,5800,2600.0,True,False,Amsterdam,2025-01-11,9,0
Heart of Amsterdam Hotel,0,568,63.11,7.4,2821,300.0,True,False,Amsterdam,2025-01-11,9,0
Hampton By Hilton Amsterdam Arena Boulevard,3,723,80.33,8.1,12391,7600.0,True,False,Amsterdam,2025-01-11,9,0
Hotel Old Quarter,2,591,65.67,7.4,3510,500.0,True,False,Amsterdam,2025-01-11,9,0
Avenue Hotel,3,809,89.89,7.3,4721,450.0,True,False,Amsterdam,2025-01-11,9,0
Hotel City Garden Amsterdam,3,719,79.89,7.1,3715,1900.0,True,False,Amsterdam,2025-01-11,9,0
Delta Hotel City Center,3,652,72.44,6.6,3570,400.0,True,False,Amsterdam,2025-01-11,9,0
The Unbound Amsterdam,4,981,109.0,8.5,1976,7500.0,True,False,Amsterdam,2025-01-11,9,0
Aston City Hotel,2,542,60.22,4.9,927,1700.0,True,False,Amsterdam,2025-01-11,9,0
Budget Trianon Hotel,2,606,67.33,6.8,2616,2100.0,True,False,Amsterdam,2025-01-11,9,0
BackStage Hotel,0,1029,114.33,8.3,1807,1200.0,True,False,Amsterdam,2025-01-11,9,0
Weber Hotel,2,957,106.33,8.1,1350,1200.0,True,False,Amsterdam,2025-01-11,9,0
Hotel & bar Royal taste Amsterdam,0,1064,118.22,7.9,1161,450.0,True,False,Amsterdam,2025-01-11,9,0
Amigo Hotel,0,4459,495.44,5.9,2980,3000.0,True,False,Amsterdam,2025-01-11,9,0
Hotel King's Court,3,22291,2476.78,7.8,1426,4000.0,True,False,Amsterdam,2025-01-11,9,0
Guest House Amsterdam,0,463,51.44,4.7,395,2400.0,True,False,Amsterdam,2025-01-11,9,0
ClinkNOORD Hostel,0,416,46.22,8.0,15296,1500.0,True,False,Amsterdam,2025-01-11,9,0
YOTEL Amsterdam,4,442,49.11,8.1,8748,2200.0,True,False,Amsterdam,2025-01-11,9,0
the niu Fender,4,487,54.11,8.2,5597,3900.0,True,False,Amsterdam,2025-01-11,9,0
OZO Hotels Arena Amsterdam,4,580,64.44,7.4,8325,8400.0,True,False,Amsterdam,2025-01-11,9,0
Hotel Estheréa,4,1053,117.0,9.1,4858,400.0,True,False,Amsterdam,2025-01-11,9,0
Conscious Hotel Westerpark,4,615,68.33,8.4,3133,1900.0,True,False,Amsterdam,2025-01-11,9,0
Via Suites,4,551,61.22,8.2,2324,6600.0,True,False,Amsterdam,2025-01-11,9,0
Bob W Amsterdam Noord,4,669,74.33,8.8,929,2800.0,True,False,Amsterdam,2025-01-11,9,0
Volkshotel,0,735,81.67,8.6,4886,2500.0,True,False,Amsterdam,2025-01-11,9,0
NH City Centre Amsterdam,4,1020,113.33,8.2,4919,450.0,True,False,Amsterdam,2025-01-11,9,0
Hotel Casa Amsterdam,3,545,60.56,8.8,10042,3100.0,True,False,Amsterdam,2025-01-11,9,0
"Max Brown Hotel Museum Square, part of Sircle Collection",3,679,75.44,7.8,1170,1600.0,True,False,Amsterdam,2025-01-11,9,0
Hotel Levell,3,435,48.33,8.2,15037,8600.0,True,False,Amsterdam,2025-01-11,9,0
Catalonia Vondel Amsterdam,4,736,81.78,8.4,133,1500.0,True,False,Amsterdam,2025-01-11,9,0
Best Western Amsterdam,3,473,52.56,7.7,9415,4300.0,True,False,Amsterdam,2025-01-11,9,0
SUPPER Hotel,4,824,91.56,7.3,678,700.0,True,False,Amsterdam,2025-01-11,9,0
The Lancaster Hotel Amsterdam,4,886,98.44,7.9,4036,1600.0,True,False,Amsterdam,2025-01-11,9,0
XO Hotels Blue Tower,4,451,50.11,8.1,7396,3300.0,True,False,Amsterdam,2025-01-11,9,0
Mercure Amsterdam City Hotel,4,619,68.78,8.3,4043,4400.0,True,False,Amsterdam,2025-01-11,9,0
Conscious Hotel Amsterdam City - The Tire Station,3,632,70.22,8.3,2981,3100.0,True,False,Amsterdam,2025-01-11,9,0
Hotel Iron Horse Amsterdam,3,697,77.44,7.4,1913,1500.0,True,False,Amsterdam,2025-01-11,9,0
XO Hotels Blue Square,3,429,47.67,7.9,7365,5000.0,True,False,Amsterdam,2025-01-11,9,0
Leonardo Royal Hotel Amsterdam,4,565,62.78,8.2,7792,4800.0,True,False,Amsterdam,2025-01-11,9,0
XO Hotels Park West,4,479,53.22,8.5,10380,3400.0,True,False,Amsterdam,2025-01-11,9,0
Mövenpick Hotel Amsterdam City Centre,4,866,96.22,8.3,5225,1500.0,True,False,Amsterdam,2025-01-11,9,0
XO Hotels Infinity,3,463,51.44,7.7,7132,5000.0,True,False,Amsterdam,2025-01-11,9,0
easyHotel Amsterdam Arena Boulevard,0,487,54.11,7.3,7536,7500.0,True,False,Amsterdam,2025-01-11,9,0
"Holiday Inn Express Amsterdam - North Riverside, an IHG Hotel",3,766,85.11,8.3,13218,2200.0,True,False,Amsterdam,2025-01-11,9,0
Hotel Van Gogh,3,620,68.89,8.0,4286,1800.0,True,False,Amsterdam,2025-01-11,9,0
Hotel Corner House,1,1018,113.11,7.7,1603,200.0,True,False,Amsterdam,2025-01-11,9,0
ibis Amsterdam Centre,3,789,87.67,7.7,9279,800.0,True,False,Amsterdam,2025-01-11,9,0
