name,stars,price,price_per_person,rating,opinions,distance_from_centre,free_cancellation,breakfast,city,date,adults,children
Room Mate Aitana,4,252,252.0,8.4,11182,1300.0,True,True,Amsterdam,2024-11-14 18:28:16.193925,1,0
INK Hotel Amsterdam - MGallery Collection,4,281,281.0,8.7,1428,300.0,True,True,Amsterdam,2024-11-14 18:28:16.193925,1,0
Jaz in the City Amsterdam,4,166,166.0,8.7,10806,7200.0,True,True,Amsterdam,2024-11-14 18:28:16.193925,1,0
Hampton By Hilton Amsterdam Arena Boulevard,3,176,176.0,8.1,12383,7600.0,True,True,Amsterdam,2024-11-14 18:28:16.193925,1,0
"Holiday Inn Express Amsterdam Arena Towers, an IHG Hotel",3,148,148.0,7.8,16457,7800.0,True,True,Amsterdam,2024-11-14 18:28:16.193925,1,0
easyHotel Amsterdam Arena Boulevard,0,100,100.0,7.3,7528,7500.0,True,True,Amsterdam,2024-11-14 18:28:16.193925,1,0
Courtyard by Marriott Amsterdam Arena Atlas,4,191,191.0,8.2,2978,7900.0,True,True,Amsterdam,2024-11-14 18:28:16.193925,1,0
Hotel Levell,3,95,95.0,8.2,15027,8600.0,True,True,Amsterdam,2024-11-14 18:28:16.193925,1,0
OZO Hotels Arena Amsterdam,4,140,140.0,7.4,8318,8400.0,True,True,Amsterdam,2024-11-14 18:28:16.193925,1,0
Fletcher Hotel Amsterdam,4,133,133.0,7.3,3800,9400.0,True,True,Amsterdam,2024-11-14 18:28:16.193925,1,0
Motel One Amsterdam,3,144,144.0,8.5,10669,3800.0,True,True,Amsterdam,2024-11-14 18:28:16.193925,1,0
"Holiday Inn Amsterdam - Arena Towers, an IHG Hotel",4,153,153.0,7.9,3394,7800.0,True,True,Amsterdam,2024-11-14 18:28:16.193925,1,0
Hotel City Garden Amsterdam,3,73,73.0,7.1,3708,1900.0,True,True,Amsterdam,2024-11-14 18:28:16.193925,1,0
Novotel Amsterdam City,4,151,151.0,8.2,6674,4400.0,True,True,Amsterdam,2024-11-14 18:28:16.193925,1,0
Campanile Hotel & Restaurant Amsterdam Zuid-Oost,3,97,97.0,7.5,2872,9300.0,True,True,Amsterdam,2024-11-14 18:28:16.193925,1,0
Apple Inn Hotel,3,78,78.0,7.7,1712,2800.0,True,True,Amsterdam,2024-11-14 18:28:16.193925,1,0
Joy Hotel,3,108,108.0,7.4,7801,8500.0,True,True,Amsterdam,2024-11-14 18:28:16.193925,1,0
ibis Styles Amsterdam Central Station,3,178,178.0,7.8,4335,600.0,True,True,Amsterdam,2024-11-14 18:28:16.193925,1,0
nhow Amsterdam Rai,4,204,204.0,9.0,10984,3800.0,True,True,Amsterdam,2024-11-14 18:28:16.193925,1,0
ibis Amsterdam Centre,3,168,168.0,7.7,9266,800.0,True,True,Amsterdam,2024-11-14 18:28:16.193925,1,0
WestCord Fashion Hotel Amsterdam,4,142,142.0,8.2,3735,3700.0,True,True,Amsterdam,2024-11-14 18:28:16.193925,1,0
INNSiDE by Meliá Amsterdam,4,178,178.0,8.6,6035,4000.0,True,True,Amsterdam,2024-11-14 18:28:16.193925,1,0
"Holiday Inn Express Amsterdam - South, an IHG Hotel",3,141,141.0,8.0,2956,5500.0,True,True,Amsterdam,2024-11-14 18:28:16.193925,1,0
Hotel De Hallen,4,149,149.0,8.4,2611,1800.0,True,True,Amsterdam,2024-11-14 18:28:16.193925,1,0
Hampton by Hilton Amsterdam Centre East,4,163,163.0,8.4,3335,2800.0,True,True,Amsterdam,2024-11-14 18:28:16.193925,1,0
Van der Valk Hotel Amsterdam Zuidas -Rai,4,256,256.0,8.7,4797,4100.0,True,True,Amsterdam,2024-11-14 18:28:16.193925,1,0
