name,stars,price,price_per_person,rating,opinions,distance_from_centre,free_cancellation,breakfast,city,date,adults,children
"Holiday Inn Express Amsterdam Arena Towers, an IHG Hotel",3,275,137.5,7.8,16457,7800.0,True,True,Amsterdam,2024-10-18 18:15:08.513539,2,0
Via Amsterdam,3,282,141.0,8.1,17038,6600.0,True,True,Amsterdam,2024-10-18 18:15:08.513539,2,0
Ruby Emma Hotel Amsterdam,4,286,143.0,8.6,6395,4300.0,True,True,Amsterdam,2024-10-18 18:15:08.513539,2,0
Hampton By Hilton Amsterdam Arena Boulevard,3,395,197.5,8.1,12383,7600.0,True,True,Amsterdam,2024-10-18 18:15:08.513539,2,0
ClinkNOORD Hostel,0,297,148.5,8.0,15282,1500.0,True,True,Amsterdam,2024-10-18 18:15:08.513539,2,0
Canal House,4,562,281.0,8.9,667,600.0,True,True,Amsterdam,2024-10-18 18:15:08.513539,2,0
Jaz in the City Amsterdam,4,410,205.0,8.7,10806,7200.0,True,True,Amsterdam,2024-10-18 18:15:08.513539,2,0
Joy Hotel,3,362,181.0,7.4,7801,8500.0,True,True,Amsterdam,2024-10-18 18:15:08.513539,2,0
YOTEL Amsterdam,4,314,157.0,8.1,8746,2200.0,True,True,Amsterdam,2024-10-18 18:15:08.513539,2,0
Courtyard by Marriott Amsterdam Arena Atlas,4,356,178.0,8.2,2978,7900.0,True,True,Amsterdam,2024-10-18 18:15:08.513539,2,0
Fletcher Hotel Amsterdam,4,278,139.0,7.3,3800,9400.0,True,True,Amsterdam,2024-10-18 18:15:08.513539,2,0
citizenM Amsterdam South,4,322,161.0,8.6,4381,3600.0,True,True,Amsterdam,2024-10-18 18:15:08.513539,2,0
Hotel Atlas Vondelpark,3,184,92.0,7.8,1959,2100.0,True,True,Amsterdam,2024-10-18 18:15:08.513539,2,0
Four Elements Hotel,4,195,97.5,8.2,5881,7900.0,True,True,Amsterdam,2024-10-18 18:15:08.513539,2,0
Hotel Espresso,3,308,154.0,7.4,1964,1600.0,True,True,Amsterdam,2024-10-18 18:15:08.513539,2,0
B&B La Festa,3,212,106.0,8.0,230,900.0,True,True,Amsterdam,2024-10-18 18:15:08.513539,2,0
Mövenpick Hotel Amsterdam City Centre,4,275,137.5,8.3,5217,1500.0,True,True,Amsterdam,2024-10-18 18:15:08.513539,2,0
Hotel Jansen Amsterdam Bajeskwartier,0,324,162.0,8.3,1706,4200.0,True,True,Amsterdam,2024-10-18 18:15:08.513539,2,0
Leonardo Hotel Amsterdam Rembrandtpark,4,389,194.5,8.1,8939,3400.0,True,True,Amsterdam,2024-10-18 18:15:08.513539,2,0
Luxury Suites Amsterdam,5,568,284.0,8.9,440,700.0,True,True,Amsterdam,2024-10-18 18:15:08.513539,2,0
"Kimpton De Witt Amsterdam, an IHG Hotel",5,523,261.5,8.7,3004,500.0,True,True,Amsterdam,2024-10-18 18:15:08.513539,2,0
De L’Europe Amsterdam – The Leading Hotels of the World,5,891,445.5,8.8,469,600.0,True,True,Amsterdam,2024-10-18 18:15:08.513539,2,0
Novotel Amsterdam City,4,263,131.5,8.2,6674,4400.0,True,True,Amsterdam,2024-10-18 18:15:08.513539,2,0
Golden Mansion Aparthotel,3,357,178.5,7.7,1319,1600.0,True,True,Amsterdam,2024-10-18 18:15:08.513539,2,0
nhow Amsterdam Rai,4,334,167.0,9.0,10984,3800.0,True,True,Amsterdam,2024-10-18 18:15:08.513539,2,0
