name,stars,price,price_per_person,rating,opinions,distance_from_centre,free_cancellation,breakfast,city,date,adults,children
Via Amsterdam,3,274,54.8,8.1,17038,6600.0,True,False,Amsterdam,2025-03-24 19:09:41.352130,5,0
INK Hotel Amsterdam - MGallery Collection,4,799,159.8,8.7,1428,300.0,True,False,Amsterdam,2025-03-24 19:09:41.352130,5,0
MEININGER Hotel Amsterdam City West,0,172,34.4,8.1,6453,4300.0,True,False,Amsterdam,2025-03-24 19:09:41.352130,5,0
MEININGER Hotel Amsterdam Amstel,0,189,37.8,8.1,4495,3500.0,True,False,Amsterdam,2025-03-24 19:09:41.352130,5,0
Chasse Hotel,4,315,63.0,8.7,3757,2200.0,True,False,Amsterdam,2025-03-24 19:09:41.352130,5,0
Hans Brinker Hostel Amsterdam,0,221,44.2,7.8,10202,1100.0,True,False,Amsterdam,2025-03-24 19:09:41.352130,5,0
Hotel Continental Amsterdam,1,182,36.4,5.4,2308,400.0,True,False,Amsterdam,2025-03-24 19:09:41.352130,5,0
Zuidas Apartments,0,156,31.2,,,4300.0,True,False,Amsterdam,2025-03-24 19:09:41.352130,5,0
Travel Hotel Amsterdam,2,241,48.2,6.5,2010,350.0,True,False,Amsterdam,2025-03-24 19:09:41.352130,5,0
Hotel City Garden Amsterdam,3,308,61.6,7.1,3712,1900.0,True,False,Amsterdam,2025-03-24 19:09:41.352130,5,0
Budget Hotel Tourist Inn,2,273,54.6,7.6,4352,350.0,True,False,Amsterdam,2025-03-24 19:09:41.352130,5,0
Generator Amsterdam,3,271,54.2,7.8,5158,2200.0,True,False,Amsterdam,2025-03-24 19:09:41.352130,5,0
Amsterdam Teleport Hotel,3,272,54.4,7.6,8592,4300.0,True,False,Amsterdam,2025-03-24 19:09:41.352130,5,0
Hotel des Arts,3,435,87.0,8.4,720,500.0,True,False,Amsterdam,2025-03-24 19:09:41.352130,5,0
Chassé Hotel Residency,4,447,89.4,8.9,1297,3200.0,True,False,Amsterdam,2025-03-24 19:09:41.352130,5,0
Hotel Old Quarter,2,340,68.0,7.4,3509,500.0,True,False,Amsterdam,2025-03-24 19:09:41.352130,5,0
Amsterdam ID Aparthotel,3,514,102.8,8.7,1816,4300.0,True,False,Amsterdam,2025-03-24 19:09:41.352130,5,0
Hotel Library Amsterdam,3,435,87.0,8.0,3308,900.0,True,False,Amsterdam,2025-03-24 19:09:41.352130,5,0
Delta Hotel City Center,3,401,80.2,6.6,3565,400.0,True,False,Amsterdam,2025-03-24 19:09:41.352130,5,0
Hotel & bar Royal taste Amsterdam,0,386,77.2,7.9,1159,450.0,True,False,Amsterdam,2025-03-24 19:09:41.352130,5,0
The Unbound Amsterdam,4,458,91.6,8.5,1975,7500.0,True,False,Amsterdam,2025-03-24 19:09:41.352130,5,0
Bunk Hotel Amsterdam,3,603,120.6,8.5,4993,2200.0,True,False,Amsterdam,2025-03-24 19:09:41.352130,5,0
Weber Hotel,2,564,112.8,8.1,1349,1200.0,True,False,Amsterdam,2025-03-24 19:09:41.352130,5,0
Eric Vökel Boutique Apartments - Riverfront Suites,3,1048,209.6,9.0,60,2300.0,True,False,Amsterdam,2025-03-24 19:09:41.352130,5,0
Hotel Sebastians,4,1110,222.0,8.9,1621,700.0,True,False,Amsterdam,2025-03-24 19:09:41.352130,5,0
ITC Hotel,2,568,113.6,6.4,1643,1200.0,True,False,Amsterdam,2025-03-24 19:09:41.352130,5,0
The Alfred Hotel,3,11147,2229.4,7.3,5798,2600.0,True,False,Amsterdam,2025-03-24 19:09:41.352130,5,0
Amsterdam Marriott Hotel,5,1548,309.6,8.0,1762,1500.0,True,False,Amsterdam,2025-03-24 19:09:41.352130,5,0
Weber Hotel 117,2,691,138.2,7.9,487,1200.0,True,False,Amsterdam,2025-03-24 19:09:41.352130,5,0
Sofitel Legend The Grand Amsterdam,5,2285,457.0,9.0,946,250.0,True,False,Amsterdam,2025-03-24 19:09:41.352130,5,0
Amigo Hotel,0,2229,445.8,5.9,2980,3000.0,True,False,Amsterdam,2025-03-24 19:09:41.352130,5,0
Hotel Damrak Inn,2,1115,223.0,7.1,1784,300.0,True,False,Amsterdam,2025-03-24 19:09:41.352130,5,0
Aston City Hotel,2,936,187.2,4.9,926,1700.0,True,False,Amsterdam,2025-03-24 19:09:41.352130,5,0
Conservatorium Hotel,5,5061,1012.2,8.9,313,1900.0,True,False,Amsterdam,2025-03-24 19:09:41.352130,5,0
Hotel King's Court,3,11146,2229.2,7.8,1427,4000.0,True,False,Amsterdam,2025-03-24 19:09:41.352130,5,0
A-Train Hotel,3,446,89.2,8.5,2913,700.0,True,False,Amsterdam,2025-03-24 19:09:41.352130,5,0
The Social Hub Amsterdam City,4,669,133.8,8.4,8141,2400.0,True,False,Amsterdam,2025-03-24 19:09:41.352130,5,0
Hampton By Hilton Amsterdam Arena Boulevard,3,374,74.8,8.1,12383,7600.0,True,False,Amsterdam,2025-03-24 19:09:41.352130,5,0
YOTEL Amsterdam,4,336,67.2,8.1,8746,2200.0,True,False,Amsterdam,2025-03-24 19:09:41.352130,5,0
Hotel Estheréa,4,672,134.4,9.1,4856,400.0,True,False,Amsterdam,2025-03-24 19:09:41.352130,5,0
"Holiday Inn Express Amsterdam Arena Towers, an IHG Hotel",3,323,64.6,7.8,16457,7800.0,True,False,Amsterdam,2025-03-24 19:09:41.352130,5,0
OZO Hotels Arena Amsterdam,4,301,60.2,7.4,8318,8400.0,True,False,Amsterdam,2025-03-24 19:09:41.352130,5,0
easyHotel Amsterdam Arena Boulevard,0,300,60.0,7.3,7528,7500.0,True,False,Amsterdam,2025-03-24 19:09:41.352130,5,0
"Holiday Inn Amsterdam - Arena Towers, an IHG Hotel",4,449,89.8,7.9,3394,7800.0,True,False,Amsterdam,2025-03-24 19:09:41.352130,5,0
Best Western Amsterdam,3,266,53.2,7.7,9413,4300.0,True,False,Amsterdam,2025-03-24 19:09:41.352130,5,0
Fletcher Hotel Amsterdam,4,431,86.2,7.3,3800,9400.0,True,False,Amsterdam,2025-03-24 19:09:41.352130,5,0
ibis Amsterdam Centre,3,405,81.0,7.7,9271,800.0,True,False,Amsterdam,2025-03-24 19:09:41.352130,5,0
Hotel Casa Amsterdam,3,353,70.6,8.8,10033,3100.0,True,False,Amsterdam,2025-03-24 19:09:41.352130,5,0
Olympic Hotel,4,351,70.2,8.5,9891,4400.0,True,False,Amsterdam,2025-03-24 19:09:41.352130,5,0
Hotel Corner House,1,380,76.0,7.7,1600,200.0,True,False,Amsterdam,2025-03-24 19:09:41.352130,5,0
Hotel Atlantis Amsterdam,3,300,60.0,7.0,2817,2100.0,True,False,Amsterdam,2025-03-24 19:09:41.352130,5,0
