name,stars,price,price_per_person,rating,opinions,distance_from_centre,free_cancellation,breakfast,city,date,adults,children
Via Amsterdam,3,196,39.2,8.1,17055,6600.0,True,False,Amsterdam,2024-09-08,5,0
Postillion Hotel Amsterdam,4,518,103.6,8.6,10075,4800.0,True,False,Amsterdam,2024-09-08,5,0
MEININGER Hotel Amsterdam Amstel,0,164,32.8,8.1,4500,3500.0,True,False,Amsterdam,2024-09-08,5,0
MEININGER Hotel Amsterdam City West,0,166,33.2,8.1,6462,4300.0,True,False,Amsterdam,2024-09-08,5,0
Hans Brinker Hostel Amsterdam,0,199,39.8,7.8,10213,1100.0,True,False,Amsterdam,2024-09-08,5,0
Hotel City Garden Amsterdam,3,246,49.2,7.1,3715,1900.0,True,False,Amsterdam,2024-09-08,5,0
Generator Amsterdam,3,241,48.2,7.8,5161,2200.0,True,False,Amsterdam,2024-09-08,5,0
Budget Hotel Tourist Inn,2,270,54.0,7.6,4356,350.0,True,False,Amsterdam,2024-09-08,5,0
Hotel Library Amsterdam,3,372,74.4,8.0,3312,900.0,True,False,Amsterdam,2024-09-08,5,0
Chasse Hotel,4,344,68.8,8.7,3760,2200.0,True,False,Amsterdam,2024-09-08,5,0
Amsterdam Teleport Hotel,3,212,42.4,7.6,8615,4300.0,True,False,Amsterdam,2024-09-08,5,0
The Alfred Hotel,3,334,66.8,7.3,5800,2600.0,True,False,Amsterdam,2024-09-08,5,0
Stayokay Hostel Amsterdam Vondelpark,0,301,60.2,8.4,6034,1700.0,True,False,Amsterdam,2024-09-08,5,0
Heart of Amsterdam Hotel,0,362,72.4,7.4,2821,300.0,True,False,Amsterdam,2024-09-08,5,0
Hampton By Hilton Amsterdam Arena Boulevard,3,398,79.6,8.1,12391,7600.0,True,False,Amsterdam,2024-09-08,5,0
International Budget Hostel City Center,0,225,45.0,6.4,2274,1100.0,True,False,Amsterdam,2024-09-08,5,0
De Mallemoolen,0,250,50.0,6.7,1189,600.0,True,False,Amsterdam,2024-09-08,5,0
Stayokay Hostel Amsterdam Oost,0,281,56.2,8.1,3867,3000.0,True,False,Amsterdam,2024-09-08,5,0
Train Lodge Amsterdam,0,254,50.8,8.1,2327,3900.0,True,False,Amsterdam,2024-09-08,5,0
The Unbound Amsterdam,4,567,113.4,8.5,1976,7500.0,True,False,Amsterdam,2024-09-08,5,0
Travel Hotel Amsterdam,2,270,54.0,6.5,2013,350.0,True,False,Amsterdam,2024-09-08,5,0
Amsterdam ID Aparthotel,3,869,173.8,8.7,1815,4300.0,True,False,Amsterdam,2024-09-08,5,0
Hotel Prins Hendrik,3,355,71.0,8.0,4732,600.0,True,False,Amsterdam,2024-09-08,5,0
Weber Hotel 117,2,494,98.8,7.9,489,1200.0,True,False,Amsterdam,2024-09-08,5,0
The Hotel Apartments in the Center of Amsterdam,4,1155,231.0,9.1,397,450.0,True,False,Amsterdam,2024-09-08,5,0
Guest House Amsterdam,0,145,29.0,4.7,395,2400.0,True,False,Amsterdam,2024-09-08,5,0
