name,stars,price,price_per_person,rating,opinions,distance_from_centre,free_cancellation,breakfast,city,date,adults,children
Hans Brinker Hostel Amsterdam,0,123,41.0,7.8,10190,1100.0,True,False,Amsterdam,2025-08-03 17:34:09.932300,3,0
Catalonia Vondel Amsterdam,4,234,78.0,8.4,127,1500.0,True,False,Amsterdam,2025-08-03 17:34:09.932300,3,0
OZO Hotels Arena Amsterdam,4,635,211.67,7.4,8314,8400.0,True,False,Amsterdam,2025-08-03 17:34:09.932300,3,0
Hotel Fine Harmony,3,318,106.0,7.9,1578,800.0,True,False,Amsterdam,2025-08-03 17:34:09.932300,3,0
Park Inn by Radisson Amsterdam City West,4,396,132.0,8.0,19938,3900.0,True,False,Amsterdam,2025-08-03 17:34:09.932300,3,0
MAX Hotel Amsterdam,2,144,48.0,6.1,899,1800.0,True,False,Amsterdam,2025-08-03 17:34:09.932300,3,0
Hotel Casa Amsterdam,3,395,131.67,8.8,10033,3100.0,True,False,Amsterdam,2025-08-03 17:34:09.932300,3,0
Melrose Hotel,3,305,101.67,7.7,2498,1000.0,True,False,Amsterdam,2025-08-03 17:34:09.932300,3,0
INNSiDE by Meliá Amsterdam,4,552,184.0,8.6,6030,4000.0,True,False,Amsterdam,2025-08-03 17:34:09.932300,3,0
Boutique Apartments Amsterdam,4,398,132.67,8.9,2244,4200.0,True,False,Amsterdam,2025-08-03 17:34:09.932300,3,0
Generator Amsterdam,3,1115,371.67,7.8,5152,2200.0,True,False,Amsterdam,2025-08-03 17:34:09.932300,3,0
Eric Vökel Boutique Apartments - Amsterdam Suites,4,769,256.33,8.7,1293,1100.0,True,False,Amsterdam,2025-08-03 17:34:09.932300,3,0
The Delphi - Amsterdam Townhouse,4,909,303.0,8.5,1661,2700.0,True,False,Amsterdam,2025-08-03 17:34:09.932300,3,0
Ciao Papa Hotel Amsterdam Central Station,3,890,296.67,8.1,1312,700.0,True,False,Amsterdam,2025-08-03 17:34:09.932300,3,0
Weber Hotel 117,2,654,218.0,7.9,487,1200.0,True,False,Amsterdam,2025-08-03 17:34:09.932300,3,0
Hotel Mansion,3,835,278.33,7.8,2065,800.0,True,False,Amsterdam,2025-08-03 17:34:09.932300,3,0
Quentin Zoo hotel,4,808,269.33,7.8,1633,1400.0,True,False,Amsterdam,2025-08-03 17:34:09.932300,3,0
Krisotel,3,2229,743.0,8.4,3003,1200.0,True,False,Amsterdam,2025-08-03 17:34:09.932300,3,0
Hotel Amstelzicht,3,368,122.67,8.1,1490,700.0,True,False,Amsterdam,2025-08-03 17:34:09.932300,3,0
Rooftop Retreat,3,669,223.0,,11,500.0,True,False,Amsterdam,2025-08-03 17:34:09.932300,3,0
Gypsy Waggon - A villa on wheels,3,196,65.33,7.0,59,7200.0,True,False,Amsterdam,2025-08-03 17:34:09.932300,3,0
