name,stars,price,price_per_person,rating,opinions,distance_from_centre,free_cancellation,breakfast,city,date,adults,children
Hotel Restaurant Old Bridge,2,156,39.0,6.5,2028,800.0,True,False,Amsterdam,2024-09-23 17:25:17.080029,4,0
Via Amsterdam,3,201,50.25,8.1,17038,6600.0,True,False,Amsterdam,2024-09-23 17:25:17.080029,4,0
Hampton By Hilton Amsterdam Arena Boulevard,3,378,94.5,8.1,12380,7600.0,True,False,Amsterdam,2024-09-23 17:25:17.080029,4,0
OZO Hotels Arena Amsterdam,4,318,79.5,7.4,8314,8400.0,True,False,Amsterdam,2024-09-23 17:25:17.080029,4,0
Amsterdam Teleport Hotel,3,141,35.25,7.6,8592,4300.0,True,False,Amsterdam,2024-09-23 17:25:17.080029,4,0
Hotel Levell,3,207,51.75,8.2,15018,8600.0,True,False,Amsterdam,2024-09-23 17:25:17.080029,4,0
Budget Hotel Tourist Inn,2,220,55.0,7.6,4352,350.0,True,False,Amsterdam,2024-09-23 17:25:17.080029,4,0
easyHotel Amsterdam Arena Boulevard,0,197,49.25,7.3,7525,7500.0,True,False,Amsterdam,2024-09-23 17:25:17.080029,4,0
Best Western Amsterdam,3,184,46.0,7.7,9403,4300.0,True,False,Amsterdam,2024-09-23 17:25:17.080029,4,0
NH City Centre Amsterdam,4,436,109.0,8.2,4918,450.0,True,False,Amsterdam,2024-09-23 17:25:17.080029,4,0
Apple Inn Hotel,3,258,64.5,7.7,1712,2800.0,True,False,Amsterdam,2024-09-23 17:25:17.080029,4,0
The Alfred Hotel,3,259,64.75,7.3,5796,2600.0,True,False,Amsterdam,2024-09-23 17:25:17.080029,4,0
Leonardo Royal Hotel Amsterdam,4,300,75.0,8.2,7776,4800.0,True,False,Amsterdam,2024-09-23 17:25:17.080029,4,0
SUPPER Hotel,4,316,79.0,7.3,673,700.0,True,False,Amsterdam,2024-09-23 17:25:17.080029,4,0
Stayokay Hostel Amsterdam Vondelpark,0,220,55.0,8.4,6020,1700.0,True,False,Amsterdam,2024-09-23 17:25:17.080029,4,0
Hotel Library Amsterdam,3,358,89.5,8.0,3310,900.0,True,False,Amsterdam,2024-09-23 17:25:17.080029,4,0
Your Cozy Waggon at the Cows' Paradise,0,134,33.5,8.2,170,8000.0,True,False,Amsterdam,2024-09-23 17:25:17.080029,4,0
Pension Homeland,0,318,79.5,8.7,3518,1600.0,True,False,Amsterdam,2024-09-23 17:25:17.080029,4,0
"The Hoxton, Lloyd Amsterdam",4,416,104.0,8.8,833,2800.0,True,False,Amsterdam,2024-09-23 17:25:17.080029,4,0
MEININGER Hotel Amsterdam City West,0,241,60.25,8.1,6445,4300.0,True,False,Amsterdam,2024-09-23 17:25:17.080029,4,0
Hotel CC,3,351,87.75,7.9,5302,500.0,True,False,Amsterdam,2024-09-23 17:25:17.080029,4,0
INNSiDE by Meliá Amsterdam,4,545,136.25,8.6,6030,4000.0,True,False,Amsterdam,2024-09-23 17:25:17.080029,4,0
Amadi Panorama Hotel,4,374,93.5,7.6,5001,6600.0,True,False,Amsterdam,2024-09-23 17:25:17.080029,4,0
Cityden BoLo District,4,361,90.25,8.4,4981,3300.0,True,False,Amsterdam,2024-09-23 17:25:17.080029,4,0
Volkshotel,0,399,99.75,8.6,4880,2500.0,True,False,Amsterdam,2024-09-23 17:25:17.080029,4,0
Hotel Sint Nicolaas,3,448,112.0,8.2,2171,500.0,True,False,Amsterdam,2024-09-23 17:25:17.080029,4,0
Mercure Amsterdam City Hotel,4,346,86.5,8.3,4033,4400.0,True,False,Amsterdam,2024-09-23 17:25:17.080029,4,0
XO Hotels Blue Square,3,196,49.0,7.9,7354,5000.0,True,False,Amsterdam,2024-09-23 17:25:17.080029,4,0
Heart of Amsterdam Hotel,0,340,85.0,7.4,2814,300.0,True,False,Amsterdam,2024-09-23 17:25:17.080029,4,0
Mercure Amsterdam Sloterdijk Station,4,332,83.0,8.4,5011,4300.0,True,False,Amsterdam,2024-09-23 17:25:17.080029,4,0
Melrose Hotel,3,313,78.25,7.7,2498,1000.0,True,False,Amsterdam,2024-09-23 17:25:17.080029,4,0
Mister Highland Hotel,4,446,111.5,8.3,499,250.0,True,False,Amsterdam,2024-09-23 17:25:17.080029,4,0
The Bank Hotel,3,408,102.0,8.0,2052,900.0,True,False,Amsterdam,2024-09-23 17:25:17.080029,4,0
ibis Amsterdam Centre,3,333,83.25,7.7,9266,800.0,True,False,Amsterdam,2024-09-23 17:25:17.080029,4,0
Amsterdam ID Aparthotel,3,470,117.5,8.7,1814,4300.0,True,False,Amsterdam,2024-09-23 17:25:17.080029,4,0
Hotel Van Gogh,3,302,75.5,8.0,4280,1800.0,True,False,Amsterdam,2024-09-23 17:25:17.080029,4,0
Hotel Iron Horse Amsterdam,3,340,85.0,7.4,1908,1500.0,True,False,Amsterdam,2024-09-23 17:25:17.080029,4,0
Hotel Fine Harmony,3,334,83.5,7.9,1578,800.0,True,False,Amsterdam,2024-09-23 17:25:17.080029,4,0
Hotel Espresso,3,411,102.75,7.4,1964,1600.0,True,False,Amsterdam,2024-09-23 17:25:17.080029,4,0
City Hotel Amsterdam,3,428,107.0,7.9,3796,800.0,True,False,Amsterdam,2024-09-23 17:25:17.080029,4,0
Leonardo Boutique Museumhotel,4,380,95.0,7.7,3476,1400.0,True,False,Amsterdam,2024-09-23 17:25:17.080029,4,0
Hotel Nes,3,421,105.25,8.1,3418,600.0,True,False,Amsterdam,2024-09-23 17:25:17.080029,4,0
Hotel JL No76,4,443,110.75,8.2,1650,1700.0,True,False,Amsterdam,2024-09-23 17:25:17.080029,4,0
New West Inn Amsterdam,3,199,49.75,7.2,8653,6800.0,True,False,Amsterdam,2024-09-23 17:25:17.080029,4,0
Hotel Old Quarter,2,323,80.75,7.4,3509,500.0,True,False,Amsterdam,2024-09-23 17:25:17.080029,4,0
The Arcade Hotel Amsterdam,3,333,83.25,7.8,1838,2200.0,True,False,Amsterdam,2024-09-23 17:25:17.080029,4,0
Avenue Hotel,3,419,104.75,7.3,4713,450.0,True,False,Amsterdam,2024-09-23 17:25:17.080029,4,0
Mercure Amsterdam North Station,4,377,94.25,8.9,3942,4200.0,True,False,Amsterdam,2024-09-23 17:25:17.080029,4,0
The Unbound Amsterdam,4,386,96.5,8.5,1975,7500.0,True,False,Amsterdam,2024-09-23 17:25:17.080029,4,0
Golden Mansion Aparthotel,3,349,87.25,7.7,1319,1600.0,True,False,Amsterdam,2024-09-23 17:25:17.080029,4,0
