name,stars,price,price_per_person,rating,opinions,distance_from_centre,free_cancellation,breakfast,city,date,adults,children
Hampton By Hilton Amsterdam Arena Boulevard,3,228,114.0,8.1,12380,7600.0,True,True,Amsterdam,2025-04-18 17:28:43.313811,2,0
Jaz in the City Amsterdam,4,198,99.0,8.7,10801,7200.0,True,True,Amsterdam,2025-04-18 17:28:43.313811,2,0
Courtyard by Marriott Amsterdam Arena Atlas,4,139,69.5,8.2,2978,7900.0,True,True,Amsterdam,2025-04-18 17:28:43.313811,2,0
"Holiday Inn Express Amsterdam Arena Towers, an IHG Hotel",3,232,116.0,7.8,16443,7800.0,True,True,Amsterdam,2025-04-18 17:28:43.313811,2,0
Canal House,4,358,179.0,8.9,667,600.0,True,True,Amsterdam,2025-04-18 17:28:43.313811,2,0
Ruby Emma Hotel Amsterdam,4,199,99.5,8.6,6391,4300.0,True,True,Amsterdam,2025-04-18 17:28:43.313811,2,0
Via Amsterdam,3,237,118.5,8.1,17038,6600.0,True,True,Amsterdam,2025-04-18 17:28:43.313811,2,0
Hotel Casa Amsterdam,3,186,93.0,8.8,10033,3100.0,True,True,Amsterdam,2025-04-18 17:28:43.313811,2,0
"Holiday Inn Amsterdam - Arena Towers, an IHG Hotel",4,241,120.5,7.9,3393,7800.0,True,True,Amsterdam,2025-04-18 17:28:43.313811,2,0
OZO Hotels Arena Amsterdam,4,251,125.5,7.4,8314,8400.0,True,True,Amsterdam,2025-04-18 17:28:43.313811,2,0
YOTEL Amsterdam,4,236,118.0,8.1,8745,2200.0,True,True,Amsterdam,2025-04-18 17:28:43.313811,2,0
Fletcher Hotel Amsterdam,4,233,116.5,7.3,3800,9400.0,True,True,Amsterdam,2025-04-18 17:28:43.313811,2,0
citizenM Amsterdam South,4,266,133.0,8.6,4381,3600.0,True,True,Amsterdam,2025-04-18 17:28:43.313811,2,0
citizenM Amstel Amsterdam,4,333,166.5,8.8,2920,1600.0,True,True,Amsterdam,2025-04-18 17:28:43.313811,2,0
Motel One Amsterdam-Waterlooplein,3,255,127.5,8.7,6209,1000.0,True,True,Amsterdam,2025-04-18 17:28:43.313811,2,0
Van der Valk Hotel Amsterdam Zuidas -Rai,4,415,207.5,8.7,4797,4100.0,True,True,Amsterdam,2025-04-18 17:28:43.313811,2,0
Hans Brinker Hostel Amsterdam,0,205,102.5,7.8,10190,1100.0,True,True,Amsterdam,2025-04-18 17:28:43.313811,2,0
easyHotel Amsterdam Arena Boulevard,0,220,110.0,7.3,7525,7500.0,True,True,Amsterdam,2025-04-18 17:28:43.313811,2,0
Hotel Hortus,0,152,76.0,8.0,3300,1300.0,True,True,Amsterdam,2025-04-18 17:28:43.313811,2,0
Leonardo Hotel Amsterdam Rembrandtpark,4,213,106.5,8.1,8939,3400.0,True,True,Amsterdam,2025-04-18 17:28:43.313811,2,0
Leonardo Hotel Amsterdam City Center,4,333,166.5,7.4,2389,1600.0,True,True,Amsterdam,2025-04-18 17:28:43.313811,2,0
Novotel Amsterdam City,4,272,136.0,8.2,6672,4400.0,True,True,Amsterdam,2025-04-18 17:28:43.313811,2,0
"Holiday Inn Express Amsterdam - South, an IHG Hotel",3,344,172.0,8.0,2953,5500.0,True,True,Amsterdam,2025-04-18 17:28:43.313811,2,0
nhow Amsterdam Rai,4,301,150.5,9.0,10984,3800.0,True,True,Amsterdam,2025-04-18 17:28:43.313811,2,0
"Holiday Inn Express Amsterdam - Sloterdijk Station, an IHG Hotel",3,214,107.0,7.9,8345,4100.0,True,True,Amsterdam,2025-04-18 17:28:43.313811,2,0
