name,stars,price,price_per_person,rating,opinions,distance_from_centre,free_cancellation,breakfast,city,date,adults,children
Hans Brinker Hostel Amsterdam,0,164,23.43,7.8,10202,1100.0,True,False,Amsterdam,2025-07-18 20:52:06.998147,7,0
Catalonia Vondel Amsterdam,4,872,124.57,8.4,131,1500.0,True,False,Amsterdam,2025-07-18 20:52:06.998147,7,0
Eric Vökel Boutique Apartments - Amsterdam Suites,4,1538,219.71,8.7,1293,1100.0,True,False,Amsterdam,2025-07-18 20:52:06.998147,7,0
Melrose Hotel,3,1197,171.0,7.7,2500,1000.0,True,False,Amsterdam,2025-07-18 20:52:06.998147,7,0
Weber Hotel 117,2,1231,175.86,7.9,487,1200.0,True,False,Amsterdam,2025-07-18 20:52:06.998147,7,0
Hotel Mansion,3,1947,278.14,7.8,2065,800.0,True,False,Amsterdam,2025-07-18 20:52:06.998147,7,0
Quentin Zoo hotel,4,1895,270.71,7.8,1635,1400.0,True,False,Amsterdam,2025-07-18 20:52:06.998147,7,0
Hotel Fine Harmony,3,780,111.43,7.9,1578,800.0,True,False,Amsterdam,2025-07-18 20:52:06.998147,7,0
Hotel Casa Amsterdam,3,1091,155.86,8.8,10035,3100.0,True,False,Amsterdam,2025-07-18 20:52:06.998147,7,0
OZO Hotels Arena Amsterdam,4,1326,189.43,7.4,8318,8400.0,True,False,Amsterdam,2025-07-18 20:52:06.998147,7,0
Quentin Arrive Hotel,1,1170,167.14,5.7,1065,800.0,True,False,Amsterdam,2025-07-18 20:52:06.998147,7,0
Aston City Hotel,2,1311,187.29,4.9,926,1700.0,True,False,Amsterdam,2025-07-18 20:52:06.998147,7,0
Belfort Hotel,3,2117,302.43,6.3,3717,3300.0,True,False,Amsterdam,2025-07-18 20:52:06.998147,7,0
Weber Hotel,2,1423,203.29,8.1,1349,1200.0,True,False,Amsterdam,2025-07-18 20:52:06.998147,7,0
Quentin England Hotel,2,1923,274.71,6.3,1549,1700.0,True,False,Amsterdam,2025-07-18 20:52:06.998147,7,0
Hotel King's Court,3,22291,3184.43,7.8,1427,4000.0,True,False,Amsterdam,2025-07-18 20:52:06.998147,7,0
Quentin Amsterdam Hotel,3,1867,266.71,5.9,1491,1300.0,True,False,Amsterdam,2025-07-18 20:52:06.998147,7,0
