name,stars,price,price_per_person,rating,opinions,distance_from_centre,free_cancellation,breakfast,city,date,adults,children
Via Amsterdam,3,173,43.25,8.1,17055,6600.0,True,False,Amsterdam,2024-10-30,4,0
Postillion Hotel Amsterdam,4,444,111.0,8.6,10075,4800.0,True,False,Amsterdam,2024-10-30,4,0
Hotel City Garden Amsterdam,3,186,46.5,7.1,3715,1900.0,True,False,Amsterdam,2024-10-30,4,0
Hampton By Hilton Amsterdam Arena Boulevard,3,347,86.75,8.1,12391,7600.0,True,False,Amsterdam,2024-10-30,4,0
Hotel Iron Horse Amsterdam,3,229,57.25,7.4,1913,1500.0,True,False,Amsterdam,2024-10-30,4,0
OZO Hotels Arena Amsterdam,4,301,75.25,7.4,8325,8400.0,True,False,Amsterdam,2024-10-30,4,0
Hotel Restaurant Old Bridge,2,184,46.0,6.5,2038,800.0,True,False,Amsterdam,2024-10-30,4,0
Hotel Library Amsterdam,3,284,71.0,8.0,3312,900.0,True,False,Amsterdam,2024-10-30,4,0
Hotel Levell,3,199,49.75,8.2,15037,8600.0,True,False,Amsterdam,2024-10-30,4,0
ClinkNOORD Hostel,0,333,83.25,8.0,15296,1500.0,True,False,Amsterdam,2024-10-30,4,0
MEININGER Hotel Amsterdam City West,0,184,46.0,8.1,6462,4300.0,True,False,Amsterdam,2024-10-30,4,0
Hotel CC,3,296,74.0,7.9,5314,500.0,True,False,Amsterdam,2024-10-30,4,0
The Alfred Hotel,3,251,62.75,7.3,5800,2600.0,True,False,Amsterdam,2024-10-30,4,0
ibis Amsterdam Centre,3,266,66.5,7.7,9279,800.0,True,False,Amsterdam,2024-10-30,4,0
Amsterdam Teleport Hotel,3,148,37.0,7.6,8615,4300.0,True,False,Amsterdam,2024-10-30,4,0
France Hotel,3,263,65.75,7.4,3559,700.0,True,False,Amsterdam,2024-10-30,4,0
Apple Inn Hotel,3,272,68.0,7.7,1716,2800.0,True,False,Amsterdam,2024-10-30,4,0
Budget Hotel Tourist Inn,2,248,62.0,7.6,4356,350.0,True,False,Amsterdam,2024-10-30,4,0
Generator Amsterdam,3,264,66.0,7.8,5161,2200.0,True,False,Amsterdam,2024-10-30,4,0
Best Western Amsterdam,3,205,51.25,7.7,9415,4300.0,True,False,Amsterdam,2024-10-30,4,0
SUPPER Hotel,4,316,79.0,7.3,678,700.0,True,False,Amsterdam,2024-10-30,4,0
Hotel Atlantis Amsterdam,3,273,68.25,7.0,2819,2100.0,True,False,Amsterdam,2024-10-30,4,0
easyHotel Amsterdam Arena Boulevard,0,266,66.5,7.3,7536,7500.0,True,False,Amsterdam,2024-10-30,4,0
Amadi Panorama Hotel,4,301,75.25,7.6,5004,6600.0,True,False,Amsterdam,2024-10-30,4,0
