name,stars,price,price_per_person,rating,opinions,distance_from_centre,free_cancellation,breakfast,city,date,adults,children
Travel Hotel Amsterdam,2,332,33.2,6.5,2010,350.0,True,False,Amsterdam,2025-05-04 20:00:29.500883,10,0
INK Hotel Amsterdam - MGallery Collection,4,3065,306.5,8.7,1428,300.0,True,False,Amsterdam,2025-05-04 20:00:29.500883,10,0
Amsterdam Teleport Hotel,3,877,87.7,7.6,8604,4300.0,True,False,Amsterdam,2025-05-04 20:00:29.500883,10,0
Amsterdam Marriott Hotel,5,2573,257.3,8.0,1762,1500.0,True,False,Amsterdam,2025-05-04 20:00:29.500883,10,0
Hotel & bar Royal taste Amsterdam,0,790,79.0,7.9,1159,450.0,True,False,Amsterdam,2025-05-04 20:00:29.500883,10,0
Chassé Hotel Residency,4,1041,104.1,8.9,1297,3200.0,True,False,Amsterdam,2025-05-04 20:00:29.500883,10,0
MEININGER Hotel Amsterdam Amstel,0,1097,109.7,8.1,4496,3500.0,True,False,Amsterdam,2025-05-04 20:00:29.500883,10,0
Delta Hotel City Center,3,1087,108.7,6.6,3565,400.0,True,False,Amsterdam,2025-05-04 20:00:29.500883,10,0
Amigo Hotel,0,4459,445.9,5.9,2980,3000.0,True,False,Amsterdam,2025-05-04 20:00:29.500883,10,0
Hotel Damrak Inn,2,2090,209.0,7.1,1784,300.0,True,False,Amsterdam,2025-05-04 20:00:29.500883,10,0
Hotel King's Court,3,22291,2229.1,7.8,1427,4000.0,True,False,Amsterdam,2025-05-04 20:00:29.500883,10,0
Hampton By Hilton Amsterdam Arena Boulevard,3,998,99.8,8.1,12383,7600.0,True,False,Amsterdam,2025-05-04 20:00:29.500883,10,0
NH City Centre Amsterdam,4,1033,103.3,8.2,4921,450.0,True,False,Amsterdam,2025-05-04 20:00:29.500883,10,0
Hotel Old Quarter,2,752,75.2,7.4,3509,500.0,True,False,Amsterdam,2025-05-04 20:00:29.500883,10,0
Amsterdam ID Aparthotel,3,1420,142.0,8.7,1816,4300.0,True,False,Amsterdam,2025-05-04 20:00:29.500883,10,0
Leonardo Boutique Museumhotel,4,1092,109.2,7.7,3477,1400.0,True,False,Amsterdam,2025-05-04 20:00:29.500883,10,0
Bob W Amsterdam Noord,4,1282,128.2,8.8,929,2800.0,True,False,Amsterdam,2025-05-04 20:00:29.500883,10,0
