name,stars,price,price_per_person,rating,opinions,distance_from_centre,free_cancellation,breakfast,city,date,adults,children
Hans Brinker Hostel Amsterdam,0,123,20.5,7.8,10213,1100.0,True,False,Amsterdam,2025-06-24 21:42:48.996375,6,0
Via Amsterdam,3,308,51.33,8.1,17055,6600.0,True,False,Amsterdam,2025-06-24 21:42:48.996375,6,0
Amsterdam ID Aparthotel,3,580,96.67,8.7,1815,4300.0,True,False,Amsterdam,2025-06-24 21:42:48.996375,6,0
Gypsy Waggon - A villa on wheels,3,206,34.33,7.0,59,7200.0,True,False,Amsterdam,2025-06-24 21:42:48.996375,6,0
Generator Amsterdam,3,7357,1226.17,7.8,5161,2200.0,True,False,Amsterdam,2025-06-24 21:42:48.996375,6,0
Hotel King's Court,3,11146,1857.67,7.8,1426,4000.0,True,False,Amsterdam,2025-06-24 21:42:48.996375,6,0
Hotel Damrak Inn,2,1338,223.0,7.1,1785,300.0,True,False,Amsterdam,2025-06-24 21:42:48.996375,6,0
Plantage Hortus Apartments,3,2787,464.5,7.3,435,1400.0,True,False,Amsterdam,2025-06-24 21:42:48.996375,6,0
Catalonia Vondel Amsterdam,4,557,92.83,8.4,133,1500.0,True,False,Amsterdam,2025-06-24 21:42:48.996375,6,0
OZO Hotels Arena Amsterdam,4,1248,208.0,7.4,8325,8400.0,True,False,Amsterdam,2025-06-24 21:42:48.996375,6,0
Hotel Casa Amsterdam,3,789,131.5,8.8,10042,3100.0,True,False,Amsterdam,2025-06-24 21:42:48.996375,6,0
Hotel Fine Harmony,3,635,105.83,7.9,1577,800.0,True,False,Amsterdam,2025-06-24 21:42:48.996375,6,0
Grand Hotel Downtown,4,981,163.5,7.7,3686,1600.0,True,False,Amsterdam,2025-06-24 21:42:48.996375,6,0
Melrose Hotel,3,706,117.67,7.7,2502,1000.0,True,False,Amsterdam,2025-06-24 21:42:48.996375,6,0
The July - Boat & Co,4,868,144.67,9.2,2121,2500.0,True,False,Amsterdam,2025-06-24 21:42:48.996375,6,0
The July - Twenty Eight,4,780,130.0,9.1,725,4100.0,True,False,Amsterdam,2025-06-24 21:42:48.996375,6,0
Boutique Apartments Amsterdam,4,796,132.67,8.9,2253,4200.0,True,False,Amsterdam,2025-06-24 21:42:48.996375,6,0
Eric Vökel Boutique Apartments - Riverfront Suites,3,1594,265.67,9.0,61,2300.0,True,False,Amsterdam,2025-06-24 21:42:48.996375,6,0
Hyatt Regency Amsterdam,5,1440,240.0,8.4,2876,1800.0,True,False,Amsterdam,2025-06-24 21:42:48.996375,6,0
Hotel Espresso,3,1611,268.5,7.4,1965,1600.0,True,False,Amsterdam,2025-06-24 21:42:48.996375,6,0
The Sixteen,3,12259,2043.17,7.6,892,700.0,True,False,Amsterdam,2025-06-24 21:42:48.996375,6,0
The Delphi - Amsterdam Townhouse,4,1817,302.83,8.5,1663,2700.0,True,False,Amsterdam,2025-06-24 21:42:48.996375,6,0
SUPPER Hotel,4,2606,434.33,7.3,678,700.0,True,False,Amsterdam,2025-06-24 21:42:48.996375,6,0
Andaz Amsterdam Prinsengracht - a concept by Hyatt,5,1904,317.33,8.8,950,900.0,True,False,Amsterdam,2025-06-24 21:42:48.996375,6,0
Weber Hotel 117,2,1146,191.0,7.9,489,1200.0,True,False,Amsterdam,2025-06-24 21:42:48.996375,6,0
Ciao Papa Hotel Amsterdam Central Station,3,1779,296.5,8.1,1312,700.0,True,False,Amsterdam,2025-06-24 21:42:48.996375,6,0
Golden Mansion Aparthotel,3,3043,507.17,7.7,1321,1600.0,True,False,Amsterdam,2025-06-24 21:42:48.996375,6,0
Hotel Mansion,3,1669,278.17,7.8,2063,800.0,True,False,Amsterdam,2025-06-24 21:42:48.996375,6,0
"Max Brown Hotel Museum Square, part of Sircle Collection",3,2227,371.17,7.8,1170,1600.0,True,False,Amsterdam,2025-06-24 21:42:48.996375,6,0
Hotel Allure,3,2006,334.33,7.6,2443,1700.0,True,False,Amsterdam,2025-06-24 21:42:48.996375,6,0
"Max Brown Hotel Canal District, part of Sircle Collection",3,2227,371.17,7.7,1120,700.0,True,False,Amsterdam,2025-06-24 21:42:48.996375,6,0
Quentin Zoo hotel,4,1616,269.33,7.8,1635,1400.0,True,False,Amsterdam,2025-06-24 21:42:48.996375,6,0
Hotel & bar Royal taste Amsterdam,0,480,80.0,7.9,1161,450.0,True,False,Amsterdam,2025-06-24 21:42:48.996375,6,0
Dikker & Thijs Hotel,4,823,137.17,7.9,2158,1100.0,True,False,Amsterdam,2025-06-24 21:42:48.996375,6,0
Hotel Amstelzicht,3,736,122.67,8.1,1490,700.0,True,False,Amsterdam,2025-06-24 21:42:48.996375,6,0
Linden Hotel,3,862,143.67,9.1,2101,1100.0,True,False,Amsterdam,2025-06-24 21:42:48.996375,6,0
Olympic Hotel,4,1349,224.83,8.5,9897,4400.0,True,False,Amsterdam,2025-06-24 21:42:48.996375,6,0
Hotel Fogo Amsterdam,3,1226,204.33,7.3,1041,8400.0,True,False,Amsterdam,2025-06-24 21:42:48.996375,6,0
Citiez Hotel Amsterdam,3,3396,566.0,8.1,3126,6200.0,True,False,Amsterdam,2025-06-24 21:42:48.996375,6,0
Belfort Hotel,3,2006,334.33,6.3,3721,3300.0,True,False,Amsterdam,2025-06-24 21:42:48.996375,6,0
Hotel Abba,1,1115,185.83,7.3,3258,1700.0,True,False,Amsterdam,2025-06-24 21:42:48.996375,6,0
Botel,3,2698,449.67,7.4,4490,3100.0,True,False,Amsterdam,2025-06-24 21:42:48.996375,6,0
Albus Hotel Amsterdam City Centre,4,1282,213.67,8.3,2694,800.0,True,False,Amsterdam,2025-06-24 21:42:48.996375,6,0
Urban Lodge Hotel,4,1538,256.33,7.9,3990,4200.0,True,False,Amsterdam,2025-06-24 21:42:48.996375,6,0
Quentin Arrive Hotel,1,1137,189.5,5.7,1067,800.0,True,False,Amsterdam,2025-06-24 21:42:48.996375,6,0
Sotel Amsterdam Central Station,3,1211,201.83,7.1,258,600.0,True,False,Amsterdam,2025-06-24 21:42:48.996375,6,0
Rembrandt Square Hotel,1,1124,187.33,6.8,1756,800.0,True,False,Amsterdam,2025-06-24 21:42:48.996375,6,0
Weber Hotel,2,1154,192.33,8.1,1350,1200.0,True,False,Amsterdam,2025-06-24 21:42:48.996375,6,0
