name,stars,price,price_per_person,rating,opinions,distance_from_centre,free_cancellation,breakfast,city,date,adults,children
Hans Brinker Hostel Amsterdam,0,164,23.43,7.8,10202,1100.0,True,False,Amsterdam,2025-08-02 21:11:25.713094,7,0
Catalonia Vondel Amsterdam,4,872,124.57,8.4,131,1500.0,True,False,Amsterdam,2025-08-02 21:11:25.713094,7,0
Hotel Fine Harmony,3,868,124.0,7.9,1578,800.0,True,False,Amsterdam,2025-08-02 21:11:25.713094,7,0
Hotel Casa Amsterdam,3,1037,148.14,8.8,10035,3100.0,True,False,Amsterdam,2025-08-02 21:11:25.713094,7,0
OZO Hotels Arena Amsterdam,4,1260,180.0,7.4,8318,8400.0,True,False,Amsterdam,2025-08-02 21:11:25.713094,7,0
Eric Vökel Boutique Apartments - Amsterdam Suites,4,1538,219.71,8.7,1293,1100.0,True,False,Amsterdam,2025-08-02 21:11:25.713094,7,0
Weber Hotel 117,2,1169,167.0,7.9,487,1200.0,True,False,Amsterdam,2025-08-02 21:11:25.713094,7,0
Hotel Mansion,3,1850,264.29,7.8,2065,800.0,True,False,Amsterdam,2025-08-02 21:11:25.713094,7,0
Aston City Hotel,2,1245,177.86,4.9,926,1700.0,True,False,Amsterdam,2025-08-02 21:11:25.713094,7,0
Belfort Hotel,3,2011,287.29,6.3,3717,3300.0,True,False,Amsterdam,2025-08-02 21:11:25.713094,7,0
Weber Hotel,2,1352,193.14,8.1,1349,1200.0,True,False,Amsterdam,2025-08-02 21:11:25.713094,7,0
Hotel King's Court,3,22291,3184.43,7.8,1427,4000.0,True,False,Amsterdam,2025-08-02 21:11:25.713094,7,0
Plantage Hortus Apartments,3,3495,499.29,7.3,433,1400.0,True,False,Amsterdam,2025-08-02 21:11:25.713094,7,0
Plantage Garden Apartments,3,2753,393.29,7.9,260,1400.0,True,False,Amsterdam,2025-08-02 21:11:25.713094,7,0
Park Inn by Radisson Amsterdam City West,4,983,140.43,8.0,19946,3900.0,True,False,Amsterdam,2025-08-02 21:11:25.713094,7,0
INNSiDE by Meliá Amsterdam,4,1191,170.14,8.6,6035,4000.0,True,False,Amsterdam,2025-08-02 21:11:25.713094,7,0
Generator Amsterdam,3,3177,453.86,7.8,5158,2200.0,True,False,Amsterdam,2025-08-02 21:11:25.713094,7,0
Boutique Apartments Amsterdam,4,1038,148.29,8.9,2247,4200.0,True,False,Amsterdam,2025-08-02 21:11:25.713094,7,0
Ciao Papa Hotel Amsterdam Central Station,3,1902,271.71,8.1,1312,700.0,True,False,Amsterdam,2025-08-02 21:11:25.713094,7,0
The Delphi - Amsterdam Townhouse,4,2362,337.43,8.5,1662,2700.0,True,False,Amsterdam,2025-08-02 21:11:25.713094,7,0
MAX Hotel Amsterdam,2,545,77.86,6.1,899,1800.0,True,False,Amsterdam,2025-08-02 21:11:25.713094,7,0
Hotel Fogo Amsterdam,3,1683,240.43,7.3,1033,8400.0,True,False,Amsterdam,2025-08-02 21:11:25.713094,7,0
Hotel Abba,1,1588,226.86,7.3,3256,1700.0,True,False,Amsterdam,2025-08-02 21:11:25.713094,7,0
Blossoms City Hotel,2,1499,214.14,6.0,1466,1700.0,True,False,Amsterdam,2025-08-02 21:11:25.713094,7,0
Hotel Arena,4,42358,6051.14,8.1,2997,2000.0,True,False,Amsterdam,2025-08-02 21:11:25.713094,7,0
