name,stars,price,price_per_person,rating,opinions,distance_from_centre,free_cancellation,breakfast,city,date,adults,children
Via Amsterdam,3,308,51.33,8.1,17049,6600.0,True,False,Amsterdam,2025-05-30 20:44:13.140464,6,0
Hans Brinker Hostel Amsterdam,0,305,50.83,7.8,10202,1100.0,True,False,Amsterdam,2025-05-30 20:44:13.140464,6,0
Generator Amsterdam,3,561,93.5,7.8,5158,2200.0,True,False,Amsterdam,2025-05-30 20:44:13.140464,6,0
Hotel Old Quarter,2,691,115.17,7.4,3509,500.0,True,False,Amsterdam,2025-05-30 20:44:13.140464,6,0
Conservatorium Hotel,5,2731,455.17,8.9,313,1900.0,True,False,Amsterdam,2025-05-30 20:44:13.140464,6,0
Amsterdam ID Aparthotel,3,931,155.17,8.7,1816,4300.0,True,False,Amsterdam,2025-05-30 20:44:13.140464,6,0
Amsterdam Teleport Hotel,3,565,94.17,7.6,8604,4300.0,True,False,Amsterdam,2025-05-30 20:44:13.140464,6,0
Amigo Hotel,0,2229,371.5,5.9,2980,3000.0,True,False,Amsterdam,2025-05-30 20:44:13.140464,6,0
Hotel King's Court,3,11146,1857.67,7.8,1427,4000.0,True,False,Amsterdam,2025-05-30 20:44:13.140464,6,0
Catalonia Vondel Amsterdam,4,647,107.83,8.4,131,1500.0,True,False,Amsterdam,2025-05-30 20:44:13.140464,6,0
Fletcher Hotel Amsterdam,4,665,110.83,7.2,3805,9400.0,True,False,Amsterdam,2025-05-30 20:44:13.140464,6,0
Pension Homeland,0,580,96.67,8.7,3521,1600.0,True,False,Amsterdam,2025-05-30 20:44:13.140464,6,0
Hotel Casa Amsterdam,3,687,114.5,8.8,10035,3100.0,True,False,Amsterdam,2025-05-30 20:44:13.140464,6,0
Hotel & bar Royal taste Amsterdam,0,504,84.0,7.9,1159,450.0,True,False,Amsterdam,2025-05-30 20:44:13.140464,6,0
Hotel Fine Harmony,3,725,120.83,7.9,1578,800.0,True,False,Amsterdam,2025-05-30 20:44:13.140464,6,0
The July - Twenty Eight,4,875,145.83,9.1,725,4100.0,True,False,Amsterdam,2025-05-30 20:44:13.140464,6,0
Hotel Heye 130,0,513,85.5,8.1,1297,2300.0,True,False,Amsterdam,2025-05-30 20:44:13.140464,6,0
The July - Boat & Co,4,984,164.0,9.2,2117,2500.0,True,False,Amsterdam,2025-05-30 20:44:13.140464,6,0
Grand Hotel Downtown,4,981,163.5,7.7,3679,1600.0,True,False,Amsterdam,2025-05-30 20:44:13.140464,6,0
OZO Hotels Arena Amsterdam,4,1248,208.0,7.4,8318,8400.0,True,False,Amsterdam,2025-05-30 20:44:13.140464,6,0
Hilton Amsterdam,5,999,166.5,8.0,1266,2800.0,True,False,Amsterdam,2025-05-30 20:44:13.140464,6,0
Boutique Apartments Amsterdam,4,796,132.67,8.9,2247,4200.0,True,False,Amsterdam,2025-05-30 20:44:13.140464,6,0
Leonardo Boutique Museumhotel,4,1219,203.17,7.7,3477,1400.0,True,False,Amsterdam,2025-05-30 20:44:13.140464,6,0
Leonardo Hotel Amsterdam City Center,4,1202,200.33,7.4,2389,1600.0,True,False,Amsterdam,2025-05-30 20:44:13.140464,6,0
Hyatt Regency Amsterdam,5,1440,240.0,8.4,2871,1800.0,True,False,Amsterdam,2025-05-30 20:44:13.140464,6,0
