name,stars,price,price_per_person,rating,opinions,distance_from_centre,free_cancellation,breakfast,city,date,adults,children
Hans Brinker Hostel Amsterdam,0,79,39.5,7.8,10202,1100.0,True,True,Amsterdam,2025-06-19 18:38:25.435307,2,0
Park Inn by Radisson Amsterdam City West,4,205,102.5,8.0,19938,3900.0,True,True,Amsterdam,2025-06-19 18:38:25.435307,2,0
Catalonia Vondel Amsterdam,4,223,111.5,8.4,127,1500.0,True,True,Amsterdam,2025-06-19 18:38:25.435307,2,0
Klavergeluk,3,163,81.5,9.3,127,3400.0,True,True,Amsterdam,2025-06-19 18:38:25.435307,2,0
INNSiDE by Meliá Amsterdam,4,231,115.5,8.6,6035,4000.0,True,True,Amsterdam,2025-06-19 18:38:25.435307,2,0
The July - Boat & Co,4,256,128.0,9.2,2117,2500.0,True,True,Amsterdam,2025-06-19 18:38:25.435307,2,0
Bilderberg Garden Hotel,5,253,126.5,7.7,1972,2700.0,True,True,Amsterdam,2025-06-19 18:38:25.435307,2,0
OZO Hotels Arena Amsterdam,4,502,251.0,7.4,8318,8400.0,True,True,Amsterdam,2025-06-19 18:38:25.435307,2,0
Dikker & Thijs Hotel,4,276,138.0,7.9,2161,1100.0,True,True,Amsterdam,2025-06-19 18:38:25.435307,2,0
JamieK's BnB,3,307,153.5,9.5,54,4600.0,True,True,Amsterdam,2025-06-19 18:38:25.435307,2,0
"Park Centraal Amsterdam, part of Sircle Collection",4,1114,557.0,8.3,2577,1400.0,True,True,Amsterdam,2025-06-19 18:38:25.435307,2,0
Multatuli Hotel,3,557,278.5,7.6,3350,700.0,True,True,Amsterdam,2025-06-19 18:38:25.435307,2,0
Hotel Allure,3,669,334.5,7.6,2439,1700.0,True,True,Amsterdam,2025-06-19 18:38:25.435307,2,0
Hotel Arena,4,11147,5573.5,8.1,2997,2000.0,True,True,Amsterdam,2025-06-19 18:38:25.435307,2,0
Amsterdam ID Aparthotel,3,212,106.0,8.7,1816,4300.0,True,True,Amsterdam,2025-06-19 18:38:25.435307,2,0
"Max Brown Hotel Museum Square, part of Sircle Collection",3,1114,557.0,7.8,1170,1600.0,True,True,Amsterdam,2025-06-19 18:38:25.435307,2,0
