name,stars,price,price_per_person,rating,opinions,distance_from_centre,free_cancellation,breakfast,city,date,adults,children
Via Amsterdam,3,383,54.71,8.1,17055,6600.0,True,False,Amsterdam,2024-10-07,7,0
Postillion Hotel Amsterdam,4,843,120.43,8.6,10075,4800.0,True,False,Amsterdam,2024-10-07,7,0
Hans Brinker Hostel Amsterdam,0,279,39.86,7.8,10213,1100.0,True,False,Amsterdam,2024-10-07,7,0
Travel Hotel Amsterdam,2,358,51.14,6.5,2013,350.0,True,False,Amsterdam,2024-10-07,7,0
Guest House Amsterdam,0,184,26.29,4.7,395,2400.0,True,False,Amsterdam,2024-10-07,7,0
Hotel Damrak Inn,2,401,57.29,7.1,1785,300.0,True,False,Amsterdam,2024-10-07,7,0
Amsterdam Teleport Hotel,3,360,51.43,7.6,8615,4300.0,True,False,Amsterdam,2024-10-07,7,0
Amsterdam ID Aparthotel,3,621,88.71,8.7,1815,4300.0,True,False,Amsterdam,2024-10-07,7,0
Heart of Amsterdam Hotel,0,518,74.0,7.4,2821,300.0,True,False,Amsterdam,2024-10-07,7,0
Delta Hotel City Center,3,535,76.43,6.6,3570,400.0,True,False,Amsterdam,2024-10-07,7,0
Budget Trianon Hotel,2,361,51.57,6.8,2616,2100.0,True,False,Amsterdam,2024-10-07,7,0
City Hotel,2,421,60.14,6.5,1187,900.0,True,False,Amsterdam,2024-10-07,7,0
Hostel Warmoes Amsterdam,0,471,67.29,6.3,982,400.0,True,False,Amsterdam,2024-10-07,7,0
Hampton By Hilton Amsterdam Arena Boulevard,3,654,93.43,8.1,12391,7600.0,True,False,Amsterdam,2024-10-07,7,0
Stayokay Hostel Amsterdam Vondelpark,0,363,51.86,8.4,6034,1700.0,True,False,Amsterdam,2024-10-07,7,0
Hotel Ben Centre,1,295,42.14,5.9,6095,350.0,True,False,Amsterdam,2024-10-07,7,0
OZO Hotels Arena Amsterdam,4,591,84.43,7.4,8325,8400.0,True,False,Amsterdam,2024-10-07,7,0
Hotel City Garden Amsterdam,3,435,62.14,7.1,3715,1900.0,True,False,Amsterdam,2024-10-07,7,0
Hotel Levell,3,362,51.71,8.2,15037,8600.0,True,False,Amsterdam,2024-10-07,7,0
Budget Hotel Tourist Inn,2,413,59.0,7.6,4356,350.0,True,False,Amsterdam,2024-10-07,7,0
Hotel Restaurant Old Bridge,2,350,50.0,6.5,2038,800.0,True,False,Amsterdam,2024-10-07,7,0
