name,stars,price,price_per_person,rating,opinions,distance_from_centre,free_cancellation,breakfast,city,date,adults,children
Travel Hotel Amsterdam,2,202,20.2,6.5,2010,350.0,True,False,Amsterdam,2025-03-16 20:52:44.738288,10,0
Amsterdam Teleport Hotel,3,482,48.2,7.6,8604,4300.0,True,False,Amsterdam,2025-03-16 20:52:44.738288,10,0
Hotel City Garden Amsterdam,3,341,34.1,7.1,3712,1900.0,True,False,Amsterdam,2025-03-16 20:52:44.738288,10,0
Hampton By Hilton Amsterdam Arena Boulevard,3,636,63.6,8.1,12383,7600.0,True,False,Amsterdam,2025-03-16 20:52:44.738288,10,0
Budget Hotel Tourist Inn,2,484,48.4,7.6,4352,350.0,True,False,Amsterdam,2025-03-16 20:52:44.738288,10,0
Hotel Continental Amsterdam,1,328,32.8,5.4,2308,400.0,True,False,Amsterdam,2025-03-16 20:52:44.738288,10,0
Chasse Hotel,4,605,60.5,8.7,3757,2200.0,True,False,Amsterdam,2025-03-16 20:52:44.738288,10,0
Delta Hotel City Center,3,674,67.4,6.6,3565,400.0,True,False,Amsterdam,2025-03-16 20:52:44.738288,10,0
Amsterdam ID Aparthotel,3,907,90.7,8.7,1816,4300.0,True,False,Amsterdam,2025-03-16 20:52:44.738288,10,0
Hotel des Arts,3,887,88.7,8.4,720,500.0,True,False,Amsterdam,2025-03-16 20:52:44.738288,10,0
Hotel & bar Royal taste Amsterdam,0,673,67.3,7.9,1159,450.0,True,False,Amsterdam,2025-03-16 20:52:44.738288,10,0
Chassé Hotel Residency,4,892,89.2,8.9,1297,3200.0,True,False,Amsterdam,2025-03-16 20:52:44.738288,10,0
Amigo Hotel,0,4459,445.9,5.9,2980,3000.0,True,False,Amsterdam,2025-03-16 20:52:44.738288,10,0
Hotel Damrak Inn,2,2006,200.6,7.1,1784,300.0,True,False,Amsterdam,2025-03-16 20:52:44.738288,10,0
Hotel King's Court,3,22291,2229.1,7.8,1427,4000.0,True,False,Amsterdam,2025-03-16 20:52:44.738288,10,0
The Alfred Hotel,3,429,42.9,7.3,5798,2600.0,True,False,Amsterdam,2025-03-16 20:52:44.738288,10,0
Hotel Library Amsterdam,3,540,54.0,8.0,3308,900.0,True,False,Amsterdam,2025-03-16 20:52:44.738288,10,0
Hotel Corner House,1,662,66.2,7.7,1600,200.0,True,False,Amsterdam,2025-03-16 20:52:44.738288,10,0
Hotel Atlantis Amsterdam,3,496,49.6,7.0,2817,2100.0,True,False,Amsterdam,2025-03-16 20:52:44.738288,10,0
NH City Centre Amsterdam,4,869,86.9,8.2,4921,450.0,True,False,Amsterdam,2025-03-16 20:52:44.738288,10,0
Volkshotel,0,654,65.4,8.6,4882,2500.0,True,False,Amsterdam,2025-03-16 20:52:44.738288,10,0
SUPPER Hotel,4,647,64.7,7.3,676,700.0,True,False,Amsterdam,2025-03-16 20:52:44.738288,10,0
Quentin Arrive Hotel,1,387,38.7,5.7,1065,800.0,True,False,Amsterdam,2025-03-16 20:52:44.738288,10,0
Best Western Amsterdam,3,395,39.5,7.7,9413,4300.0,True,False,Amsterdam,2025-03-16 20:52:44.738288,10,0
Leonardo Royal Hotel Amsterdam,4,489,48.9,8.2,7785,4800.0,True,False,Amsterdam,2025-03-16 20:52:44.738288,10,0
