name,stars,price,price_per_person,rating,opinions,distance_from_centre,free_cancellation,breakfast,city,date,adults,children
MEININGER Hotel Amsterdam City West,0,272,54.4,8.1,6462,4300.0,True,False,Amsterdam,2024-10-05,5,0
Postillion Hotel Amsterdam,4,665,133.0,8.6,10075,4800.0,True,False,Amsterdam,2024-10-05,5,0
Hans Brinker Hostel Amsterdam,0,381,76.2,7.8,10213,1100.0,True,False,Amsterdam,2024-10-05,5,0
Generator Amsterdam,3,571,114.2,7.8,5161,2200.0,True,False,Amsterdam,2024-10-05,5,0
The Alfred Hotel,3,669,133.8,7.3,5800,2600.0,True,False,Amsterdam,2024-10-05,5,0
DoubleTree by Hilton Amsterdam Centraal Station,4,884,176.8,7.7,3527,1000.0,True,False,Amsterdam,2024-10-05,5,0
La Corte Sconta B&B,0,657,131.4,9.0,264,6400.0,True,False,Amsterdam,2024-10-05,5,0
Chassé Hotel Residency,4,489,97.8,8.9,1300,3200.0,True,False,Amsterdam,2024-10-05,5,0
Sofitel Legend The Grand Amsterdam,5,2976,595.2,9.0,946,250.0,True,False,Amsterdam,2024-10-05,5,0
Conservatorium Hotel,5,5796,1159.2,8.9,313,1900.0,True,False,Amsterdam,2024-10-05,5,0
De L’Europe Amsterdam – The Leading Hotels of the World,5,13303,2660.6,8.8,468,600.0,True,False,Amsterdam,2024-10-05,5,0
Train Lodge Amsterdam,0,454,90.8,8.1,2327,3900.0,True,False,Amsterdam,2024-10-05,5,0
Delta Hotel City Center,3,585,117.0,6.6,3570,400.0,True,False,Amsterdam,2024-10-05,5,0
Hotel & bar Royal taste Amsterdam,0,612,122.4,7.9,1161,450.0,True,False,Amsterdam,2024-10-05,5,0
Amsterdam ID Aparthotel,3,776,155.2,8.7,1815,4300.0,True,False,Amsterdam,2024-10-05,5,0
The Social Hub Amsterdam City,4,1326,265.2,8.4,8149,2400.0,True,False,Amsterdam,2024-10-05,5,0
Weber Hotel,2,583,116.6,8.1,1350,1200.0,True,False,Amsterdam,2024-10-05,5,0
Amsterdam Teleport Hotel,3,580,116.0,7.6,8615,4300.0,True,False,Amsterdam,2024-10-05,5,0
Budget Trianon Hotel,2,542,108.4,6.8,2616,2100.0,True,False,Amsterdam,2024-10-05,5,0
BackStage Hotel,0,796,159.2,8.3,1807,1200.0,True,False,Amsterdam,2024-10-05,5,0
Spacious homely house boat,3,1270,254.0,10,3,1400.0,True,False,Amsterdam,2024-10-05,5,0
Amigo Hotel,0,2229,445.8,5.9,2980,3000.0,True,False,Amsterdam,2024-10-05,5,0
Hotel Mosaic Appartments,3,7022,1404.4,7.5,266,1600.0,True,False,Amsterdam,2024-10-05,5,0
Guest House Amsterdam,0,323,64.6,4.7,395,2400.0,True,False,Amsterdam,2024-10-05,5,0
Hampton By Hilton Amsterdam Arena Boulevard,3,490,98.0,8.1,12391,7600.0,True,False,Amsterdam,2024-10-05,5,0
YOTEL Amsterdam,4,549,109.8,8.1,8748,2200.0,True,False,Amsterdam,2024-10-05,5,0
"Holiday Inn Express Amsterdam Arena Towers, an IHG Hotel",3,475,95.0,7.8,16470,7800.0,True,False,Amsterdam,2024-10-05,5,0
Hotel Estheréa,4,984,196.8,9.1,4858,400.0,True,False,Amsterdam,2024-10-05,5,0
OZO Hotels Arena Amsterdam,4,524,104.8,7.4,8325,8400.0,True,False,Amsterdam,2024-10-05,5,0
the niu Fender,4,511,102.2,8.2,5597,3900.0,True,False,Amsterdam,2024-10-05,5,0
