name,stars,price,price_per_person,rating,opinions,distance_from_centre,free_cancellation,breakfast,city,date,adults,children
Room Mate Aitana,4,226,113.0,8.4,11182,1300.0,True,True,Amsterdam,2024-09-22 18:12:54.849061,2,0
"Holiday Inn Express Amsterdam Arena Towers, an IHG Hotel",3,154,77.0,7.8,16443,7800.0,True,True,Amsterdam,2024-09-22 18:12:54.849061,2,0
Hotel City Garden Amsterdam,3,97,48.5,7.1,3708,1900.0,True,True,Amsterdam,2024-09-22 18:12:54.849061,2,0
Hampton By Hilton Amsterdam Arena Boulevard,3,249,124.5,8.1,12383,7600.0,True,True,Amsterdam,2024-09-22 18:12:54.849061,2,0
Joy Hotel,3,81,40.5,7.4,7801,8500.0,True,True,Amsterdam,2024-09-22 18:12:54.849061,2,0
Jaz in the City Amsterdam,4,156,78.0,8.7,10806,7200.0,True,True,Amsterdam,2024-09-22 18:12:54.849061,2,0
easyHotel Amsterdam Arena Boulevard,0,113,56.5,7.3,7528,7500.0,True,True,Amsterdam,2024-09-22 18:12:54.849061,2,0
Via Amsterdam,3,116,58.0,8.1,17038,6600.0,True,True,Amsterdam,2024-09-22 18:12:54.849061,2,0
OZO Hotels Arena Amsterdam,4,147,73.5,7.4,8318,8400.0,True,True,Amsterdam,2024-09-22 18:12:54.849061,2,0
Ruby Emma Hotel Amsterdam,4,161,80.5,8.6,6395,4300.0,True,True,Amsterdam,2024-09-22 18:12:54.849061,2,0
Hotel Levell,3,100,50.0,8.2,15018,8600.0,True,True,Amsterdam,2024-09-22 18:12:54.849061,2,0
YOTEL Amsterdam,4,151,75.5,8.1,8745,2200.0,True,True,Amsterdam,2024-09-22 18:12:54.849061,2,0
Motel One Amsterdam-Waterlooplein,3,155,77.5,8.7,6209,1000.0,True,True,Amsterdam,2024-09-22 18:12:54.849061,2,0
Courtyard by Marriott Amsterdam Arena Atlas,4,168,84.0,8.2,2978,7900.0,True,True,Amsterdam,2024-09-22 18:12:54.849061,2,0
Hotel Estheréa,4,424,212.0,9.1,4856,400.0,True,True,Amsterdam,2024-09-22 18:12:54.849061,2,0
Amsterdam Teleport Hotel,3,78,39.0,7.6,8592,4300.0,True,True,Amsterdam,2024-09-22 18:12:54.849061,2,0
Fletcher Hotel Amsterdam,4,133,66.5,7.3,3800,9400.0,True,True,Amsterdam,2024-09-22 18:12:54.849061,2,0
Hotel Van Gogh,3,122,61.0,8.0,4280,1800.0,True,True,Amsterdam,2024-09-22 18:12:54.849061,2,0
Park Inn by Radisson Amsterdam City West,4,142,71.0,8.0,19938,3900.0,True,True,Amsterdam,2024-09-22 18:12:54.849061,2,0
"Holiday Inn Amsterdam - Arena Towers, an IHG Hotel",4,155,77.5,7.9,3394,7800.0,True,True,Amsterdam,2024-09-22 18:12:54.849061,2,0
XO Hotel Inner,3,101,50.5,7.8,5629,2100.0,True,True,Amsterdam,2024-09-22 18:12:54.849061,2,0
XO Hotels City Centre,3,126,63.0,7.1,5821,350.0,True,True,Amsterdam,2024-09-22 18:12:54.849061,2,0
The Alfred Hotel,3,127,63.5,7.3,5798,2600.0,True,True,Amsterdam,2024-09-22 18:12:54.849061,2,0
Hotel Library Amsterdam,3,153,76.5,8.0,3310,900.0,True,True,Amsterdam,2024-09-22 18:12:54.849061,2,0
Hotel & Wellness Zuiver,3,195,97.5,8.3,4197,5400.0,True,True,Amsterdam,2024-09-22 18:12:54.849061,2,0
