name,stars,price,price_per_person,rating,opinions,distance_from_centre,free_cancellation,breakfast,city,date,adults,children
Hampton By Hilton Amsterdam Arena Boulevard,3,204,68.0,8.1,12383,7600.0,True,False,Amsterdam,2024-08-29 18:36:59.595999,3,0
INK Hotel Amsterdam - MGallery Collection,4,644,214.67,8.7,1428,300.0,True,False,Amsterdam,2024-08-29 18:36:59.595999,3,0
Hotel City Garden Amsterdam,3,177,59.0,7.1,3712,1900.0,True,False,Amsterdam,2024-08-29 18:36:59.595999,3,0
"Holiday Inn Express Amsterdam Arena Towers, an IHG Hotel",3,187,62.33,7.8,16457,7800.0,True,False,Amsterdam,2024-08-29 18:36:59.595999,3,0
Hotel Levell,3,148,49.33,8.2,15027,8600.0,True,False,Amsterdam,2024-08-29 18:36:59.595999,3,0
Campanile Hotel & Restaurant Amsterdam Zuid-Oost,3,128,42.67,7.5,2872,9300.0,True,False,Amsterdam,2024-08-29 18:36:59.595999,3,0
OZO Hotels Arena Amsterdam,4,212,70.67,7.4,8318,8400.0,True,False,Amsterdam,2024-08-29 18:36:59.595999,3,0
NH City Centre Amsterdam,4,337,112.33,8.2,4918,450.0,True,False,Amsterdam,2024-08-29 18:36:59.595999,3,0
Chasse Hotel,4,233,77.67,8.7,3757,2200.0,True,False,Amsterdam,2024-08-29 18:36:59.595999,3,0
Hotel Mosaic City Centre,3,194,64.67,7.7,3905,1600.0,True,False,Amsterdam,2024-08-29 18:36:59.595999,3,0
Room Mate Aitana,4,280,93.33,8.4,11186,1300.0,True,False,Amsterdam,2024-08-29 18:36:59.595999,3,0
Heart of Amsterdam Hotel,0,206,68.67,7.4,2817,300.0,True,False,Amsterdam,2024-08-29 18:36:59.595999,3,0
XO Hotels Couture,4,164,54.67,8.6,8442,4300.0,True,False,Amsterdam,2024-08-29 18:36:59.595999,3,0
Conscious Hotel Westerpark,4,286,95.33,8.4,3131,1900.0,True,False,Amsterdam,2024-08-29 18:36:59.595999,3,0
Grand Hotel Downtown,4,262,87.33,7.7,3679,1600.0,True,False,Amsterdam,2024-08-29 18:36:59.595999,3,0
Via Suites,4,195,65.0,8.2,2325,6600.0,True,False,Amsterdam,2024-08-29 18:36:59.595999,3,0
Hotel Dwars,3,261,87.0,8.7,918,1300.0,True,False,Amsterdam,2024-08-29 18:36:59.595999,3,0
Stoke Travel's Amsterdam Camping,0,77,25.67,6.5,62,7500.0,True,False,Amsterdam,2024-08-29 18:36:59.595999,3,0
ibis Amsterdam City West,3,184,61.33,7.7,4088,3600.0,True,False,Amsterdam,2024-08-29 18:36:59.595999,3,0
Urban Lodge Hotel,4,178,59.33,7.9,3990,4200.0,True,False,Amsterdam,2024-08-29 18:36:59.595999,3,0
Best Western Amsterdam,3,163,54.33,7.7,9413,4300.0,True,False,Amsterdam,2024-08-29 18:36:59.595999,3,0
Hotel Fine Harmony,3,251,83.67,7.9,1578,800.0,True,False,Amsterdam,2024-08-29 18:36:59.595999,3,0
Avenue Hotel,3,270,90.0,7.3,4713,450.0,True,False,Amsterdam,2024-08-29 18:36:59.595999,3,0
New West Inn Amsterdam,3,144,48.0,7.2,8653,6800.0,True,False,Amsterdam,2024-08-29 18:36:59.595999,3,0
Hotel Roemer Amsterdam,4,247,82.33,7.9,2287,1600.0,True,False,Amsterdam,2024-08-29 18:36:59.595999,3,0
XO Hotels Park West,4,170,56.67,8.5,10376,3400.0,True,False,Amsterdam,2024-08-29 18:36:59.595999,3,0
