name,stars,price,price_per_person,rating,opinions,distance_from_centre,free_cancellation,breakfast,city,date,adults,children
Hans Brinker Hostel Amsterdam,0,20,20.0,7.8,10190,1100.0,True,True,Amsterdam,2025-06-21 17:23:03.026792,1,0
Via Amsterdam,3,44,44.0,8.1,17038,6600.0,True,True,Amsterdam,2025-06-21 17:23:03.026792,1,0
Hotel & bar Royal taste Amsterdam,0,109,109.0,7.9,1159,450.0,True,True,Amsterdam,2025-06-21 17:23:03.026792,1,0
The Bee Hostel,0,55,55.0,8.6,2663,1500.0,True,True,Amsterdam,2025-06-21 17:23:03.026792,1,0
Hotel Fine Harmony,3,185,185.0,7.9,1578,800.0,True,True,Amsterdam,2025-06-21 17:23:03.026792,1,0
Ruby Emma Hotel Amsterdam,4,979,979.0,8.6,6391,4300.0,True,True,Amsterdam,2025-06-21 17:23:03.026792,1,0
Park Inn by Radisson Amsterdam City West,4,265,265.0,8.0,19938,3900.0,True,True,Amsterdam,2025-06-21 17:23:03.026792,1,0
Catalonia Vondel Amsterdam,4,256,256.0,8.4,127,1500.0,True,True,Amsterdam,2025-06-21 17:23:03.026792,1,0
Hostelle - women only hostel Amsterdam,0,71,71.0,8.4,5163,7600.0,True,True,Amsterdam,2025-06-21 17:23:03.026792,1,0
INNSiDE by Meliá Amsterdam,4,282,282.0,8.6,6030,4000.0,True,True,Amsterdam,2025-06-21 17:23:03.026792,1,0
The July - Twenty Eight,4,246,246.0,9.1,725,4100.0,True,True,Amsterdam,2025-06-21 17:23:03.026792,1,0
OZO Hotels Arena Amsterdam,4,477,477.0,7.4,8314,8400.0,True,True,Amsterdam,2025-06-21 17:23:03.026792,1,0
Leonardo Hotel Amsterdam Rembrandtpark,4,953,953.0,8.1,8939,3400.0,True,True,Amsterdam,2025-06-21 17:23:03.026792,1,0
Leonardo Royal Hotel Amsterdam,4,1003,1003.0,8.2,7776,4800.0,True,True,Amsterdam,2025-06-21 17:23:03.026792,1,0
Amsterdam ID Aparthotel,3,220,220.0,8.7,1814,4300.0,True,True,Amsterdam,2025-06-21 17:23:03.026792,1,0
JamieK's BnB,3,291,291.0,9.5,54,4600.0,True,True,Amsterdam,2025-06-21 17:23:03.026792,1,0
Hotel Arena,4,10589,10589.0,8.1,2995,2000.0,True,True,Amsterdam,2025-06-21 17:23:03.026792,1,0
"Park Centraal Amsterdam, part of Sircle Collection",4,1114,1114.0,8.3,2577,1400.0,True,True,Amsterdam,2025-06-21 17:23:03.026792,1,0
Breitner House,4,736,736.0,9.9,30,2600.0,True,True,Amsterdam,2025-06-21 17:23:03.026792,1,0
"Max Brown Hotel Canal District, part of Sircle Collection",3,1114,1114.0,7.7,1120,700.0,True,True,Amsterdam,2025-06-21 17:23:03.026792,1,0
"Max Brown Hotel Museum Square, part of Sircle Collection",3,1114,1114.0,7.8,1169,1600.0,True,True,Amsterdam,2025-06-21 17:23:03.026792,1,0
Amsterdam Alley Apartment,3,187,187.0,7.7,10,600.0,True,True,Amsterdam,2025-06-21 17:23:03.026792,1,0
Dutchies Hostel,0,66,66.0,7.8,2294,3400.0,True,True,Amsterdam,2025-06-21 17:23:03.026792,1,0
COMMUNE suites,3,262,262.0,8.8,383,1300.0,True,True,Amsterdam,2025-06-21 17:23:03.026792,1,0
Grand Hotel Downtown,4,446,446.0,7.7,3681,1600.0,True,True,Amsterdam,2025-06-21 17:23:03.026792,1,0
THIS HO(S)TEL,0,318,318.0,8.3,5541,500.0,True,True,Amsterdam,2025-06-21 17:23:03.026792,1,0
Perl,0,114,114.0,6.5,2,3600.0,True,True,Amsterdam,2025-06-21 17:23:03.026792,1,0
Dikker & Thijs Hotel,4,344,344.0,7.9,2160,1100.0,True,True,Amsterdam,2025-06-21 17:23:03.026792,1,0
Dutch Design Hotel Vondelpark,3,329,329.0,8.3,403,3200.0,True,True,Amsterdam,2025-06-21 17:23:03.026792,1,0
Hyatt Regency Amsterdam,5,501,501.0,8.4,2871,1800.0,True,True,Amsterdam,2025-06-21 17:23:03.026792,1,0
Weber Hotel 117,2,300,300.0,7.9,487,1200.0,True,True,Amsterdam,2025-06-21 17:23:03.026792,1,0
Generator Amsterdam,3,900,900.0,7.8,5152,2200.0,True,True,Amsterdam,2025-06-21 17:23:03.026792,1,0
Durty Nelly's Inn,0,265,265.0,8.3,5470,250.0,True,True,Amsterdam,2025-06-21 17:23:03.026792,1,0
Hotel Espresso,3,497,497.0,7.4,1964,1600.0,True,True,Amsterdam,2025-06-21 17:23:03.026792,1,0
The Delphi - Amsterdam Townhouse,4,654,654.0,8.5,1661,2700.0,True,True,Amsterdam,2025-06-21 17:23:03.026792,1,0
Ciao Papa Hotel Amsterdam Central Station,3,466,466.0,8.1,1312,700.0,True,True,Amsterdam,2025-06-21 17:23:03.026792,1,0
