name,stars,price,price_per_person,rating,opinions,distance_from_centre,free_cancellation,breakfast,city,date,adults,children
Hotel City Garden Amsterdam,3,116,29.0,7.1,3712,1900.0,True,False,Amsterdam,2025-01-02 20:59:08.993489,4,0
Hotel Library Amsterdam,3,202,50.5,8.0,3308,900.0,True,False,Amsterdam,2025-01-02 20:59:08.993489,4,0
Via Amsterdam,3,141,35.25,8.1,17049,6600.0,True,False,Amsterdam,2025-01-02 20:59:08.993489,4,0
The Alfred Hotel,3,167,41.75,7.3,5798,2600.0,True,False,Amsterdam,2025-01-02 20:59:08.993489,4,0
Hotel Levell,3,151,37.75,8.2,15027,8600.0,True,False,Amsterdam,2025-01-02 20:59:08.993489,4,0
ClinkNOORD Hostel,0,210,52.5,8.0,15285,1500.0,True,False,Amsterdam,2025-01-02 20:59:08.993489,4,0
Hampton By Hilton Amsterdam Arena Boulevard,3,247,61.75,8.1,12383,7600.0,True,False,Amsterdam,2025-01-02 20:59:08.993489,4,0
Hotel Oscar,3,195,48.75,7.1,1099,700.0,True,False,Amsterdam,2025-01-02 20:59:08.993489,4,0
Hans Brinker Hostel Amsterdam,0,162,40.5,7.8,10202,1100.0,True,False,Amsterdam,2025-01-02 20:59:08.993489,4,0
The Arcade Hotel Amsterdam,3,207,51.75,7.8,1841,2200.0,True,False,Amsterdam,2025-01-02 20:59:08.993489,4,0
Generator Amsterdam,3,174,43.5,7.8,5158,2200.0,True,False,Amsterdam,2025-01-02 20:59:08.993489,4,0
Heart of Amsterdam Hotel,0,229,57.25,7.4,2817,300.0,True,False,Amsterdam,2025-01-02 20:59:08.993489,4,0
MEININGER Hotel Amsterdam City West,0,163,40.75,8.1,6453,4300.0,True,False,Amsterdam,2025-01-02 20:59:08.993489,4,0
Hotel Nes,3,309,77.25,8.1,3423,600.0,True,False,Amsterdam,2025-01-02 20:59:08.993489,4,0
OZO Hotels Arena Amsterdam,4,245,61.25,7.4,8318,8400.0,True,False,Amsterdam,2025-01-02 20:59:08.993489,4,0
Hotel Iron Horse Amsterdam,3,240,60.0,7.4,1908,1500.0,True,False,Amsterdam,2025-01-02 20:59:08.993489,4,0
XO Hotels Park West,4,169,42.25,8.5,10376,3400.0,True,False,Amsterdam,2025-01-02 20:59:08.993489,4,0
Travel Hotel Amsterdam,2,162,40.5,6.5,2010,350.0,True,False,Amsterdam,2025-01-02 20:59:08.993489,4,0
Quentin Arrive Hotel,1,155,38.75,5.7,1065,800.0,True,False,Amsterdam,2025-01-02 20:59:08.993489,4,0
XO Hotels Infinity,3,153,38.25,7.7,7124,5000.0,True,False,Amsterdam,2025-01-02 20:59:08.993489,4,0
Volkshotel,0,234,58.5,8.6,4882,2500.0,True,False,Amsterdam,2025-01-02 20:59:08.993489,4,0
XO Hotels Blue Square,3,149,37.25,7.9,7360,5000.0,True,False,Amsterdam,2025-01-02 20:59:08.993489,4,0
Apple Inn Hotel,3,198,49.5,7.7,1713,2800.0,True,False,Amsterdam,2025-01-02 20:59:08.993489,4,0
Fletcher Hotel Amsterdam,4,221,55.25,7.2,3805,9400.0,True,False,Amsterdam,2025-01-02 20:59:08.993489,4,0
Hotel Mercier,4,362,90.5,8.5,2756,700.0,True,False,Amsterdam,2025-01-02 20:59:08.993489,4,0
Mister Highland Hotel,4,369,92.25,8.3,499,250.0,True,False,Amsterdam,2025-01-02 20:59:08.993489,4,0
easyHotel Amsterdam Arena Boulevard,0,147,36.75,7.3,7528,7500.0,True,False,Amsterdam,2025-01-02 20:59:08.993489,4,0
XO Hotels Blue Tower,4,161,40.25,8.1,7389,3300.0,True,False,Amsterdam,2025-01-02 20:59:08.993489,4,0
The Bank Hotel,3,318,79.5,8.0,2052,900.0,True,False,Amsterdam,2025-01-02 20:59:08.993489,4,0
Budget Hotel Tourist Inn,2,226,56.5,7.6,4352,350.0,True,False,Amsterdam,2025-01-02 20:59:08.993489,4,0
Avenue Hotel,3,356,89.0,7.3,4718,450.0,True,False,Amsterdam,2025-01-02 20:59:08.993489,4,0
Hotel Fine Harmony,3,273,68.25,7.9,1578,800.0,True,False,Amsterdam,2025-01-02 20:59:08.993489,4,0
Melrose Hotel,3,278,69.5,7.7,2500,1000.0,True,False,Amsterdam,2025-01-02 20:59:08.993489,4,0
NH City Centre Amsterdam,4,446,111.5,8.2,4921,450.0,True,False,Amsterdam,2025-01-02 20:59:08.993489,4,0
SUPPER Hotel,4,334,83.5,7.3,676,700.0,True,False,Amsterdam,2025-01-02 20:59:08.993489,4,0
Mercure Amsterdam City Hotel,4,245,61.25,8.3,4038,4400.0,True,False,Amsterdam,2025-01-02 20:59:08.993489,4,0
Leonardo Boutique Museumhotel,4,311,77.75,7.7,3477,1400.0,True,False,Amsterdam,2025-01-02 20:59:08.993489,4,0
Hotel Atlantis Amsterdam,3,263,65.75,7.0,2817,2100.0,True,False,Amsterdam,2025-01-02 20:59:08.993489,4,0
Hotel Old Quarter,2,273,68.25,7.4,3509,500.0,True,False,Amsterdam,2025-01-02 20:59:08.993489,4,0
MEININGER Hotel Amsterdam Amstel,0,189,47.25,8.1,4496,3500.0,True,False,Amsterdam,2025-01-02 20:59:08.993489,4,0
Hotel Corner House,1,368,92.0,7.7,1600,200.0,True,False,Amsterdam,2025-01-02 20:59:08.993489,4,0
XO Hotels City Centre,3,269,67.25,7.1,5825,350.0,True,False,Amsterdam,2025-01-02 20:59:08.993489,4,0
Best Western Amsterdam,3,189,47.25,7.7,9413,4300.0,True,False,Amsterdam,2025-01-02 20:59:08.993489,4,0
WestCord Fashion Hotel Amsterdam,4,279,69.75,8.2,3735,3700.0,True,False,Amsterdam,2025-01-02 20:59:08.993489,4,0
Hotel Not Hotel Amsterdam,0,191,47.75,7.3,1116,2300.0,True,False,Amsterdam,2025-01-02 20:59:08.993489,4,0
Cityden BoLo District,4,332,83.0,8.4,4984,3300.0,True,False,Amsterdam,2025-01-02 20:59:08.993489,4,0
Amsterdam Wiechmann Hotel,2,346,86.5,8.5,4011,800.0,True,False,Amsterdam,2025-01-02 20:59:08.993489,4,0
Aston City Hotel,2,161,40.25,4.9,926,1700.0,True,False,Amsterdam,2025-01-02 20:59:08.993489,4,0
Bob W Amsterdam Noord,4,333,83.25,8.8,929,2800.0,True,False,Amsterdam,2025-01-02 20:59:08.993489,4,0
Citiez Hotel Amsterdam,3,181,45.25,8.1,3128,6200.0,True,False,Amsterdam,2025-01-02 20:59:08.993489,4,0
Hotel Van Gogh,3,272,68.0,8.0,4282,1800.0,True,False,Amsterdam,2025-01-02 20:59:08.993489,4,0
Nova Hotel,3,283,70.75,7.8,2119,250.0,True,False,Amsterdam,2025-01-02 20:59:08.993489,4,0
Urban Lodge Hotel,4,221,55.25,7.9,3990,4200.0,True,False,Amsterdam,2025-01-02 20:59:08.993489,4,0
Amsterdam Marriott Hotel,5,445,111.25,8.0,1762,1500.0,True,False,Amsterdam,2025-01-02 20:59:08.993489,4,0
