name,stars,price,price_per_person,rating,opinions,distance_from_centre,free_cancellation,breakfast,city,date,adults,children
Via Amsterdam,3,214,71.33,8.1,17038,6600.0,True,False,Amsterdam,2025-05-30 18:12:13.133139,3,0
Catalonia Vondel Amsterdam,4,323,107.67,8.4,127,1500.0,True,False,Amsterdam,2025-05-30 18:12:13.133139,3,0
Pension Homeland,0,312,104.0,8.7,3518,1600.0,True,False,Amsterdam,2025-05-30 18:12:13.133139,3,0
Hotel & bar Royal taste Amsterdam,0,279,93.0,7.9,1159,450.0,True,False,Amsterdam,2025-05-30 18:12:13.133139,3,0
Hotel Old Quarter,2,340,113.33,7.4,3509,500.0,True,False,Amsterdam,2025-05-30 18:12:13.133139,3,0
Hotel Fine Harmony,3,362,120.67,7.9,1578,800.0,True,False,Amsterdam,2025-05-30 18:12:13.133139,3,0
Hotel Heye 130,0,268,89.33,8.1,1297,2300.0,True,False,Amsterdam,2025-05-30 18:12:13.133139,3,0
Grand Hotel Downtown,4,490,163.33,7.7,3681,1600.0,True,False,Amsterdam,2025-05-30 18:12:13.133139,3,0
Hilton Amsterdam,5,500,166.67,8.0,1266,2800.0,True,False,Amsterdam,2025-05-30 18:12:13.133139,3,0
OZO Hotels Arena Amsterdam,4,635,211.67,7.4,8318,8400.0,True,False,Amsterdam,2025-05-30 18:12:13.133139,3,0
Generator Amsterdam,3,424,141.33,7.8,5152,2200.0,True,False,Amsterdam,2025-05-30 18:12:13.133139,3,0
MAX Hotel Amsterdam,2,233,77.67,6.1,899,1800.0,True,False,Amsterdam,2025-05-30 18:12:13.133139,3,0
Boutique Apartments Amsterdam,4,398,132.67,8.9,2244,4200.0,True,False,Amsterdam,2025-05-30 18:12:13.133139,3,0
The July - Twenty Eight,4,566,188.67,9.1,725,4100.0,True,False,Amsterdam,2025-05-30 18:12:13.133139,3,0
The July - Boat & Co,4,611,203.67,9.2,2117,2500.0,True,False,Amsterdam,2025-05-30 18:12:13.133139,3,0
Park Inn by Radisson Amsterdam City West,4,547,182.33,8.0,19938,3900.0,True,False,Amsterdam,2025-05-30 18:12:13.133139,3,0
INNSiDE by Meliá Amsterdam,4,645,215.0,8.6,6035,4000.0,True,False,Amsterdam,2025-05-30 18:12:13.133139,3,0
Fletcher Hotel Amsterdam,4,444,148.0,7.3,3800,9400.0,True,False,Amsterdam,2025-05-30 18:12:13.133139,3,0
Hans Brinker Hostel Amsterdam,0,305,101.67,7.8,10202,1100.0,True,False,Amsterdam,2025-05-30 18:12:13.133139,3,0
Amsterdam ID Aparthotel,3,679,226.33,8.7,1814,4300.0,True,False,Amsterdam,2025-05-30 18:12:13.133139,3,0
Hyatt Regency Amsterdam,5,720,240.0,8.4,2871,1800.0,True,False,Amsterdam,2025-05-30 18:12:13.133139,3,0
Conservatorium Hotel,5,1059,353.0,8.9,313,1900.0,True,False,Amsterdam,2025-05-30 18:12:13.133139,3,0
Leonardo Hotel Amsterdam City Center,4,612,204.0,7.4,2389,1600.0,True,False,Amsterdam,2025-05-30 18:12:13.133139,3,0
Hotel Casa Amsterdam,3,343,114.33,8.8,10033,3100.0,True,False,Amsterdam,2025-05-30 18:12:13.133139,3,0
De L’Europe Amsterdam – The Leading Hotels of the World,5,1141,380.33,8.8,469,600.0,True,False,Amsterdam,2025-05-30 18:12:13.133139,3,0
