name,stars,price,price_per_person,rating,opinions,distance_from_centre,free_cancellation,breakfast,city,date,adults,children
Hans Brinker Hostel Amsterdam,0,164,20.5,7.8,10202,1100.0,True,False,Amsterdam,2025-08-26 21:20:21.041508,8,0
OZO Hotels Arena Amsterdam,4,1313,164.12,7.4,8318,8400.0,True,False,Amsterdam,2025-08-26 21:20:21.041508,8,0
Hotel Fine Harmony,3,709,88.62,7.9,1578,800.0,True,False,Amsterdam,2025-08-26 21:20:21.041508,8,0
Melrose Hotel,3,848,106.0,7.7,2500,1000.0,True,False,Amsterdam,2025-08-26 21:20:21.041508,8,0
Eric Vökel Boutique Apartments - Amsterdam Suites,4,1538,192.25,8.7,1293,1100.0,True,False,Amsterdam,2025-08-26 21:20:21.041508,8,0
Weber Hotel 117,2,1425,178.12,7.9,487,1200.0,True,False,Amsterdam,2025-08-26 21:20:21.041508,8,0
Hotel Mansion,3,2114,264.25,7.8,2065,800.0,True,False,Amsterdam,2025-08-26 21:20:21.041508,8,0
Quentin Zoo hotel,4,2065,258.12,7.8,1635,1400.0,True,False,Amsterdam,2025-08-26 21:20:21.041508,8,0
Hotel Amstelzicht,3,953,119.12,8.1,1490,700.0,True,False,Amsterdam,2025-08-26 21:20:21.041508,8,0
Belfort Hotel,3,2116,264.5,6.3,3717,3300.0,True,False,Amsterdam,2025-08-26 21:20:21.041508,8,0
Quentin Arrive Hotel,1,1122,140.25,5.7,1065,800.0,True,False,Amsterdam,2025-08-26 21:20:21.041508,8,0
Hotel King's Court,3,22291,2786.38,7.8,1427,4000.0,True,False,Amsterdam,2025-08-26 21:20:21.041508,8,0
Weber Hotel,2,1461,182.62,8.1,1349,1200.0,True,False,Amsterdam,2025-08-26 21:20:21.041508,8,0
Hotel Vossius Vondelpark,3,1881,235.12,7.2,1430,1500.0,True,False,Amsterdam,2025-08-26 21:20:21.041508,8,0
Plantage Garden Apartments,3,3177,397.12,7.9,260,1400.0,True,False,Amsterdam,2025-08-26 21:20:21.041508,8,0
Plantage Hortus Apartments,3,3495,436.88,7.3,433,1400.0,True,False,Amsterdam,2025-08-26 21:20:21.041508,8,0
Catalonia Vondel Amsterdam,4,780,97.5,8.4,131,1500.0,True,False,Amsterdam,2025-08-26 21:20:21.041508,8,0
Generator Amsterdam,3,3177,397.12,7.8,5158,2200.0,True,False,Amsterdam,2025-08-26 21:20:21.041508,8,0
INNSiDE by Meliá Amsterdam,4,1045,130.62,8.6,6035,4000.0,True,False,Amsterdam,2025-08-26 21:20:21.041508,8,0
Hotel Casa Amsterdam,3,1098,137.25,8.8,10035,3100.0,True,False,Amsterdam,2025-08-26 21:20:21.041508,8,0
Boutique Apartments Amsterdam,4,1116,139.5,8.9,2247,4200.0,True,False,Amsterdam,2025-08-26 21:20:21.041508,8,0
The Delphi - Amsterdam Townhouse,4,2468,308.5,8.5,1662,2700.0,True,False,Amsterdam,2025-08-26 21:20:21.041508,8,0
Hotel Fogo Amsterdam,3,1715,214.38,7.3,1033,8400.0,True,False,Amsterdam,2025-08-26 21:20:21.041508,8,0
Hotel Abba,1,1588,198.5,7.3,3256,1700.0,True,False,Amsterdam,2025-08-26 21:20:21.041508,8,0
Rembrandt Square Hotel,1,1525,190.62,6.8,1754,800.0,True,False,Amsterdam,2025-08-26 21:20:21.041508,8,0
Quentin England Hotel,2,2091,261.38,6.3,1549,1700.0,True,False,Amsterdam,2025-08-26 21:20:21.041508,8,0
Blossoms City Hotel,2,1715,214.38,6.0,1466,1700.0,True,False,Amsterdam,2025-08-26 21:20:21.041508,8,0
Aston City Hotel,2,1538,192.25,4.9,926,1700.0,True,False,Amsterdam,2025-08-26 21:20:21.041508,8,0
