name,stars,price,price_per_person,rating,opinions,distance_from_centre,free_cancellation,breakfast,city,date,adults,children
Via Amsterdam,3,319,53.17,8.1,17055,6600.0,True,False,Amsterdam,2024-10-16 21:50:39.736407,6,0
Postillion Hotel Amsterdam,4,632,105.33,8.6,10075,4800.0,True,False,Amsterdam,2024-10-16 21:50:39.736407,6,0
MEININGER Hotel Amsterdam City West,0,249,41.5,8.1,6462,4300.0,True,False,Amsterdam,2024-10-16 21:50:39.736407,6,0
Travel Hotel Amsterdam,2,255,42.5,6.5,2013,350.0,True,False,Amsterdam,2024-10-16 21:50:39.736407,6,0
Hans Brinker Hostel Amsterdam,0,264,44.0,7.8,10213,1100.0,True,False,Amsterdam,2024-10-16 21:50:39.736407,6,0
Generator Amsterdam,3,328,54.67,7.8,5161,2200.0,True,False,Amsterdam,2024-10-16 21:50:39.736407,6,0
Stayokay Hostel Amsterdam Vondelpark,0,364,60.67,8.4,6034,1700.0,True,False,Amsterdam,2024-10-16 21:50:39.736407,6,0
Hotel Old Quarter,2,496,82.67,7.4,3510,500.0,True,False,Amsterdam,2024-10-16 21:50:39.736407,6,0
Guest House Amsterdam,0,156,26.0,4.7,395,2400.0,True,False,Amsterdam,2024-10-16 21:50:39.736407,6,0
Train Lodge Amsterdam,0,300,50.0,8.1,2327,3900.0,True,False,Amsterdam,2024-10-16 21:50:39.736407,6,0
Amsterdam ID Aparthotel,3,1079,179.83,8.7,1815,4300.0,True,False,Amsterdam,2024-10-16 21:50:39.736407,6,0
The Alfred Hotel,3,680,113.33,7.3,5800,2600.0,True,False,Amsterdam,2024-10-16 21:50:39.736407,6,0
MEININGER Hotel Amsterdam Amstel,0,406,67.67,8.1,4500,3500.0,True,False,Amsterdam,2024-10-16 21:50:39.736407,6,0
Delta Hotel City Center,3,401,66.83,6.6,3570,400.0,True,False,Amsterdam,2024-10-16 21:50:39.736407,6,0
Stayokay Hostel Amsterdam Oost,0,412,68.67,8.1,3867,3000.0,True,False,Amsterdam,2024-10-16 21:50:39.736407,6,0
Amsterdam Marriott Hotel,5,1704,284.0,8.0,1762,1500.0,True,False,Amsterdam,2024-10-16 21:50:39.736407,6,0
DoubleTree by Hilton Amsterdam Centraal Station,4,1387,231.17,7.7,3527,1000.0,True,False,Amsterdam,2024-10-16 21:50:39.736407,6,0
Conservatorium Hotel,5,5785,964.17,8.9,313,1900.0,True,False,Amsterdam,2024-10-16 21:50:39.736407,6,0
De L’Europe Amsterdam – The Leading Hotels of the World,5,11837,1972.83,8.8,468,600.0,True,False,Amsterdam,2024-10-16 21:50:39.736407,6,0
Koopermoolen,2,425,70.83,7.4,2916,600.0,True,False,Amsterdam,2024-10-16 21:50:39.736407,6,0
