name,stars,price,price_per_person,rating,opinions,distance_from_centre,free_cancellation,breakfast,city,date,adults,children
Travel Hotel Amsterdam,2,191,23.88,6.5,2013,350.0,True,False,Amsterdam,2025-01-23,8,0
Hans Brinker Hostel Amsterdam,0,231,28.88,7.8,10213,1100.0,True,False,Amsterdam,2025-01-23,8,0
Via Amsterdam,3,202,25.25,8.1,17055,6600.0,True,False,Amsterdam,2025-01-23,8,0
Heart of Amsterdam Hotel,0,284,35.5,7.4,2821,300.0,True,False,Amsterdam,2025-01-23,8,0
Budget Trianon Hotel,2,226,28.25,6.8,2616,2100.0,True,False,Amsterdam,2025-01-23,8,0
Delta Hotel City Center,3,407,50.88,6.6,3570,400.0,True,False,Amsterdam,2025-01-23,8,0
Amsterdam ID Aparthotel,3,561,70.12,8.7,1815,4300.0,True,False,Amsterdam,2025-01-23,8,0
Guest House Amsterdam,0,184,23.0,4.7,395,2400.0,True,False,Amsterdam,2025-01-23,8,0
Amsterdam Teleport Hotel,3,379,47.38,7.6,8615,4300.0,True,False,Amsterdam,2025-01-23,8,0
Hotel City Garden Amsterdam,3,247,30.88,7.1,3715,1900.0,True,False,Amsterdam,2025-01-23,8,0
Hotel Library Amsterdam,3,314,39.25,8.0,3312,900.0,True,False,Amsterdam,2025-01-23,8,0
Hotel Levell,3,227,28.38,8.2,15037,8600.0,True,False,Amsterdam,2025-01-23,8,0
MEININGER Hotel Amsterdam City West,0,227,28.38,8.1,6462,4300.0,True,False,Amsterdam,2025-01-23,8,0
Budget Hotel Tourist Inn,2,272,34.0,7.6,4356,350.0,True,False,Amsterdam,2025-01-23,8,0
Hotel Atlantis Amsterdam,3,293,36.62,7.0,2819,2100.0,True,False,Amsterdam,2025-01-23,8,0
Hotel Old Quarter,2,307,38.38,7.4,3510,500.0,True,False,Amsterdam,2025-01-23,8,0
The Alfred Hotel,3,312,39.0,7.3,5800,2600.0,True,False,Amsterdam,2025-01-23,8,0
Best Western Amsterdam,3,257,32.12,7.7,9415,4300.0,True,False,Amsterdam,2025-01-23,8,0
XO Hotels Blue Square,3,223,27.88,7.9,7365,5000.0,True,False,Amsterdam,2025-01-23,8,0
Hotel CC,3,434,54.25,7.9,5314,500.0,True,False,Amsterdam,2025-01-23,8,0
Quentin Arrive Hotel,1,265,33.12,5.7,1067,800.0,True,False,Amsterdam,2025-01-23,8,0
XO Hotels Blue Tower,4,246,30.75,8.1,7396,3300.0,True,False,Amsterdam,2025-01-23,8,0
Hotel Van Gogh,3,317,39.62,8.0,4286,1800.0,True,False,Amsterdam,2025-01-23,8,0
XO Hotels Infinity,3,252,31.5,7.7,7132,5000.0,True,False,Amsterdam,2025-01-23,8,0
XO Hotels Park West,4,262,32.75,8.5,10380,3400.0,True,False,Amsterdam,2025-01-23,8,0
