name,stars,price,price_per_person,rating,opinions,distance_from_centre,free_cancellation,breakfast,city,date,adults,children
Travel Hotel Amsterdam,2,316,35.11,6.5,2010,350.0,True,False,Amsterdam,2025-05-20 21:02:51.987296,9,0
Amsterdam Teleport Hotel,3,493,54.78,7.6,8604,4300.0,True,False,Amsterdam,2025-05-20 21:02:51.987296,9,0
Amsterdam ID Aparthotel,3,940,104.44,8.7,1816,4300.0,True,False,Amsterdam,2025-05-20 21:02:51.987296,9,0
Chasse Hotel,4,726,80.67,8.7,3757,2200.0,True,False,Amsterdam,2025-05-20 21:02:51.987296,9,0
Eric Vökel Boutique Apartments - Riverfront Suites,3,1795,199.44,9.0,60,2300.0,True,False,Amsterdam,2025-05-20 21:02:51.987296,9,0
A-Train Hotel,3,981,109.0,8.5,2913,700.0,True,False,Amsterdam,2025-05-20 21:02:51.987296,9,0
Hotel & bar Royal taste Amsterdam,0,674,74.89,7.9,1159,450.0,True,False,Amsterdam,2025-05-20 21:02:51.987296,9,0
MEININGER Hotel Amsterdam Amstel,0,1046,116.22,8.1,4496,3500.0,True,False,Amsterdam,2025-05-20 21:02:51.987296,9,0
Chassé Hotel Residency,4,1267,140.78,8.9,1297,3200.0,True,False,Amsterdam,2025-05-20 21:02:51.987296,9,0
Delta Hotel City Center,3,975,108.33,6.6,3565,400.0,True,False,Amsterdam,2025-05-20 21:02:51.987296,9,0
ITC Hotel,2,1092,121.33,6.4,1643,1200.0,True,False,Amsterdam,2025-05-20 21:02:51.987296,9,0
Amigo Hotel,0,4459,495.44,5.9,2980,3000.0,True,False,Amsterdam,2025-05-20 21:02:51.987296,9,0
Hotel Sebastians,4,1734,192.67,8.9,1622,700.0,True,False,Amsterdam,2025-05-20 21:02:51.987296,9,0
Weber Hotel,2,1602,178.0,8.1,1349,1200.0,True,False,Amsterdam,2025-05-20 21:02:51.987296,9,0
Hotel Damrak Inn,2,1889,209.89,7.1,1784,300.0,True,False,Amsterdam,2025-05-20 21:02:51.987296,9,0
Aston City Hotel,2,1806,200.67,4.9,926,1700.0,True,False,Amsterdam,2025-05-20 21:02:51.987296,9,0
Hotel King's Court,3,22291,2476.78,7.8,1427,4000.0,True,False,Amsterdam,2025-05-20 21:02:51.987296,9,0
YOTEL Amsterdam,4,3341,371.22,8.1,8746,2200.0,True,False,Amsterdam,2025-05-20 21:02:51.987296,9,0
Hotel Old Quarter,2,686,76.22,7.4,3509,500.0,True,False,Amsterdam,2025-05-20 21:02:51.987296,9,0
Catalonia Vondel Amsterdam,4,836,92.89,8.4,131,1500.0,True,False,Amsterdam,2025-05-20 21:02:51.987296,9,0
Pension Homeland,0,736,81.78,8.7,3521,1600.0,True,False,Amsterdam,2025-05-20 21:02:51.987296,9,0
Bob W Amsterdam Noord,4,1154,128.22,8.8,929,2800.0,True,False,Amsterdam,2025-05-20 21:02:51.987296,9,0
Hotel Casa Amsterdam,3,1184,131.56,8.8,10035,3100.0,True,False,Amsterdam,2025-05-20 21:02:51.987296,9,0
Hotel Fine Harmony,3,886,98.44,7.9,1578,800.0,True,False,Amsterdam,2025-05-20 21:02:51.987296,9,0
ibis Amsterdam City West,3,1037,115.22,7.7,4091,3600.0,True,False,Amsterdam,2025-05-20 21:02:51.987296,9,0
