name,stars,price,price_per_person,rating,opinions,distance_from_centre,free_cancellation,breakfast,city,date,adults,children
Hotel Restaurant Old Bridge,2,144,48.0,6.5,2035,800.0,True,False,Amsterdam,2024-09-10 22:20:09.785616,3,0
Stoke Travel's Amsterdam Camping,0,63,21.0,6.5,62,7500.0,True,False,Amsterdam,2024-09-10 22:20:09.785616,3,0
Via Amsterdam,3,190,63.33,8.1,17049,6600.0,True,False,Amsterdam,2024-09-10 22:20:09.785616,3,0
Joy Hotel,3,256,85.33,7.4,7801,8500.0,True,False,Amsterdam,2024-09-10 22:20:09.785616,3,0
"Holiday Inn Express Amsterdam Arena Towers, an IHG Hotel",3,261,87.0,7.8,16458,7800.0,True,False,Amsterdam,2024-09-10 22:20:09.785616,3,0
Hotel Casa Amsterdam,3,214,71.33,8.8,10035,3100.0,True,False,Amsterdam,2024-09-10 22:20:09.785616,3,0
ClinkNOORD Hostel,0,254,84.67,8.0,15285,1500.0,True,False,Amsterdam,2024-09-10 22:20:09.785616,3,0
Hotel Estheréa,4,557,185.67,9.1,4859,400.0,True,False,Amsterdam,2024-09-10 22:20:09.785616,3,0
OZO Hotels Arena Amsterdam,4,279,93.0,7.4,8318,8400.0,True,False,Amsterdam,2024-09-10 22:20:09.785616,3,0
Hotel Levell,3,172,57.33,8.2,15027,8600.0,True,False,Amsterdam,2024-09-10 22:20:09.785616,3,0
Hotel City Garden Amsterdam,3,224,74.67,7.1,3712,1900.0,True,False,Amsterdam,2024-09-10 22:20:09.785616,3,0
Chasse Hotel,4,253,84.33,8.7,3757,2200.0,True,False,Amsterdam,2024-09-10 22:20:09.785616,3,0
YOTEL Amsterdam,4,357,119.0,8.1,8746,2200.0,True,False,Amsterdam,2024-09-10 22:20:09.785616,3,0
Hampton by Hilton Amsterdam Centre East,4,290,96.67,8.4,3335,2800.0,True,False,Amsterdam,2024-09-10 22:20:09.785616,3,0
Budget Hotel Tourist Inn,2,209,69.67,7.6,4352,350.0,True,False,Amsterdam,2024-09-10 22:20:09.785616,3,0
The Alfred Hotel,3,217,72.33,7.3,5798,2600.0,True,False,Amsterdam,2024-09-10 22:20:09.785616,3,0
"Holiday Inn Amsterdam - Arena Towers, an IHG Hotel",4,372,124.0,7.9,3394,7800.0,True,False,Amsterdam,2024-09-10 22:20:09.785616,3,0
Hotel Corner House,1,270,90.0,7.7,1600,200.0,True,False,Amsterdam,2024-09-10 22:20:09.785616,3,0
the niu Fender,4,220,73.33,8.2,5594,3900.0,True,False,Amsterdam,2024-09-10 22:20:09.785616,3,0
