name,stars,price,price_per_person,rating,opinions,distance_from_centre,free_cancellation,breakfast,city,date,adults,children
Hans Brinker Hostel Amsterdam,0,235,39.17,7.8,10202,1100.0,True,False,Amsterdam,2025-05-07 19:01:44.930033,6,0
INK Hotel Amsterdam - MGallery Collection,4,1839,306.5,8.7,1428,300.0,True,False,Amsterdam,2025-05-07 19:01:44.930033,6,0
Via Amsterdam,3,415,69.17,8.1,17038,6600.0,True,False,Amsterdam,2025-05-07 19:01:44.930033,6,0
Chasse Hotel,4,407,67.83,8.7,3757,2200.0,True,False,Amsterdam,2025-05-07 19:01:44.930033,6,0
Travel Hotel Amsterdam,2,257,42.83,6.5,2010,350.0,True,False,Amsterdam,2025-05-07 19:01:44.930033,6,0
Zuidas Apartments,0,206,34.33,,,4300.0,True,False,Amsterdam,2025-05-07 19:01:44.930033,6,0
Generator Amsterdam,3,361,60.17,7.8,5158,2200.0,True,False,Amsterdam,2025-05-07 19:01:44.930033,6,0
Amsterdam Teleport Hotel,3,384,64.0,7.6,8592,4300.0,True,False,Amsterdam,2025-05-07 19:01:44.930033,6,0
Gypsy Waggon - A villa on wheels,3,206,34.33,7.0,59,7200.0,True,False,Amsterdam,2025-05-07 19:01:44.930033,6,0
Hotel Old Quarter,2,474,79.0,7.4,3509,500.0,True,False,Amsterdam,2025-05-07 19:01:44.930033,6,0
Amsterdam ID Aparthotel,3,831,138.5,8.7,1816,4300.0,True,False,Amsterdam,2025-05-07 19:01:44.930033,6,0
MEININGER Hotel Amsterdam Amstel,0,601,100.17,8.1,4495,3500.0,True,False,Amsterdam,2025-05-07 19:01:44.930033,6,0
Delta Hotel City Center,3,613,102.17,6.6,3565,400.0,True,False,Amsterdam,2025-05-07 19:01:44.930033,6,0
MEININGER Hotel Amsterdam City West,0,760,126.67,8.1,6453,4300.0,True,False,Amsterdam,2025-05-07 19:01:44.930033,6,0
Amsterdam Marriott Hotel,5,1794,299.0,8.0,1762,1500.0,True,False,Amsterdam,2025-05-07 19:01:44.930033,6,0
