name,stars,price,price_per_person,rating,opinions,distance_from_centre,free_cancellation,breakfast,city,date,adults,children
Via Amsterdam,3,217,54.25,8.1,17038,6600.0,True,False,Amsterdam,2025-05-31 17:33:29.425083,4,0
Hans Brinker Hostel Amsterdam,0,123,30.75,7.8,10190,1100.0,True,False,Amsterdam,2025-05-31 17:33:29.425083,4,0
Hotel & bar Royal taste Amsterdam,0,279,69.75,7.9,1159,450.0,True,False,Amsterdam,2025-05-31 17:33:29.425083,4,0
The Quay Amsterdam - FREE PARKING,3,375,93.75,9.2,88,3500.0,True,False,Amsterdam,2025-05-31 17:33:29.425083,4,0
Houseboat-Amsterdam,3,474,118.5,9.0,219,1000.0,True,False,Amsterdam,2025-05-31 17:33:29.425083,4,0
OZO Hotels Arena Amsterdam,4,691,172.75,7.4,8314,8400.0,True,False,Amsterdam,2025-05-31 17:33:29.425083,4,0
Catalonia Vondel Amsterdam,4,548,137.0,8.4,127,1500.0,True,False,Amsterdam,2025-05-31 17:33:29.425083,4,0
Hotel Fine Harmony,3,485,121.25,7.9,1578,800.0,True,False,Amsterdam,2025-05-31 17:33:29.425083,4,0
The July - Boat & Co,4,629,157.25,9.2,2117,2500.0,True,False,Amsterdam,2025-05-31 17:33:29.425083,4,0
The July - Twenty Eight,4,580,145.0,9.1,725,4100.0,True,False,Amsterdam,2025-05-31 17:33:29.425083,4,0
Amsterdam ID Aparthotel,3,703,175.75,8.7,1814,4300.0,True,False,Amsterdam,2025-05-31 17:33:29.425083,4,0
Rooftop Retreat,3,669,167.25,,11,500.0,True,False,Amsterdam,2025-05-31 17:33:29.425083,4,0
Generator Amsterdam,3,1115,278.75,7.8,5152,2200.0,True,False,Amsterdam,2025-05-31 17:33:29.425083,4,0
Weber Hotel 117,2,761,190.25,7.9,487,1200.0,True,False,Amsterdam,2025-05-31 17:33:29.425083,4,0
Hotel Espresso,3,1059,264.75,7.4,1964,1600.0,True,False,Amsterdam,2025-05-31 17:33:29.425083,4,0
"Max Brown Hotel Museum Square, part of Sircle Collection",3,1114,278.5,7.8,1169,1600.0,True,False,Amsterdam,2025-05-31 17:33:29.425083,4,0
"Max Brown Hotel Canal District, part of Sircle Collection",3,1114,278.5,7.7,1120,700.0,True,False,Amsterdam,2025-05-31 17:33:29.425083,4,0
SUPPER Hotel,4,1447,361.75,7.3,673,700.0,True,False,Amsterdam,2025-05-31 17:33:29.425083,4,0
Hotel Mansion,3,1112,278.0,7.8,2065,800.0,True,False,Amsterdam,2025-05-31 17:33:29.425083,4,0
Quentin Zoo hotel,4,1087,271.75,7.8,1633,1400.0,True,False,Amsterdam,2025-05-31 17:33:29.425083,4,0
The Sixteen,3,12261,3065.25,7.7,891,700.0,True,False,Amsterdam,2025-05-31 17:33:29.425083,4,0
Krisotel,3,2287,571.75,8.4,3003,1200.0,True,False,Amsterdam,2025-05-31 17:33:29.425083,4,0
Amsterdam-Houseboat-Amstel,3,478,119.5,8.8,211,1700.0,True,False,Amsterdam,2025-05-31 17:33:29.425083,4,0
Linden Hotel,3,587,146.75,9.1,2100,1100.0,True,False,Amsterdam,2025-05-31 17:33:29.425083,4,0
Central B&B Apartment in Amsterdam,3,439,109.75,6.9,66,400.0,True,False,Amsterdam,2025-05-31 17:33:29.425083,4,0
