name,stars,price,price_per_person,rating,opinions,distance_from_centre,free_cancellation,breakfast,city,date,adults,children
Travel Hotel Amsterdam,2,241,24.1,6.5,2010,350.0,True,False,Amsterdam,2025-01-08 21:31:02.549252,10,0
Amsterdam Teleport Hotel,3,342,34.2,7.6,8604,4300.0,True,False,Amsterdam,2025-01-08 21:31:02.549252,10,0
MEININGER Hotel Amsterdam City West,0,266,26.6,8.1,6453,4300.0,True,False,Amsterdam,2025-01-08 21:31:02.549252,10,0
Budget Hotel Tourist Inn,2,323,32.3,7.6,4352,350.0,True,False,Amsterdam,2025-01-08 21:31:02.549252,10,0
The Alfred Hotel,3,413,41.3,7.3,5798,2600.0,True,False,Amsterdam,2025-01-08 21:31:02.549252,10,0
Hampton By Hilton Amsterdam Arena Boulevard,3,606,60.6,8.1,12383,7600.0,True,False,Amsterdam,2025-01-08 21:31:02.549252,10,0
Budget Trianon Hotel,2,279,27.9,6.8,2616,2100.0,True,False,Amsterdam,2025-01-08 21:31:02.549252,10,0
Hotel Continental Amsterdam,1,311,31.1,5.4,2308,400.0,True,False,Amsterdam,2025-01-08 21:31:02.549252,10,0
Amsterdam ID Aparthotel,3,719,71.9,8.7,1816,4300.0,True,False,Amsterdam,2025-01-08 21:31:02.549252,10,0
Delta Hotel City Center,3,546,54.6,6.6,3565,400.0,True,False,Amsterdam,2025-01-08 21:31:02.549252,10,0
Guest House Amsterdam,0,233,23.3,4.7,394,2400.0,True,False,Amsterdam,2025-01-08 21:31:02.549252,10,0
Hotel des Arts,3,731,73.1,8.4,720,500.0,True,False,Amsterdam,2025-01-08 21:31:02.549252,10,0
Chasse Hotel,4,764,76.4,8.7,3757,2200.0,True,False,Amsterdam,2025-01-08 21:31:02.549252,10,0
BackStage Hotel,0,731,73.1,8.3,1806,1200.0,True,False,Amsterdam,2025-01-08 21:31:02.549252,10,0
Hotel & bar Royal taste Amsterdam,0,773,77.3,7.9,1159,450.0,True,False,Amsterdam,2025-01-08 21:31:02.549252,10,0
Amigo Hotel,0,4459,445.9,5.9,2980,3000.0,True,False,Amsterdam,2025-01-08 21:31:02.549252,10,0
Hotel Damrak Inn,2,1906,190.6,7.1,1784,300.0,True,False,Amsterdam,2025-01-08 21:31:02.549252,10,0
Hotel King's Court,3,22291,2229.1,7.8,1427,4000.0,True,False,Amsterdam,2025-01-08 21:31:02.549252,10,0
Via Amsterdam,3,231,23.1,8.1,17049,6600.0,True,False,Amsterdam,2025-01-08 21:31:02.549252,10,0
Hotel City Garden Amsterdam,3,234,23.4,7.1,3712,1900.0,True,False,Amsterdam,2025-01-08 21:31:02.549252,10,0
Hotel Library Amsterdam,3,407,40.7,8.0,3308,900.0,True,False,Amsterdam,2025-01-08 21:31:02.549252,10,0
Hotel Levell,3,279,27.9,8.2,15027,8600.0,True,False,Amsterdam,2025-01-08 21:31:02.549252,10,0
Hotel Atlantis Amsterdam,3,353,35.3,7.0,2817,2100.0,True,False,Amsterdam,2025-01-08 21:31:02.549252,10,0
Hotel CC,3,473,47.3,7.9,5303,500.0,True,False,Amsterdam,2025-01-08 21:31:02.549252,10,0
XO Hotels Blue Square,3,269,26.9,7.9,7360,5000.0,True,False,Amsterdam,2025-01-08 21:31:02.549252,10,0
