name,stars,price,price_per_person,rating,opinions,distance_from_centre,free_cancellation,breakfast,city,date,adults,children
ClinkNOORD Hostel,0,30,30.0,8.0,15285,1500.0,True,True,Amsterdam,2024-07-14 21:09:23.751595,1,0
Via Amsterdam,3,35,35.0,8.1,17049,6600.0,True,True,Amsterdam,2024-07-14 21:09:23.751595,1,0
Hotel City Garden Amsterdam,3,91,91.0,7.1,3712,1900.0,True,True,Amsterdam,2024-07-14 21:09:23.751595,1,0
Ruby Emma Hotel Amsterdam,4,108,108.0,8.6,6395,4300.0,True,True,Amsterdam,2024-07-14 21:09:23.751595,1,0
The Alfred Hotel,3,90,90.0,7.3,5798,2600.0,True,True,Amsterdam,2024-07-14 21:09:23.751595,1,0
Hotel Abba,1,75,75.0,7.3,3256,1700.0,True,True,Amsterdam,2024-07-14 21:09:23.751595,1,0
Hotel Washington,2,92,92.0,7.2,2596,2100.0,True,True,Amsterdam,2024-07-14 21:09:23.751595,1,0
Motel One Amsterdam,3,121,121.0,8.5,10669,3800.0,True,True,Amsterdam,2024-07-14 21:09:23.751595,1,0
Amsterdam Wiechmann Hotel,2,137,137.0,8.5,4011,800.0,True,True,Amsterdam,2024-07-14 21:09:23.751595,1,0
Hotel Van Gogh,3,106,106.0,8.0,4282,1800.0,True,True,Amsterdam,2024-07-14 21:09:23.751595,1,0
Leonardo Hotel Amsterdam City Center,4,89,89.0,7.4,2389,1600.0,True,True,Amsterdam,2024-07-14 21:09:23.751595,1,0
De Mallemoolen,0,90,90.0,6.7,1188,600.0,True,True,Amsterdam,2024-07-14 21:09:23.751595,1,0
Hotel Verdi,2,88,88.0,8.7,870,2100.0,True,True,Amsterdam,2024-07-14 21:09:23.751595,1,0
Hotel Library Amsterdam,3,119,119.0,8.0,3308,900.0,True,True,Amsterdam,2024-07-14 21:09:23.751595,1,0
Joy Hotel,3,106,106.0,7.4,7801,8500.0,True,True,Amsterdam,2024-07-14 21:09:23.751595,1,0
Generator Amsterdam,3,34,34.0,7.8,5158,2200.0,True,True,Amsterdam,2024-07-14 21:09:23.751595,1,0
Hotel Nes,3,130,130.0,8.1,3423,600.0,True,True,Amsterdam,2024-07-14 21:09:23.751595,1,0
Hotel Fine Harmony,3,119,119.0,7.9,1578,800.0,True,True,Amsterdam,2024-07-14 21:09:23.751595,1,0
Huygens Place Amsterdam,4,110,110.0,8.6,3157,1600.0,True,True,Amsterdam,2024-07-14 21:09:23.751595,1,0
Hotel Iron Horse Amsterdam,3,100,100.0,7.4,1908,1500.0,True,True,Amsterdam,2024-07-14 21:09:23.751595,1,0
Hotel De Hallen,4,137,137.0,8.4,2611,1800.0,True,True,Amsterdam,2024-07-14 21:09:23.751595,1,0
Budget Hotel Tourist Inn,2,49,49.0,7.6,4352,350.0,True,True,Amsterdam,2024-07-14 21:09:23.751595,1,0
MEININGER Hotel Amsterdam Amstel,0,33,33.0,8.1,4496,3500.0,True,True,Amsterdam,2024-07-14 21:09:23.751595,1,0
The Arcade Hotel Amsterdam,3,104,104.0,7.8,1841,2200.0,True,True,Amsterdam,2024-07-14 21:09:23.751595,1,0
"Holiday Inn Express Amsterdam Arena Towers, an IHG Hotel",3,122,122.0,7.8,16457,7800.0,True,True,Amsterdam,2024-07-14 21:09:23.751595,1,0
"Max Brown Hotel Canal District, part of Sircle Collection",3,156,156.0,7.7,1119,700.0,True,True,Amsterdam,2024-07-14 21:09:23.751595,1,0
Jaz in the City Amsterdam,4,114,114.0,8.7,10806,7200.0,True,True,Amsterdam,2024-07-14 21:09:23.751595,1,0
Conscious Hotel Amsterdam City - The Tire Station,3,111,111.0,8.3,2982,3100.0,True,True,Amsterdam,2024-07-14 21:09:23.751595,1,0
citizenM Amsterdam South,4,132,132.0,8.6,4386,3600.0,True,True,Amsterdam,2024-07-14 21:09:23.751595,1,0
YOTEL Amsterdam,4,152,152.0,8.1,8746,2200.0,True,True,Amsterdam,2024-07-14 21:09:23.751595,1,0
Hotel Atlas Vondelpark,3,101,101.0,7.8,1959,2100.0,True,True,Amsterdam,2024-07-14 21:09:23.751595,1,0
ibis Styles Amsterdam Amstel,3,118,118.0,7.9,1424,1700.0,True,True,Amsterdam,2024-07-14 21:09:23.751595,1,0
Belfort Hotel,3,80,80.0,6.3,3717,3300.0,True,True,Amsterdam,2024-07-14 21:09:23.751595,1,0
Hotel Dwars,3,135,135.0,8.7,918,1300.0,True,True,Amsterdam,2024-07-14 21:09:23.751595,1,0
Durty Nelly's Inn,0,62,62.0,8.3,5473,250.0,True,True,Amsterdam,2024-07-14 21:09:23.751595,1,0
Prinsengracht Hotel,3,116,116.0,7.9,2757,1200.0,True,True,Amsterdam,2024-07-14 21:09:23.751595,1,0
Hotel Sint Nicolaas,3,146,146.0,8.2,2169,500.0,True,True,Amsterdam,2024-07-14 21:09:23.751595,1,0
Hans Brinker Hostel Amsterdam,0,50,50.0,7.8,10202,1100.0,True,True,Amsterdam,2024-07-14 21:09:23.751595,1,0
Hotel Mai Amsterdam,4,201,201.0,8.5,5643,600.0,True,True,Amsterdam,2024-07-14 21:09:23.751595,1,0
Hostelle - women only hostel Amsterdam,0,37,37.0,8.4,5167,7600.0,True,True,Amsterdam,2024-07-14 21:09:23.751595,1,0
Kapitein Anna,0,99,99.0,9.0,1047,3000.0,True,True,Amsterdam,2024-07-14 21:09:23.751595,1,0
Hotel CC,3,138,138.0,7.9,5303,500.0,True,True,Amsterdam,2024-07-14 21:09:23.751595,1,0
The Social Hub Amsterdam City,4,110,110.0,8.4,8146,2400.0,True,True,Amsterdam,2024-07-14 21:09:23.751595,1,0
The ED Amsterdam,3,127,127.0,8.4,1902,1400.0,True,True,Amsterdam,2024-07-14 21:09:23.751595,1,0
Park Inn by Radisson Amsterdam City West,4,128,128.0,8.0,19946,3900.0,True,True,Amsterdam,2024-07-14 21:09:23.751595,1,0
The Bee Hostel,0,59,59.0,8.6,2664,1500.0,True,True,Amsterdam,2024-07-14 21:09:23.751595,1,0
"Max Brown Hotel Museum Square, part of Sircle Collection",3,124,124.0,7.8,1170,1600.0,True,True,Amsterdam,2024-07-14 21:09:23.751595,1,0
nhow Amsterdam Rai,4,154,154.0,9.0,10989,3800.0,True,True,Amsterdam,2024-07-14 21:09:23.751595,1,0
Canal House,4,469,469.0,8.9,668,600.0,True,True,Amsterdam,2024-07-14 21:09:23.751595,1,0
Ciao Papa Hotel Amsterdam Central Station,3,129,129.0,8.1,1312,700.0,True,True,Amsterdam,2024-07-14 21:09:23.751595,1,0
