name,stars,price,price_per_person,rating,opinions,distance_from_centre,free_cancellation,breakfast,city,date,adults,children
Via Amsterdam,3,274,54.8,8.1,17055,6600.0,True,False,Amsterdam,2024-09-10,5,0
Postillion Hotel Amsterdam,4,632,126.4,8.6,10075,4800.0,True,False,Amsterdam,2024-09-10,5,0
Hotel City Garden Amsterdam,3,328,65.6,7.1,3715,1900.0,True,False,Amsterdam,2024-09-10,5,0
Apple Inn Hotel,3,301,60.2,7.7,1716,2800.0,True,False,Amsterdam,2024-09-10,5,0
MEININGER Hotel Amsterdam City West,0,272,54.4,8.1,6462,4300.0,True,False,Amsterdam,2024-09-10,5,0
Generator Amsterdam,3,316,63.2,7.8,5161,2200.0,True,False,Amsterdam,2024-09-10,5,0
Budget Hotel Tourist Inn,2,316,63.2,7.6,4356,350.0,True,False,Amsterdam,2024-09-10,5,0
Amsterdam Teleport Hotel,3,212,42.4,7.6,8615,4300.0,True,False,Amsterdam,2024-09-10,5,0
Hotel Library Amsterdam,3,465,93.0,8.0,3312,900.0,True,False,Amsterdam,2024-09-10,5,0
Heart of Amsterdam Hotel,0,385,77.0,7.4,2821,300.0,True,False,Amsterdam,2024-09-10,5,0
International Budget Hostel City Center,0,236,47.2,6.4,2274,1100.0,True,False,Amsterdam,2024-09-10,5,0
The Hotel Apartments in the Center of Amsterdam,4,658,131.6,9.1,397,450.0,True,False,Amsterdam,2024-09-10,5,0
Stayokay Hostel Amsterdam Vondelpark,0,329,65.8,8.4,6034,1700.0,True,False,Amsterdam,2024-09-10,5,0
Hans Brinker Hostel Amsterdam,0,272,54.4,7.8,10213,1100.0,True,False,Amsterdam,2024-09-10,5,0
De Mallemoolen,0,270,54.0,6.7,1189,600.0,True,False,Amsterdam,2024-09-10,5,0
Amsterdam ID Aparthotel,3,665,133.0,8.7,1815,4300.0,True,False,Amsterdam,2024-09-10,5,0
Hotel Old Quarter,2,429,85.8,7.4,3510,500.0,True,False,Amsterdam,2024-09-10,5,0
Stayokay Hostel Amsterdam Oost,0,301,60.2,8.1,3867,3000.0,True,False,Amsterdam,2024-09-10,5,0
The Unbound Amsterdam,4,595,119.0,8.5,1976,7500.0,True,False,Amsterdam,2024-09-10,5,0
The Alfred Hotel,3,552,110.4,7.3,5800,2600.0,True,False,Amsterdam,2024-09-10,5,0
Amsterdam House Hotel,3,635,127.0,7.7,1950,600.0,True,False,Amsterdam,2024-09-10,5,0
Train Lodge Amsterdam,0,277,55.4,8.1,2327,3900.0,True,False,Amsterdam,2024-09-10,5,0
DoubleTree by Hilton Amsterdam Centraal Station,4,931,186.2,7.7,3527,1000.0,True,False,Amsterdam,2024-09-10,5,0
Hotel Ben Centre,1,301,60.2,5.9,6095,350.0,True,False,Amsterdam,2024-09-10,5,0
