name,stars,price,price_per_person,rating,opinions,distance_from_centre,free_cancellation,breakfast,city,date,adults,children
Room Mate Aitana,4,296,148.0,8.4,11186,1300.0,True,True,Amsterdam,2024-09-07 20:00:16.672721,2,0
INK Hotel Amsterdam - MGallery Collection,4,421,210.5,8.7,1428,300.0,True,True,Amsterdam,2024-09-07 20:00:16.672721,2,0
Ruby Emma Hotel Amsterdam,4,183,91.5,8.6,6395,4300.0,True,True,Amsterdam,2024-09-07 20:00:16.672721,2,0
Mercure Amsterdam City Hotel,4,152,76.0,8.3,4038,4400.0,True,True,Amsterdam,2024-09-07 20:00:16.672721,2,0
Hampton By Hilton Amsterdam Arena Boulevard,3,203,101.5,8.1,12383,7600.0,True,True,Amsterdam,2024-09-07 20:00:16.672721,2,0
"Holiday Inn Express Amsterdam Arena Towers, an IHG Hotel",3,180,90.0,7.8,16457,7800.0,True,True,Amsterdam,2024-09-07 20:00:16.672721,2,0
Joy Hotel,3,161,80.5,7.4,7801,8500.0,True,True,Amsterdam,2024-09-07 20:00:16.672721,2,0
citizenM Amsterdam South,4,205,102.5,8.6,4386,3600.0,True,True,Amsterdam,2024-09-07 20:00:16.672721,2,0
Jaz in the City Amsterdam,4,226,113.0,8.7,10806,7200.0,True,True,Amsterdam,2024-09-07 20:00:16.672721,2,0
Hotel Estheréa,4,499,249.5,9.1,4859,400.0,True,True,Amsterdam,2024-09-07 20:00:16.672721,2,0
Inntel Hotels Amsterdam Landmark,4,168,84.0,8.2,12254,2400.0,True,True,Amsterdam,2024-09-07 20:00:16.672721,2,0
ClinkNOORD Hostel,0,255,127.5,8.0,15285,1500.0,True,True,Amsterdam,2024-09-07 20:00:16.672721,2,0
JamieK's BnB,3,195,97.5,9.5,54,4600.0,True,True,Amsterdam,2024-09-07 20:00:16.672721,2,0
Hotel Jansen Amsterdam Bajeskwartier,0,183,91.5,8.3,1708,4200.0,True,True,Amsterdam,2024-09-07 20:00:16.672721,2,0
Canal House,4,429,214.5,8.9,668,600.0,True,True,Amsterdam,2024-09-07 20:00:16.672721,2,0
nhow Amsterdam Rai,4,251,125.5,9.0,10989,3800.0,True,True,Amsterdam,2024-09-07 20:00:16.672721,2,0
