name,stars,price,price_per_person,rating,opinions,distance_from_centre,free_cancellation,breakfast,city,date,adults,children
Via Amsterdam,3,166,33.2,8.1,17049,6600.0,True,False,Amsterdam,2024-11-12 20:00:03.034487,5,0
INK Hotel Amsterdam - MGallery Collection,4,936,187.2,8.7,1428,300.0,True,False,Amsterdam,2024-11-12 20:00:03.034487,5,0
Hampton By Hilton Amsterdam Arena Boulevard,3,383,76.6,8.1,12383,7600.0,True,False,Amsterdam,2024-11-12 20:00:03.034487,5,0
MEININGER Hotel Amsterdam City West,0,149,29.8,8.1,6453,4300.0,True,False,Amsterdam,2024-11-12 20:00:03.034487,5,0
MEININGER Hotel Amsterdam Amstel,0,184,36.8,8.1,4496,3500.0,True,False,Amsterdam,2024-11-12 20:00:03.034487,5,0
Apple Inn Hotel,3,221,44.2,7.7,1713,2800.0,True,False,Amsterdam,2024-11-12 20:00:03.034487,5,0
Heart of Amsterdam Hotel,0,273,54.6,7.4,2817,300.0,True,False,Amsterdam,2024-11-12 20:00:03.034487,5,0
Generator Amsterdam,3,242,48.4,7.8,5158,2200.0,True,False,Amsterdam,2024-11-12 20:00:03.034487,5,0
Avenue Hotel,3,343,68.6,7.3,4718,450.0,True,False,Amsterdam,2024-11-12 20:00:03.034487,5,0
Stayokay Hostel Amsterdam Vondelpark,0,268,53.6,8.4,6028,1700.0,True,False,Amsterdam,2024-11-12 20:00:03.034487,5,0
Budget Hotel Tourist Inn,2,261,52.2,7.6,4352,350.0,True,False,Amsterdam,2024-11-12 20:00:03.034487,5,0
The Alfred Hotel,3,334,66.8,7.3,5798,2600.0,True,False,Amsterdam,2024-11-12 20:00:03.034487,5,0
Amsterdam ID Aparthotel,3,470,94.0,8.7,1816,4300.0,True,False,Amsterdam,2024-11-12 20:00:03.034487,5,0
Hans Brinker Hostel Amsterdam,0,216,43.2,7.8,10202,1100.0,True,False,Amsterdam,2024-11-12 20:00:03.034487,5,0
Travel Hotel Amsterdam,2,183,36.6,6.5,2010,350.0,True,False,Amsterdam,2024-11-12 20:00:03.034487,5,0
Hotel Old Quarter,2,340,68.0,7.4,3509,500.0,True,False,Amsterdam,2024-11-12 20:00:03.034487,5,0
Stayokay Hostel Amsterdam Oost,0,247,49.4,8.1,3864,3000.0,True,False,Amsterdam,2024-11-12 20:00:03.034487,5,0
Train Lodge Amsterdam,0,223,44.6,8.1,2322,3900.0,True,False,Amsterdam,2024-11-12 20:00:03.034487,5,0
Amsterdam Teleport Hotel,3,212,42.4,7.6,8604,4300.0,True,False,Amsterdam,2024-11-12 20:00:03.034487,5,0
Hotel Ben Centre,1,212,42.4,5.9,6086,350.0,True,False,Amsterdam,2024-11-12 20:00:03.034487,5,0
The Unbound Amsterdam,4,513,102.6,8.5,1975,7500.0,True,False,Amsterdam,2024-11-12 20:00:03.034487,5,0
Zuidas Apartments - What'App - #0049-1551-0648-086 For reservations,0,156,31.2,,,4300.0,True,False,Amsterdam,2024-11-12 20:00:03.034487,5,0
Amsterdam House Hotel,3,635,127.0,7.7,1950,600.0,True,False,Amsterdam,2024-11-12 20:00:03.034487,5,0
Weber Hotel 117,2,467,93.4,7.9,487,1200.0,True,False,Amsterdam,2024-11-12 20:00:03.034487,5,0
La Corte Sconta B&B,0,476,95.2,8.9,263,6400.0,True,False,Amsterdam,2024-11-12 20:00:03.034487,5,0
Chasse Hotel,4,405,81.0,8.7,3757,2200.0,True,False,Amsterdam,2024-11-12 20:00:03.034487,5,0
Amsterdam Downtown Hotel,2,892,178.4,7.0,2254,1000.0,True,False,Amsterdam,2024-11-12 20:00:03.034487,5,0
Conservatorium Hotel,5,5077,1015.4,8.9,313,1900.0,True,False,Amsterdam,2024-11-12 20:00:03.034487,5,0
De L’Europe Amsterdam – The Leading Hotels of the World,5,10248,2049.6,8.8,469,600.0,True,False,Amsterdam,2024-11-12 20:00:03.034487,5,0
Aston City Hotel,2,194,38.8,4.9,926,1700.0,True,False,Amsterdam,2024-11-12 20:00:03.034487,5,0
Hotel Damrak Inn,2,268,53.6,7.1,1784,300.0,True,False,Amsterdam,2024-11-12 20:00:03.034487,5,0
Chassé Hotel Residency,4,435,87.0,8.9,1297,3200.0,True,False,Amsterdam,2024-11-12 20:00:03.034487,5,0
A-Train Hotel,3,474,94.8,8.5,2913,700.0,True,False,Amsterdam,2024-11-12 20:00:03.034487,5,0
Bunk Hotel Amsterdam,3,380,76.0,8.5,4993,2200.0,True,False,Amsterdam,2024-11-12 20:00:03.034487,5,0
De Mallemoolen,0,250,50.0,6.7,1188,600.0,True,False,Amsterdam,2024-11-12 20:00:03.034487,5,0
The Flying Pig Uptown,0,228,45.6,7.9,3613,1700.0,True,False,Amsterdam,2024-11-12 20:00:03.034487,5,0
Hotel Prins Hendrik,3,355,71.0,8.0,4728,600.0,True,False,Amsterdam,2024-11-12 20:00:03.034487,5,0
Budget Trianon Hotel,2,219,43.8,6.8,2616,2100.0,True,False,Amsterdam,2024-11-12 20:00:03.034487,5,0
St Christophers Inn at The Winston,0,261,52.2,7.9,2362,250.0,True,False,Amsterdam,2024-11-12 20:00:03.034487,5,0
The Social Hub Amsterdam City,4,843,168.6,8.4,8146,2400.0,True,False,Amsterdam,2024-11-12 20:00:03.034487,5,0
Koopermoolen,2,350,70.0,7.4,2909,600.0,True,False,Amsterdam,2024-11-12 20:00:03.034487,5,0
BackStage Hotel,0,463,92.6,8.3,1806,1200.0,True,False,Amsterdam,2024-11-12 20:00:03.034487,5,0
Dam Hotel,2,334,66.8,6.2,2187,450.0,True,False,Amsterdam,2024-11-12 20:00:03.034487,5,0
YAYS Amsterdam Salthouse Canal by Numa,4,511,102.2,8.6,895,1800.0,True,False,Amsterdam,2024-11-12 20:00:03.034487,5,0
Delta Hotel City Center,3,401,80.2,6.6,3565,400.0,True,False,Amsterdam,2024-11-12 20:00:03.034487,5,0
Hostel Warmoes Amsterdam,0,265,53.0,6.3,980,400.0,True,False,Amsterdam,2024-11-12 20:00:03.034487,5,0
Hotel & bar Royal taste Amsterdam,0,386,77.2,7.9,1159,450.0,True,False,Amsterdam,2024-11-12 20:00:03.034487,5,0
Weber Hotel,2,373,74.6,8.1,1349,1200.0,True,False,Amsterdam,2024-11-12 20:00:03.034487,5,0
ITC Hotel,2,307,61.4,6.4,1643,1200.0,True,False,Amsterdam,2024-11-12 20:00:03.034487,5,0
Hotel Continental Amsterdam,1,293,58.6,5.4,2308,400.0,True,False,Amsterdam,2024-11-12 20:00:03.034487,5,0
City Hotel,2,287,57.4,6.5,1186,900.0,True,False,Amsterdam,2024-11-12 20:00:03.034487,5,0
