name,stars,price,price_per_person,rating,opinions,distance_from_centre,free_cancellation,breakfast,city,date,adults,children
Hans Brinker Hostel Amsterdam,0,164,20.5,7.8,10202,1100.0,True,False,Amsterdam,2025-06-01 21:02:40.830407,8,0
Via Amsterdam,3,386,48.25,8.1,17049,6600.0,True,False,Amsterdam,2025-06-01 21:02:40.830407,8,0
Amsterdam ID Aparthotel,3,776,97.0,8.7,1816,4300.0,True,False,Amsterdam,2025-06-01 21:02:40.830407,8,0
Hotel Fine Harmony,3,747,93.38,7.9,1578,800.0,True,False,Amsterdam,2025-06-01 21:02:40.830407,8,0
Hotel des Arts,3,680,85.0,8.4,720,500.0,True,False,Amsterdam,2025-06-01 21:02:40.830407,8,0
OZO Hotels Arena Amsterdam,4,1382,172.75,7.4,8318,8400.0,True,False,Amsterdam,2025-06-01 21:02:40.830407,8,0
The July - Twenty Eight,4,1040,130.0,9.1,725,4100.0,True,False,Amsterdam,2025-06-01 21:02:40.830407,8,0
Eric Vökel Boutique Apartments - Riverfront Suites,3,1694,211.75,9.0,60,2300.0,True,False,Amsterdam,2025-06-01 21:02:40.830407,8,0
Hotel & bar Royal taste Amsterdam,0,559,69.88,7.9,1159,450.0,True,False,Amsterdam,2025-06-01 21:02:40.830407,8,0
Weber Hotel 117,2,1500,187.5,7.9,487,1200.0,True,False,Amsterdam,2025-06-01 21:02:40.830407,8,0
SUPPER Hotel,4,3068,383.5,7.3,676,700.0,True,False,Amsterdam,2025-06-01 21:02:40.830407,8,0
"Max Brown Hotel Museum Square, part of Sircle Collection",3,2227,278.38,7.8,1170,1600.0,True,False,Amsterdam,2025-06-01 21:02:40.830407,8,0
"Max Brown Hotel Canal District, part of Sircle Collection",3,2227,278.38,7.7,1119,700.0,True,False,Amsterdam,2025-06-01 21:02:40.830407,8,0
Golden Mansion Aparthotel,3,3859,482.38,7.7,1320,1600.0,True,False,Amsterdam,2025-06-01 21:02:40.830407,8,0
Hotel Mansion,3,2225,278.12,7.8,2065,800.0,True,False,Amsterdam,2025-06-01 21:02:40.830407,8,0
Quentin Zoo hotel,4,2174,271.75,7.8,1635,1400.0,True,False,Amsterdam,2025-06-01 21:02:40.830407,8,0
Hotel Amstelzicht,3,1003,125.38,8.1,1490,700.0,True,False,Amsterdam,2025-06-01 21:02:40.830407,8,0
Linden Hotel,3,993,124.12,9.1,2101,1100.0,True,False,Amsterdam,2025-06-01 21:02:40.830407,8,0
Hotel Mosaic City Centre,3,1237,154.62,7.7,3910,1600.0,True,False,Amsterdam,2025-06-01 21:02:40.830407,8,0
Olympic Hotel,4,1583,197.88,8.5,9894,4400.0,True,False,Amsterdam,2025-06-01 21:02:40.830407,8,0
Quentin Arrive Hotel,1,1182,147.75,5.7,1065,800.0,True,False,Amsterdam,2025-06-01 21:02:40.830407,8,0
Citiez Hotel Amsterdam,3,4370,546.25,8.1,3128,6200.0,True,False,Amsterdam,2025-06-01 21:02:40.830407,8,0
Urban Lodge Hotel,4,2029,253.62,7.9,3990,4200.0,True,False,Amsterdam,2025-06-01 21:02:40.830407,8,0
Hotel King's Court,3,22291,2786.38,7.8,1427,4000.0,True,False,Amsterdam,2025-06-01 21:02:40.830407,8,0
Belfort Hotel,3,2227,278.38,6.3,3717,3300.0,True,False,Amsterdam,2025-06-01 21:02:40.830407,8,0
