name,stars,price,price_per_person,rating,opinions,distance_from_centre,free_cancellation,breakfast,city,date,adults,children
Via Amsterdam,3,386,48.25,8.1,17055,6600.0,True,False,Amsterdam,2025-06-14 21:52:07.798582,8,0
Hans Brinker Hostel Amsterdam,0,164,20.5,7.8,10213,1100.0,True,False,Amsterdam,2025-06-14 21:52:07.798582,8,0
Amsterdam ID Aparthotel,3,902,112.75,8.7,1815,4300.0,True,False,Amsterdam,2025-06-14 21:52:07.798582,8,0
Hotel & bar Royal taste Amsterdam,0,559,69.88,7.9,1161,450.0,True,False,Amsterdam,2025-06-14 21:52:07.798582,8,0
Hotel Fine Harmony,3,970,121.25,7.9,1577,800.0,True,False,Amsterdam,2025-06-14 21:52:07.798582,8,0
The July - Boat & Co,4,1316,164.5,9.2,2121,2500.0,True,False,Amsterdam,2025-06-14 21:52:07.798582,8,0
Weber Hotel 117,2,1500,187.5,7.9,489,1200.0,True,False,Amsterdam,2025-06-14 21:52:07.798582,8,0
"Max Brown Hotel Museum Square, part of Sircle Collection",3,2227,278.38,7.8,1170,1600.0,True,False,Amsterdam,2025-06-14 21:52:07.798582,8,0
"Max Brown Hotel Canal District, part of Sircle Collection",3,2227,278.38,7.7,1120,700.0,True,False,Amsterdam,2025-06-14 21:52:07.798582,8,0
SUPPER Hotel,4,3068,383.5,7.3,678,700.0,True,False,Amsterdam,2025-06-14 21:52:07.798582,8,0
Quentin Zoo hotel,4,2174,271.75,7.8,1635,1400.0,True,False,Amsterdam,2025-06-14 21:52:07.798582,8,0
Hotel Mosaic City Centre,3,1237,154.62,7.7,3914,1600.0,True,False,Amsterdam,2025-06-14 21:52:07.798582,8,0
Linden Hotel,3,1175,146.88,9.1,2101,1100.0,True,False,Amsterdam,2025-06-14 21:52:07.798582,8,0
OZO Hotels Arena Amsterdam,4,1382,172.75,7.4,8325,8400.0,True,False,Amsterdam,2025-06-14 21:52:07.798582,8,0
Golden Mansion Aparthotel,3,3589,448.62,7.7,1321,1600.0,True,False,Amsterdam,2025-06-14 21:52:07.798582,8,0
Quentin Arrive Hotel,1,1182,147.75,5.7,1067,800.0,True,False,Amsterdam,2025-06-14 21:52:07.798582,8,0
Hotel King's Court,3,22291,2786.38,7.8,1426,4000.0,True,False,Amsterdam,2025-06-14 21:52:07.798582,8,0
Olympic Hotel,4,1583,197.88,8.5,9897,4400.0,True,False,Amsterdam,2025-06-14 21:52:07.798582,8,0
Weber Hotel,2,1538,192.25,8.1,1350,1200.0,True,False,Amsterdam,2025-06-14 21:52:07.798582,8,0
Urban Lodge Hotel,4,2029,253.62,7.9,3990,4200.0,True,False,Amsterdam,2025-06-14 21:52:07.798582,8,0
Botel,3,3127,390.88,7.4,4490,3100.0,True,False,Amsterdam,2025-06-14 21:52:07.798582,8,0
Citiez Hotel Amsterdam,3,4370,546.25,8.1,3126,6200.0,True,False,Amsterdam,2025-06-14 21:52:07.798582,8,0
Belfort Hotel,3,2227,278.38,6.3,3721,3300.0,True,False,Amsterdam,2025-06-14 21:52:07.798582,8,0
Hotel Nicolaas Witsen,3,4320,540.0,8.7,1104,1600.0,True,False,Amsterdam,2025-06-14 21:52:07.798582,8,0
Hotel Mansion,3,2225,278.12,7.8,2063,800.0,True,False,Amsterdam,2025-06-14 21:52:07.798582,8,0
Plantage Garden Apartments,3,3344,418.0,7.9,261,1400.0,True,False,Amsterdam,2025-06-14 21:52:07.798582,8,0
Plantage Hortus Apartments,3,3678,459.75,7.3,435,1400.0,True,False,Amsterdam,2025-06-14 21:52:07.798582,8,0
Catalonia Vondel Amsterdam,4,914,114.25,8.4,133,1500.0,True,False,Amsterdam,2025-06-14 21:52:07.798582,8,0
Hotel Casa Amsterdam,3,1156,144.5,8.8,10042,3100.0,True,False,Amsterdam,2025-06-14 21:52:07.798582,8,0
Grand Hotel Downtown,4,1471,183.88,7.7,3686,1600.0,True,False,Amsterdam,2025-06-14 21:52:07.798582,8,0
The July - Twenty Eight,4,1052,131.5,9.1,725,4100.0,True,False,Amsterdam,2025-06-14 21:52:07.798582,8,0
Generator Amsterdam,3,3344,418.0,7.8,5161,2200.0,True,False,Amsterdam,2025-06-14 21:52:07.798582,8,0
Hyatt Regency Amsterdam,5,1996,249.5,8.4,2876,1800.0,True,False,Amsterdam,2025-06-14 21:52:07.798582,8,0
