name,stars,price,price_per_person,rating,opinions,distance_from_centre,free_cancellation,breakfast,city,date,adults,children
Room Mate Aitana,4,244,122.0,8.4,11186,1300.0,True,True,Amsterdam,2025-02-22 21:20:42.419116,2,0
Ruby Emma Hotel Amsterdam,4,120,60.0,8.6,6395,4300.0,True,True,Amsterdam,2025-02-22 21:20:42.419116,2,0
Motel One Amsterdam,3,110,55.0,8.5,10669,3800.0,True,True,Amsterdam,2025-02-22 21:20:42.419116,2,0
Hampton By Hilton Amsterdam Arena Boulevard,3,99,49.5,8.1,12383,7600.0,True,True,Amsterdam,2025-02-22 21:20:42.419116,2,0
"Holiday Inn Express Amsterdam Arena Towers, an IHG Hotel",3,110,55.0,7.8,16457,7800.0,True,True,Amsterdam,2025-02-22 21:20:42.419116,2,0
Jaz in the City Amsterdam,4,142,71.0,8.7,10806,7200.0,True,True,Amsterdam,2025-02-22 21:20:42.419116,2,0
OZO Hotels Arena Amsterdam,4,105,52.5,7.4,8318,8400.0,True,True,Amsterdam,2025-02-22 21:20:42.419116,2,0
Courtyard by Marriott Amsterdam Arena Atlas,4,106,53.0,8.2,2980,7900.0,True,True,Amsterdam,2025-02-22 21:20:42.419116,2,0
Canal House,4,274,137.0,8.9,668,600.0,True,True,Amsterdam,2025-02-22 21:20:42.419116,2,0
ClinkNOORD Hostel,0,138,69.0,8.0,15285,1500.0,True,True,Amsterdam,2025-02-22 21:20:42.419116,2,0
Hotel Van Gogh,3,135,67.5,8.0,4282,1800.0,True,True,Amsterdam,2025-02-22 21:20:42.419116,2,0
MAX Hotel Amsterdam,2,94,47.0,6.1,899,1800.0,True,True,Amsterdam,2025-02-22 21:20:42.419116,2,0
Mövenpick Hotel Amsterdam City Centre,4,141,70.5,8.3,5222,1500.0,True,True,Amsterdam,2025-02-22 21:20:42.419116,2,0
Via Amsterdam,3,134,67.0,8.1,17049,6600.0,True,True,Amsterdam,2025-02-22 21:20:42.419116,2,0
YOTEL Amsterdam,4,160,80.0,8.1,8746,2200.0,True,True,Amsterdam,2025-02-22 21:20:42.419116,2,0
easyHotel Amsterdam Arena Boulevard,0,106,53.0,7.3,7528,7500.0,True,True,Amsterdam,2025-02-22 21:20:42.419116,2,0
WestCord City Centre Hotel,3,181,90.5,8.0,3768,400.0,True,True,Amsterdam,2025-02-22 21:20:42.419116,2,0
Hotel Levell,3,105,52.5,8.2,15027,8600.0,True,True,Amsterdam,2025-02-22 21:20:42.419116,2,0
Mercure Amsterdam City Hotel,4,117,58.5,8.3,4038,4400.0,True,True,Amsterdam,2025-02-22 21:20:42.419116,2,0
"Holiday Inn Amsterdam - Arena Towers, an IHG Hotel",4,106,53.0,7.9,3394,7800.0,True,True,Amsterdam,2025-02-22 21:20:42.419116,2,0
Leonardo Royal Hotel Amsterdam,4,118,59.0,8.2,7785,4800.0,True,True,Amsterdam,2025-02-22 21:20:42.419116,2,0
ibis Amsterdam City West,3,113,56.5,7.7,4091,3600.0,True,True,Amsterdam,2025-02-22 21:20:42.419116,2,0
Hotel Estheréa,4,371,185.5,9.1,4859,400.0,True,True,Amsterdam,2025-02-22 21:20:42.419116,2,0
Bob W Amsterdam Noord,4,157,78.5,8.8,929,2800.0,True,True,Amsterdam,2025-02-22 21:20:42.419116,2,0
The Alfred Hotel,3,141,70.5,7.3,5798,2600.0,True,True,Amsterdam,2025-02-22 21:20:42.419116,2,0
Hans Brinker Hostel Amsterdam,0,138,69.0,7.8,10202,1100.0,True,True,Amsterdam,2025-02-22 21:20:42.419116,2,0
Sky Home Room 1,0,85,42.5,7.5,4,3500.0,True,True,Amsterdam,2025-02-22 21:20:42.419116,2,0
Hotel Iron Horse Amsterdam,3,143,71.5,7.4,1908,1500.0,True,True,Amsterdam,2025-02-22 21:20:42.419116,2,0
citizenM Amsterdam South,4,161,80.5,8.6,4386,3600.0,True,True,Amsterdam,2025-02-22 21:20:42.419116,2,0
Catalonia Vondel Amsterdam,4,189,94.5,8.4,131,1500.0,True,True,Amsterdam,2025-02-22 21:20:42.419116,2,0
WestCord Fashion Hotel Amsterdam,4,123,61.5,8.2,3735,3700.0,True,True,Amsterdam,2025-02-22 21:20:42.419116,2,0
XO Hotels Infinity,3,96,48.0,7.7,7124,5000.0,True,True,Amsterdam,2025-02-22 21:20:42.419116,2,0
Mercure Hotel Amsterdam West,4,113,56.5,7.4,2471,6500.0,True,True,Amsterdam,2025-02-22 21:20:42.419116,2,0
"Holiday Inn Express Amsterdam - Sloterdijk Station, an IHG Hotel",3,135,67.5,7.9,8347,4100.0,True,True,Amsterdam,2025-02-22 21:20:42.419116,2,0
Avenue Hotel,3,185,92.5,7.3,4718,450.0,True,True,Amsterdam,2025-02-22 21:20:42.419116,2,0
Leonardo Hotel Amsterdam Rembrandtpark,4,138,69.0,8.1,8946,3400.0,True,True,Amsterdam,2025-02-22 21:20:42.419116,2,0
