name,stars,price,price_per_person,rating,opinions,distance_from_centre,free_cancellation,breakfast,city,date,adults,children
Via Amsterdam,3,169,28.17,8.1,17055,6600.0,True,False,Amsterdam,2024-12-15,6,0
Postillion Hotel Amsterdam,4,398,66.33,8.6,10075,4800.0,True,False,Amsterdam,2024-12-15,6,0
MEININGER Hotel Amsterdam City West,0,132,22.0,8.1,6462,4300.0,True,False,Amsterdam,2024-12-15,6,0
MEININGER Hotel Amsterdam Amstel,0,152,25.33,8.1,4500,3500.0,True,False,Amsterdam,2024-12-15,6,0
Travel Hotel Amsterdam,2,136,22.67,6.5,2013,350.0,True,False,Amsterdam,2024-12-15,6,0
Budget Hotel Tourist Inn,2,181,30.17,7.6,4356,350.0,True,False,Amsterdam,2024-12-15,6,0
Stayokay Hostel Amsterdam Vondelpark,0,213,35.5,8.4,6034,1700.0,True,False,Amsterdam,2024-12-15,6,0
Hans Brinker Hostel Amsterdam,0,190,31.67,7.8,10213,1100.0,True,False,Amsterdam,2024-12-15,6,0
Heart of Amsterdam Hotel,0,251,41.83,7.4,2821,300.0,True,False,Amsterdam,2024-12-15,6,0
The Alfred Hotel,3,273,45.5,7.3,5800,2600.0,True,False,Amsterdam,2024-12-15,6,0
Stayokay Hostel Amsterdam Oost,0,199,33.17,8.1,3867,3000.0,True,False,Amsterdam,2024-12-15,6,0
Hotel Continental Amsterdam,1,167,27.83,5.4,2308,400.0,True,False,Amsterdam,2024-12-15,6,0
Hotel Old Quarter,2,295,49.17,7.4,3510,500.0,True,False,Amsterdam,2024-12-15,6,0
Amsterdam ID Aparthotel,3,499,83.17,8.7,1815,4300.0,True,False,Amsterdam,2024-12-15,6,0
Generator Amsterdam,3,209,34.83,7.8,5161,2200.0,True,False,Amsterdam,2024-12-15,6,0
Amsterdam Teleport Hotel,3,212,35.33,7.6,8615,4300.0,True,False,Amsterdam,2024-12-15,6,0
DoubleTree by Hilton Amsterdam Centraal Station,4,891,148.5,7.7,3527,1000.0,True,False,Amsterdam,2024-12-15,6,0
Conservatorium Hotel,5,4849,808.17,8.9,313,1900.0,True,False,Amsterdam,2024-12-15,6,0
Hotel Damrak Inn,2,321,53.5,7.1,1785,300.0,True,False,Amsterdam,2024-12-15,6,0
Budget Trianon Hotel,2,214,35.67,6.8,2616,2100.0,True,False,Amsterdam,2024-12-15,6,0
Koopermoolen,2,350,58.33,7.4,2916,600.0,True,False,Amsterdam,2024-12-15,6,0
Delta Hotel City Center,3,401,66.83,6.6,3570,400.0,True,False,Amsterdam,2024-12-15,6,0
The Social Hub Amsterdam City,4,562,93.67,8.4,8149,2400.0,True,False,Amsterdam,2024-12-15,6,0
Hotel TwentySeven - Small Luxury Hotels of the World,5,5261,876.83,9.7,238,50.0,True,False,Amsterdam,2024-12-15,6,0
The Flying Pig Uptown,0,323,53.83,7.9,3613,1700.0,True,False,Amsterdam,2024-12-15,6,0
Guest House Amsterdam,0,145,24.17,4.7,395,2400.0,True,False,Amsterdam,2024-12-15,6,0
St Christophers Inn at The Winston,0,384,64.0,7.9,2362,250.0,True,False,Amsterdam,2024-12-15,6,0
Amigo Hotel,0,2229,371.5,5.9,2980,3000.0,True,False,Amsterdam,2024-12-15,6,0
City Hotel,2,360,60.0,6.5,1187,900.0,True,False,Amsterdam,2024-12-15,6,0
Facade Hotel Amsterdam,2,892,148.67,7.3,3206,500.0,True,False,Amsterdam,2024-12-15,6,0
Hotel Levell,3,211,35.17,8.2,15037,8600.0,True,False,Amsterdam,2024-12-15,6,0
YOTEL Amsterdam,4,230,38.33,8.1,8748,2200.0,True,False,Amsterdam,2024-12-15,6,0
Hotel City Garden Amsterdam,3,201,33.5,7.1,3715,1900.0,True,False,Amsterdam,2024-12-15,6,0
Joy Hotel,3,400,66.67,7.4,7813,8500.0,True,False,Amsterdam,2024-12-15,6,0
Hotel Library Amsterdam,3,310,51.67,8.0,3312,900.0,True,False,Amsterdam,2024-12-15,6,0
Hotel Iron Horse Amsterdam,3,240,40.0,7.4,1913,1500.0,True,False,Amsterdam,2024-12-15,6,0
OZO Hotels Arena Amsterdam,4,451,75.17,7.4,8325,8400.0,True,False,Amsterdam,2024-12-15,6,0
XO Hotels Infinity,3,169,28.17,7.7,7132,5000.0,True,False,Amsterdam,2024-12-15,6,0
Hotel CC,3,337,56.17,7.9,5314,500.0,True,False,Amsterdam,2024-12-15,6,0
Via Suites,4,280,46.67,8.2,2324,6600.0,True,False,Amsterdam,2024-12-15,6,0
"Holiday Inn Express Amsterdam Arena Towers, an IHG Hotel",3,315,52.5,7.8,16470,7800.0,True,False,Amsterdam,2024-12-15,6,0
Hampton By Hilton Amsterdam Arena Boulevard,3,416,69.33,8.1,12391,7600.0,True,False,Amsterdam,2024-12-15,6,0
Leonardo Royal Hotel Amsterdam,4,265,44.17,8.2,7792,4800.0,True,False,Amsterdam,2024-12-15,6,0
Hotel Atlantis Amsterdam,3,268,44.67,7.0,2819,2100.0,True,False,Amsterdam,2024-12-15,6,0
Conscious Hotel Westerpark,4,314,52.33,8.4,3133,1900.0,True,False,Amsterdam,2024-12-15,6,0
Hotel Estheréa,4,738,123.0,9.1,4858,400.0,True,False,Amsterdam,2024-12-15,6,0
The Arcade Hotel Amsterdam,3,266,44.33,7.8,1843,2200.0,True,False,Amsterdam,2024-12-15,6,0
Apple Inn Hotel,3,254,42.33,7.7,1716,2800.0,True,False,Amsterdam,2024-12-15,6,0
Hotel Casa Amsterdam,3,346,57.67,8.8,10042,3100.0,True,False,Amsterdam,2024-12-15,6,0
Avenue Hotel,3,380,63.33,7.3,4721,450.0,True,False,Amsterdam,2024-12-15,6,0
