name,stars,price,price_per_person,rating,opinions,distance_from_centre,free_cancellation,breakfast,city,date,adults,children
Via Amsterdam,3,346,43.25,8.1,17049,6600.0,True,False,Amsterdam,2025-01-01 20:01:43.933319,8,0
INK Hotel Amsterdam - MGallery Collection,4,1338,167.25,8.7,1428,300.0,True,False,Amsterdam,2025-01-01 20:01:43.933319,8,0
Travel Hotel Amsterdam,2,310,38.75,6.5,2010,350.0,True,False,Amsterdam,2025-01-01 20:01:43.933319,8,0
Guest House Amsterdam,0,184,23.0,4.7,394,2400.0,True,False,Amsterdam,2025-01-01 20:01:43.933319,8,0
Heart of Amsterdam Hotel,0,741,92.62,7.4,2817,300.0,True,False,Amsterdam,2025-01-01 20:01:43.933319,8,0
Amsterdam ID Aparthotel,3,1268,158.5,8.7,1816,4300.0,True,False,Amsterdam,2025-01-01 20:01:43.933319,8,0
Amsterdam Teleport Hotel,3,379,47.38,7.6,8604,4300.0,True,False,Amsterdam,2025-01-01 20:01:43.933319,8,0
Hans Brinker Hostel Amsterdam,0,830,103.75,7.8,10202,1100.0,True,False,Amsterdam,2025-01-01 20:01:43.933319,8,0
Budget Trianon Hotel,2,564,70.5,6.8,2616,2100.0,True,False,Amsterdam,2025-01-01 20:01:43.933319,8,0
Hotel City Garden Amsterdam,3,395,49.38,7.1,3712,1900.0,True,False,Amsterdam,2025-01-01 20:01:43.933319,8,0
Hampton By Hilton Amsterdam Arena Boulevard,3,517,64.62,8.1,12383,7600.0,True,False,Amsterdam,2025-01-01 20:01:43.933319,8,0
MEININGER Hotel Amsterdam City West,0,318,39.75,8.1,6453,4300.0,True,False,Amsterdam,2025-01-01 20:01:43.933319,8,0
OZO Hotels Arena Amsterdam,4,535,66.88,7.4,8318,8400.0,True,False,Amsterdam,2025-01-01 20:01:43.933319,8,0
Hotel Library Amsterdam,3,582,72.75,8.0,3308,900.0,True,False,Amsterdam,2025-01-01 20:01:43.933319,8,0
Budget Hotel Tourist Inn,2,451,56.38,7.6,4352,350.0,True,False,Amsterdam,2025-01-01 20:01:43.933319,8,0
Cityden BoLo District,4,724,90.5,8.4,4984,3300.0,True,False,Amsterdam,2025-01-01 20:01:43.933319,8,0
Hotel Atlantis Amsterdam,3,527,65.88,7.0,2817,2100.0,True,False,Amsterdam,2025-01-01 20:01:43.933319,8,0
"The Hoxton, Lloyd Amsterdam",4,689,86.12,8.8,835,2800.0,True,False,Amsterdam,2025-01-01 20:01:43.933319,8,0
Hotel Levell,3,417,52.12,8.2,15027,8600.0,True,False,Amsterdam,2025-01-01 20:01:43.933319,8,0
Volkshotel,0,655,81.88,8.6,4882,2500.0,True,False,Amsterdam,2025-01-01 20:01:43.933319,8,0
Mercure Amsterdam City Hotel,4,528,66.0,8.3,4038,4400.0,True,False,Amsterdam,2025-01-01 20:01:43.933319,8,0
Hotel Corner House,1,736,92.0,7.7,1600,200.0,True,False,Amsterdam,2025-01-01 20:01:43.933319,8,0
Avenue Hotel,3,772,96.5,7.3,4718,450.0,True,False,Amsterdam,2025-01-01 20:01:43.933319,8,0
"Max Brown Hotel Museum Square, part of Sircle Collection",3,678,84.75,7.8,1170,1600.0,True,False,Amsterdam,2025-01-01 20:01:43.933319,8,0
NH City Centre Amsterdam,4,972,121.5,8.2,4921,450.0,True,False,Amsterdam,2025-01-01 20:01:43.933319,8,0
Hotel CC,3,750,93.75,7.9,5303,500.0,True,False,Amsterdam,2025-01-01 20:01:43.933319,8,0
Mister Highland Hotel,4,942,117.75,8.3,499,250.0,True,False,Amsterdam,2025-01-01 20:01:43.933319,8,0
easyHotel Amsterdam Arena Boulevard,0,406,50.75,7.3,7528,7500.0,True,False,Amsterdam,2025-01-01 20:01:43.933319,8,0
