name,stars,price,price_per_person,rating,opinions,distance_from_centre,free_cancellation,breakfast,city,date,adults,children
Hampton By Hilton Amsterdam Arena Boulevard,3,230,115.0,8.1,12383,7600.0,True,True,Amsterdam,2025-04-26 18:06:03.519915,2,0
Mercure Amsterdam City Hotel,4,165,82.5,8.3,4033,4400.0,True,True,Amsterdam,2025-04-26 18:06:03.519915,2,0
Ruby Emma Hotel Amsterdam,4,245,122.5,8.6,6395,4300.0,True,True,Amsterdam,2025-04-26 18:06:03.519915,2,0
"Holiday Inn Express Amsterdam - Sloterdijk Station, an IHG Hotel",3,189,94.5,7.9,8345,4100.0,True,True,Amsterdam,2025-04-26 18:06:03.519915,2,0
Via Amsterdam,3,305,152.5,8.1,17038,6600.0,True,True,Amsterdam,2025-04-26 18:06:03.519915,2,0
Jaz in the City Amsterdam,4,397,198.5,8.7,10806,7200.0,True,True,Amsterdam,2025-04-26 18:06:03.519915,2,0
YOTEL Amsterdam,4,263,131.5,8.1,8745,2200.0,True,True,Amsterdam,2025-04-26 18:06:03.519915,2,0
OZO Hotels Arena Amsterdam,4,261,130.5,7.4,8314,8400.0,True,True,Amsterdam,2025-04-26 18:06:03.519915,2,0
Fletcher Hotel Amsterdam,4,222,111.0,7.3,3800,9400.0,True,True,Amsterdam,2025-04-26 18:06:03.519915,2,0
Postillion Hotel Amsterdam,4,266,133.0,8.6,10054,4800.0,True,True,Amsterdam,2025-04-26 18:06:03.519915,2,0
"Holiday Inn Express Amsterdam - North Riverside, an IHG Hotel",3,260,130.0,8.3,13238,2200.0,True,True,Amsterdam,2025-04-26 18:06:03.519915,2,0
PREMIER SUITES PLUS Amsterdam,4,236,118.0,8.9,1343,4300.0,True,True,Amsterdam,2025-04-26 18:06:03.519915,2,0
citizenM Amsterdam South,4,350,175.0,8.6,4381,3600.0,True,True,Amsterdam,2025-04-26 18:06:03.519915,2,0
Courtyard by Marriott Amsterdam Arena Atlas,4,400,200.0,8.2,2978,7900.0,True,True,Amsterdam,2025-04-26 18:06:03.519915,2,0
Bob W Amsterdam Noord,4,334,167.0,8.8,926,2800.0,True,True,Amsterdam,2025-04-26 18:06:03.519915,2,0
citizenM Amstel Amsterdam,4,389,194.5,8.8,2920,1600.0,True,True,Amsterdam,2025-04-26 18:06:03.519915,2,0
ibis Amsterdam City West,3,225,112.5,7.7,4088,3600.0,True,True,Amsterdam,2025-04-26 18:06:03.519915,2,0
Boutique Hotel View,3,224,112.0,8.6,841,1300.0,True,True,Amsterdam,2025-04-26 18:06:03.519915,2,0
Mercure Amsterdam Sloterdijk Station,4,334,167.0,8.4,5011,4300.0,True,True,Amsterdam,2025-04-26 18:06:03.519915,2,0
"Corendon Amsterdam New-West, a Tribute Portfolio Hotel",4,208,104.0,8.1,8256,5100.0,True,True,Amsterdam,2025-04-26 18:06:03.519915,2,0
Clayton Hotel Amsterdam American,4,531,265.5,8.6,3741,1300.0,True,True,Amsterdam,2025-04-26 18:06:03.519915,2,0
Novotel Amsterdam City,4,301,150.5,8.2,6672,4400.0,True,True,Amsterdam,2025-04-26 18:06:03.519915,2,0
Cityview Hotel,3,266,133.0,7.4,1286,800.0,True,True,Amsterdam,2025-04-26 18:06:03.519915,2,0
Generator Amsterdam,3,342,171.0,7.8,5152,2200.0,True,True,Amsterdam,2025-04-26 18:06:03.519915,2,0
nhow Amsterdam Rai,4,324,162.0,9.0,10984,3800.0,True,True,Amsterdam,2025-04-26 18:06:03.519915,2,0
