name,stars,price,price_per_person,rating,opinions,distance_from_centre,free_cancellation,breakfast,city,date,adults,children
Hans Brinker Hostel Amsterdam,0,123,30.75,7.8,10202,1100.0,True,False,Amsterdam,2025-06-13 21:10:20.283106,4,0
Via Amsterdam,3,217,54.25,8.1,17049,6600.0,True,False,Amsterdam,2025-06-13 21:10:20.283106,4,0
Hotel & bar Royal taste Amsterdam,0,279,69.75,7.9,1159,450.0,True,False,Amsterdam,2025-06-13 21:10:20.283106,4,0
Hotel Fine Harmony,3,418,104.5,7.9,1578,800.0,True,False,Amsterdam,2025-06-13 21:10:20.283106,4,0
OZO Hotels Arena Amsterdam,4,691,172.75,7.4,8318,8400.0,True,False,Amsterdam,2025-06-13 21:10:20.283106,4,0
Amsterdam ID Aparthotel,3,500,125.0,8.7,1816,4300.0,True,False,Amsterdam,2025-06-13 21:10:20.283106,4,0
Catalonia Vondel Amsterdam,4,548,137.0,8.4,131,1500.0,True,False,Amsterdam,2025-06-13 21:10:20.283106,4,0
Hotel Old Quarter,2,502,125.5,7.4,3509,500.0,True,False,Amsterdam,2025-06-13 21:10:20.283106,4,0
The July - Boat & Co,4,645,161.25,9.2,2117,2500.0,True,False,Amsterdam,2025-06-13 21:10:20.283106,4,0
Hotel Casa Amsterdam,3,697,174.25,8.8,10035,3100.0,True,False,Amsterdam,2025-06-13 21:10:20.283106,4,0
The July - Twenty Eight,4,830,207.5,9.1,725,4100.0,True,False,Amsterdam,2025-06-13 21:10:20.283106,4,0
Generator Amsterdam,3,1115,278.75,7.8,5158,2200.0,True,False,Amsterdam,2025-06-13 21:10:20.283106,4,0
Weber Hotel 117,2,761,190.25,7.9,487,1200.0,True,False,Amsterdam,2025-06-13 21:10:20.283106,4,0
Hotel Espresso,3,1059,264.75,7.4,1964,1600.0,True,False,Amsterdam,2025-06-13 21:10:20.283106,4,0
"Max Brown Hotel Canal District, part of Sircle Collection",3,1114,278.5,7.7,1119,700.0,True,False,Amsterdam,2025-06-13 21:10:20.283106,4,0
Hotel Mansion,3,1112,278.0,7.8,2065,800.0,True,False,Amsterdam,2025-06-13 21:10:20.283106,4,0
Quentin Zoo hotel,4,1087,271.75,7.8,1635,1400.0,True,False,Amsterdam,2025-06-13 21:10:20.283106,4,0
The Sixteen,3,12261,3065.25,7.7,891,700.0,True,False,Amsterdam,2025-06-13 21:10:20.283106,4,0
Golden Mansion Aparthotel,3,1929,482.25,7.7,1320,1600.0,True,False,Amsterdam,2025-06-13 21:10:20.283106,4,0
Rooftop Retreat,3,669,167.25,,11,500.0,True,False,Amsterdam,2025-06-13 21:10:20.283106,4,0
