name,stars,price,price_per_person,rating,opinions,distance_from_centre,free_cancellation,breakfast,city,date,adults,children
Via Amsterdam,3,213,53.25,8.1,17055,6600.0,True,False,Amsterdam,2024-09-18,4,0
Postillion Hotel Amsterdam,4,444,111.0,8.6,10075,4800.0,True,False,Amsterdam,2024-09-18,4,0
Hampton By Hilton Amsterdam Arena Boulevard,3,333,83.25,8.1,12391,7600.0,True,False,Amsterdam,2024-09-18,4,0
OZO Hotels Arena Amsterdam,4,301,75.25,7.4,8325,8400.0,True,False,Amsterdam,2024-09-18,4,0
ClinkNOORD Hostel,0,332,83.0,8.0,15296,1500.0,True,False,Amsterdam,2024-09-18,4,0
Amsterdam Teleport Hotel,3,148,37.0,7.6,8615,4300.0,True,False,Amsterdam,2024-09-18,4,0
Hotel City Garden Amsterdam,3,254,63.5,7.1,3715,1900.0,True,False,Amsterdam,2024-09-18,4,0
Hotel Levell,3,208,52.0,8.2,15037,8600.0,True,False,Amsterdam,2024-09-18,4,0
Generator Amsterdam,3,265,66.25,7.8,5161,2200.0,True,False,Amsterdam,2024-09-18,4,0
Hotel Library Amsterdam,3,341,85.25,8.0,3312,900.0,True,False,Amsterdam,2024-09-18,4,0
Hotel Atlantis Amsterdam,3,263,65.75,7.0,2819,2100.0,True,False,Amsterdam,2024-09-18,4,0
Fletcher Hotel Amsterdam,4,399,99.75,7.3,3808,9400.0,True,False,Amsterdam,2024-09-18,4,0
SUPPER Hotel,4,316,79.0,7.3,678,700.0,True,False,Amsterdam,2024-09-18,4,0
Best Western Amsterdam,3,207,51.75,7.7,9415,4300.0,True,False,Amsterdam,2024-09-18,4,0
Your Cozy Waggon at the Cows' Paradise,0,141,35.25,8.2,170,8000.0,True,False,Amsterdam,2024-09-18,4,0
Stayokay Hostel Amsterdam Vondelpark,0,232,58.0,8.4,6034,1700.0,True,False,Amsterdam,2024-09-18,4,0
Heart of Amsterdam Hotel,0,318,79.5,7.4,2821,300.0,True,False,Amsterdam,2024-09-18,4,0
The Alfred Hotel,3,284,71.0,7.3,5800,2600.0,True,False,Amsterdam,2024-09-18,4,0
"The Hoxton, Lloyd Amsterdam",4,411,102.75,8.8,842,2800.0,True,False,Amsterdam,2024-09-18,4,0
Hotel Casa Amsterdam,3,383,95.75,8.8,10042,3100.0,True,False,Amsterdam,2024-09-18,4,0
Apple Inn Hotel,3,301,75.25,7.7,1716,2800.0,True,False,Amsterdam,2024-09-18,4,0
MEININGER Hotel Amsterdam City West,0,232,58.0,8.1,6462,4300.0,True,False,Amsterdam,2024-09-18,4,0
Amadi Panorama Hotel,4,323,80.75,7.6,5004,6600.0,True,False,Amsterdam,2024-09-18,4,0
Tribe Amsterdam City,4,299,74.75,9.0,6454,4200.0,True,False,Amsterdam,2024-09-18,4,0
Pension Homeland,0,334,83.5,8.7,3525,1600.0,True,False,Amsterdam,2024-09-18,4,0
Mercure Amsterdam City Hotel,4,328,82.0,8.3,4043,4400.0,True,False,Amsterdam,2024-09-18,4,0
Volkshotel,0,399,99.75,8.6,4886,2500.0,True,False,Amsterdam,2024-09-18,4,0
easyHotel Amsterdam Arena Boulevard,0,242,60.5,7.3,7536,7500.0,True,False,Amsterdam,2024-09-18,4,0
Amsterdam ID Aparthotel,3,420,105.0,8.7,1815,4300.0,True,False,Amsterdam,2024-09-18,4,0
Amsterdam Wiechmann Hotel,2,370,92.5,8.5,4014,800.0,True,False,Amsterdam,2024-09-18,4,0
Hotel Iron Horse Amsterdam,3,346,86.5,7.4,1913,1500.0,True,False,Amsterdam,2024-09-18,4,0
France Hotel,3,327,81.75,7.4,3559,700.0,True,False,Amsterdam,2024-09-18,4,0
Mercure Amsterdam Sloterdijk Station,4,332,83.0,8.4,5013,4300.0,True,False,Amsterdam,2024-09-18,4,0
Hotel Torenzicht,1,225,56.25,7.4,2170,350.0,True,False,Amsterdam,2024-09-18,4,0
The Muse Amsterdam - Boutique Hotel,3,351,87.75,8.2,1584,2300.0,True,False,Amsterdam,2024-09-18,4,0
XO Hotels Blue Square,3,199,49.75,7.9,7365,5000.0,True,False,Amsterdam,2024-09-18,4,0
The Bank Hotel,3,429,107.25,8.0,2052,900.0,True,False,Amsterdam,2024-09-18,4,0
ibis Amsterdam Centre,3,333,83.25,7.7,9279,800.0,True,False,Amsterdam,2024-09-18,4,0
Melrose Hotel,3,354,88.5,7.7,2502,1000.0,True,False,Amsterdam,2024-09-18,4,0
City Hotel Amsterdam,3,450,112.5,7.9,3798,800.0,True,False,Amsterdam,2024-09-18,4,0
Hotel Van Gogh,3,318,79.5,8.0,4286,1800.0,True,False,Amsterdam,2024-09-18,4,0
WestCord Fashion Hotel Amsterdam,4,396,99.0,8.2,3742,3700.0,True,False,Amsterdam,2024-09-18,4,0
Hotel Espresso,3,400,100.0,7.4,1965,1600.0,True,False,Amsterdam,2024-09-18,4,0
XO Hotels Park West,4,236,59.0,8.5,10380,3400.0,True,False,Amsterdam,2024-09-18,4,0
INNSiDE by Meliá Amsterdam,4,556,139.0,8.6,6041,4000.0,True,False,Amsterdam,2024-09-18,4,0
Olympic Hotel,4,253,63.25,8.5,9897,4400.0,True,False,Amsterdam,2024-09-18,4,0
The Arcade Hotel Amsterdam,3,340,85.0,7.8,1843,2200.0,True,False,Amsterdam,2024-09-18,4,0
International Budget Hostel City Center,0,197,49.25,6.4,2274,1100.0,True,False,Amsterdam,2024-09-18,4,0
