name,stars,price,price_per_person,rating,opinions,distance_from_centre,free_cancellation,breakfast,city,date,adults,children
Room Mate Aitana,4,244,244.0,8.4,11182,1300.0,True,True,Amsterdam,2024-12-12 17:31:03.151933,1,0
"Holiday Inn Express Amsterdam Arena Towers, an IHG Hotel",3,103,103.0,7.8,16443,7800.0,True,True,Amsterdam,2024-12-12 17:31:03.151933,1,0
Hampton By Hilton Amsterdam Arena Boulevard,3,130,130.0,8.1,12380,7600.0,True,True,Amsterdam,2024-12-12 17:31:03.151933,1,0
Hotel Levell,3,70,70.0,8.2,15018,8600.0,True,True,Amsterdam,2024-12-12 17:31:03.151933,1,0
Hotel Washington,2,51,51.0,7.2,2594,2100.0,True,True,Amsterdam,2024-12-12 17:31:03.151933,1,0
Jaz in the City Amsterdam,4,233,233.0,8.7,10801,7200.0,True,True,Amsterdam,2024-12-12 17:31:03.151933,1,0
OZO Hotels Arena Amsterdam,4,98,98.0,7.4,8314,8400.0,True,True,Amsterdam,2024-12-12 17:31:03.151933,1,0
easyHotel Amsterdam Arena Boulevard,0,116,116.0,7.3,7525,7500.0,True,True,Amsterdam,2024-12-12 17:31:03.151933,1,0
Joy Hotel,3,78,78.0,7.4,7797,8500.0,True,True,Amsterdam,2024-12-12 17:31:03.151933,1,0
Courtyard by Marriott Amsterdam Arena Atlas,4,155,155.0,8.2,2978,7900.0,True,True,Amsterdam,2024-12-12 17:31:03.151933,1,0
Via Amsterdam,3,26,26.0,8.1,17038,6600.0,True,True,Amsterdam,2024-12-12 17:31:03.151933,1,0
Motel One Amsterdam,3,99,99.0,8.5,10663,3800.0,True,True,Amsterdam,2024-12-12 17:31:03.151933,1,0
citizenM Amsterdam South,4,105,105.0,8.6,4381,3600.0,True,True,Amsterdam,2024-12-12 17:31:03.151933,1,0
ClinkNOORD Hostel,0,35,35.0,8.0,15282,1500.0,True,True,Amsterdam,2024-12-12 17:31:03.151933,1,0
"Holiday Inn Amsterdam - Arena Towers, an IHG Hotel",4,143,143.0,7.9,3393,7800.0,True,True,Amsterdam,2024-12-12 17:31:03.151933,1,0
Fletcher Hotel Amsterdam,4,133,133.0,7.3,3800,9400.0,True,True,Amsterdam,2024-12-12 17:31:03.151933,1,0
ibis Amsterdam Centre,3,122,122.0,7.7,9266,800.0,True,True,Amsterdam,2024-12-12 17:31:03.151933,1,0
Tribe Amsterdam City,4,98,98.0,9.0,6441,4200.0,True,True,Amsterdam,2024-12-12 17:31:03.151933,1,0
Ruby Emma Hotel Amsterdam,4,127,127.0,8.6,6391,4300.0,True,True,Amsterdam,2024-12-12 17:31:03.151933,1,0
ibis Styles Amsterdam Central Station,3,138,138.0,7.8,4335,600.0,True,True,Amsterdam,2024-12-12 17:31:03.151933,1,0
Hotel Estheréa,4,318,318.0,9.1,4856,400.0,True,True,Amsterdam,2024-12-12 17:31:03.151933,1,0
Olympic Hotel,4,129,129.0,8.5,9891,4400.0,True,True,Amsterdam,2024-12-12 17:31:03.151933,1,0
Canal House,4,288,288.0,8.9,667,600.0,True,True,Amsterdam,2024-12-12 17:31:03.151933,1,0
Novotel Amsterdam City,4,127,127.0,8.2,6672,4400.0,True,True,Amsterdam,2024-12-12 17:31:03.151933,1,0
Hotel CC,3,101,101.0,7.9,5302,500.0,True,True,Amsterdam,2024-12-12 17:31:03.151933,1,0
Hotel City Garden Amsterdam,3,74,74.0,7.1,3708,1900.0,True,True,Amsterdam,2024-12-12 17:31:03.151933,1,0
A-Train Hotel,3,105,105.0,8.5,2913,700.0,True,True,Amsterdam,2024-12-12 17:31:03.151933,1,0
Hotel Old Quarter,2,85,85.0,7.4,3509,500.0,True,True,Amsterdam,2024-12-12 17:31:03.151933,1,0
citizenM Amstel Amsterdam,4,172,172.0,8.8,2920,1600.0,True,True,Amsterdam,2024-12-12 17:31:03.151933,1,0
Hotel & Wellness Zuiver,3,156,156.0,8.3,4195,5400.0,True,True,Amsterdam,2024-12-12 17:31:03.151933,1,0
Hotel Mai Amsterdam,4,168,168.0,8.5,5643,600.0,True,True,Amsterdam,2024-12-12 17:31:03.151933,1,0
"Holiday Inn Express Amsterdam - South, an IHG Hotel",3,108,108.0,8.0,2953,5500.0,True,True,Amsterdam,2024-12-12 17:31:03.151933,1,0
Hotel De Hallen,4,127,127.0,8.4,2612,1800.0,True,True,Amsterdam,2024-12-12 17:31:03.151933,1,0
nhow Amsterdam Rai,4,168,168.0,9.0,10984,3800.0,True,True,Amsterdam,2024-12-12 17:31:03.151933,1,0
WestCord Fashion Hotel Amsterdam,4,118,118.0,8.2,3728,3700.0,True,True,Amsterdam,2024-12-12 17:31:03.151933,1,0
