name,stars,price,price_per_person,rating,opinions,distance_from_centre,free_cancellation,breakfast,city,date,adults,children
Jaz in the City Amsterdam,4,143,143.0,8.7,10806,7200.0,True,True,Amsterdam,2025-05-18 18:56:12.672795,1,0
INK Hotel Amsterdam - MGallery Collection,4,552,552.0,8.7,1428,300.0,True,True,Amsterdam,2025-05-18 18:56:12.672795,1,0
easyHotel Amsterdam Arena Boulevard,0,152,152.0,7.3,7528,7500.0,True,True,Amsterdam,2025-05-18 18:56:12.672795,1,0
Hans Brinker Hostel Amsterdam,0,33,33.0,7.8,10202,1100.0,True,True,Amsterdam,2025-05-18 18:56:12.672795,1,0
Fletcher Hotel Amsterdam,4,188,188.0,7.3,3800,9400.0,True,True,Amsterdam,2025-05-18 18:56:12.672795,1,0
citizenM Amsterdam South,4,133,133.0,8.6,4381,3600.0,True,True,Amsterdam,2025-05-18 18:56:12.672795,1,0
Ruby Emma Hotel Amsterdam,4,122,122.0,8.6,6395,4300.0,True,True,Amsterdam,2025-05-18 18:56:12.672795,1,0
Via Amsterdam,3,44,44.0,8.1,17038,6600.0,True,True,Amsterdam,2025-05-18 18:56:12.672795,1,0
Durty Nelly's Inn,0,40,40.0,8.3,5473,250.0,True,True,Amsterdam,2025-05-18 18:56:12.672795,1,0
Novotel Amsterdam City,4,203,203.0,8.2,6674,4400.0,True,True,Amsterdam,2025-05-18 18:56:12.672795,1,0
Canal House,4,358,358.0,8.9,668,600.0,True,True,Amsterdam,2025-05-18 18:56:12.672795,1,0
Mercure Amsterdam City Hotel,4,117,117.0,8.3,4038,4400.0,True,True,Amsterdam,2025-05-18 18:56:12.672795,1,0
Park Inn by Radisson Amsterdam City West,4,153,153.0,8.0,19938,3900.0,True,True,Amsterdam,2025-05-18 18:56:12.672795,1,0
Hotel Fine Harmony,3,130,130.0,7.9,1578,800.0,True,True,Amsterdam,2025-05-18 18:56:12.672795,1,0
Catalonia Vondel Amsterdam,4,167,167.0,8.4,127,1500.0,True,True,Amsterdam,2025-05-18 18:56:12.672795,1,0
INNSiDE by Meliá Amsterdam,4,181,181.0,8.6,6035,4000.0,True,True,Amsterdam,2025-05-18 18:56:12.672795,1,0
Mercure Hotel Amsterdam West,4,120,120.0,7.4,2471,6500.0,True,True,Amsterdam,2025-05-18 18:56:12.672795,1,0
Motel One Amsterdam-Waterlooplein,3,155,155.0,8.7,6209,1000.0,True,True,Amsterdam,2025-05-18 18:56:12.672795,1,0
nhow Amsterdam Rai,4,237,237.0,9.0,10989,3800.0,True,True,Amsterdam,2025-05-18 18:56:12.672795,1,0
YOTEL Amsterdam,4,1114,1114.0,8.1,8746,2200.0,True,True,Amsterdam,2025-05-18 18:56:12.672795,1,0
Pension Homeland,0,130,130.0,8.7,3521,1600.0,True,True,Amsterdam,2025-05-18 18:56:12.672795,1,0
Generator Amsterdam,3,39,39.0,7.8,5158,2200.0,True,True,Amsterdam,2025-05-18 18:56:12.672795,1,0
The Social Hub Amsterdam City,4,138,138.0,8.4,8141,2400.0,True,True,Amsterdam,2025-05-18 18:56:12.672795,1,0
Hotel Jakarta Amsterdam,4,237,237.0,9.0,7043,2100.0,True,True,Amsterdam,2025-05-18 18:56:12.672795,1,0
Hotel Hortus,0,86,86.0,8.0,3302,1300.0,True,True,Amsterdam,2025-05-18 18:56:12.672795,1,0
Park Plaza Victoria Amsterdam,4,325,325.0,8.5,9231,600.0,True,True,Amsterdam,2025-05-18 18:56:12.672795,1,0
Leonardo Hotel Amsterdam Rembrandtpark,4,145,145.0,8.1,8946,3400.0,True,True,Amsterdam,2025-05-18 18:56:12.672795,1,0
Avani Museum Quarter Amsterdam Hotel,4,239,239.0,7.8,1431,2000.0,True,True,Amsterdam,2025-05-18 18:56:12.672795,1,0
The Social Hub Amsterdam West 4 star,4,142,142.0,8.4,2743,3800.0,True,True,Amsterdam,2025-05-18 18:56:12.672795,1,0
Travel Hotel Amsterdam,2,89,89.0,6.5,2010,350.0,True,True,Amsterdam,2025-05-18 18:56:12.672795,1,0
Hotel Washington,2,104,104.0,7.2,2596,2100.0,True,True,Amsterdam,2025-05-18 18:56:12.672795,1,0
Leonardo Boutique Museumhotel,4,181,181.0,7.7,3477,1400.0,True,True,Amsterdam,2025-05-18 18:56:12.672795,1,0
Hotel Nes,3,183,183.0,8.1,3423,600.0,True,True,Amsterdam,2025-05-18 18:56:12.672795,1,0
NH City Centre Amsterdam,4,241,241.0,8.2,4918,450.0,True,True,Amsterdam,2025-05-18 18:56:12.672795,1,0
The July - Twenty Eight,4,213,213.0,9.1,725,4100.0,True,True,Amsterdam,2025-05-18 18:56:12.672795,1,0
Hotel & Wellness Zuiver,3,283,283.0,8.3,4197,5400.0,True,True,Amsterdam,2025-05-18 18:56:12.672795,1,0
"Radisson Blu Hotel, Amsterdam City Center",4,357,357.0,8.4,7274,400.0,True,True,Amsterdam,2025-05-18 18:56:12.672795,1,0
Hotel Arena,4,205,205.0,8.1,2997,2000.0,True,True,Amsterdam,2025-05-18 18:56:12.672795,1,0
Mercure Amsterdam Sloterdijk Station,4,322,322.0,8.4,5013,4300.0,True,True,Amsterdam,2025-05-18 18:56:12.672795,1,0
The July - Boat & Co,4,217,217.0,9.2,2117,2500.0,True,True,Amsterdam,2025-05-18 18:56:12.672795,1,0
A-Train Hotel,3,188,188.0,8.5,2913,700.0,True,True,Amsterdam,2025-05-18 18:56:12.672795,1,0
Inntel Hotels Amsterdam Landmark,4,237,237.0,8.2,12254,2400.0,True,True,Amsterdam,2025-05-18 18:56:12.672795,1,0
citizenM Amstel Amsterdam,4,478,478.0,8.8,2920,1600.0,True,True,Amsterdam,2025-05-18 18:56:12.672795,1,0
OZO Hotels Arena Amsterdam,4,502,502.0,7.4,8318,8400.0,True,True,Amsterdam,2025-05-18 18:56:12.672795,1,0
Van der Valk Hotel Amsterdam - Amstel,4,848,848.0,8.7,6190,4600.0,True,True,Amsterdam,2025-05-18 18:56:12.672795,1,0
NH Collection Amsterdam Barbizon Palace,5,295,295.0,8.4,4290,600.0,True,True,Amsterdam,2025-05-18 18:56:12.672795,1,0
ibis Amsterdam City West,3,225,225.0,7.7,4088,3600.0,True,True,Amsterdam,2025-05-18 18:56:12.672795,1,0
Hotel Larende,3,216,216.0,8.5,1782,1900.0,True,True,Amsterdam,2025-05-18 18:56:12.672795,1,0
Banks Mansion - All Inclusive Boutique Hotel,4,280,280.0,8.9,1217,800.0,True,True,Amsterdam,2025-05-18 18:56:12.672795,1,0
Hotel Casa Amsterdam,3,223,223.0,8.8,10033,3100.0,True,True,Amsterdam,2025-05-18 18:56:12.672795,1,0
NH Amsterdam Leidseplein,4,300,300.0,8.6,1007,1400.0,True,True,Amsterdam,2025-05-18 18:56:12.672795,1,0
